,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-21,744973,Single,single,False,665833,571760,Oneil Cruz,Andrew Heaney,1,d7e74af9-c5f9-460b-9057-9eb763d0d9c0,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-21,744973,Walk,walk,False,669707,571760,Jared Triolo,Andrew Heaney,1,48f3dfd4-41f8-4c55-a35d-098841782f97,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-21,744973,Grounded Into DP,grounded_into_double_play,True,518735,571760,Yasmani Grandal,Andrew Heaney,1,dfb33d56-bb2c-4682-8516-b8618fb19310,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-21,744973,Groundout,field_out,True,673962,593334,Josh Jung,Domingo Germán,0,7c2cb822-6c38-4957-be42-3277e6da7d88,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
14,2024-08-21,744973,Single,single,False,694671,593334,Wyatt Langford,Domingo Germán,0,ba5af97c-5629-4da3-a1cb-8776fed2c0c4,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
15,2024-08-21,744973,Groundout,field_out,True,608671,593334,Travis Jankowski,Domingo Germán,1,fc3c31e7-c9fd-461c-916c-ab3b36c9066f,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
16,2024-08-21,744973,Pop Out,field_out,True,665750,593334,Leody Taveras,Domingo Germán,0,f83e4a03-5cbd-4ceb-bd92-0e367565a3b2,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
17,2024-08-21,744973,Strikeout,strikeout,True,572191,571760,Michael A. Taylor,Andrew Heaney,0,bd169e44-f500-40d7-b6d3-f79bc0187d32,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-21,744973,Flyout,field_out,True,643396,571760,Isiah Kiner-Falefa,Andrew Heaney,0,7d5dcf1f-ec8e-4df2-9c24-f38a630119bc,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-21,744973,Double,double,False,668804,571760,Bryan Reynolds,Andrew Heaney,0,02f0b9e9-9ee5-45af-aa15-65e8e98093bb,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-21,744973,Strikeout,strikeout,True,663698,571760,Joey Bart,Andrew Heaney,0,1550a106-0a87-46da-a76a-7612a633bdd2,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-21,744973,Pop Out,field_out,True,543760,593334,Marcus Semien,Domingo Germán,0,6a642178-1380-4a4b-858a-4249ee55643e,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
22,2024-08-21,744973,Single,single,False,608369,593334,Corey Seager,Domingo Germán,0,3b3c6cab-7ec4-46ad-96c5-910bd8bc3229,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
23,2024-08-21,744973,Grounded Into DP,grounded_into_double_play,True,641680,593334,Jonah Heim,Domingo Germán,1,210fd2fd-cc49-41a3-a3e4-98132ab27c00,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
24,2024-08-21,744973,Strikeout,strikeout,True,656582,571760,Connor Joe,Andrew Heaney,0,24e39c25-f200-4136-9725-128b3969c744,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-21,744973,Single,single,False,650559,571760,Bryan De La Cruz,Andrew Heaney,0,9c664060-819d-4acf-b595-41e844073c81,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-21,744973,Lineout,field_out,True,665833,571760,Oneil Cruz,Andrew Heaney,0,9148b1f6-6c46-43a1-bbbf-d5db6d236ab5,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-21,744973,Flyout,field_out,True,669707,571760,Jared Triolo,Andrew Heaney,0,33a663ea-84cf-4592-b196-57e9fb3b0e6b,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-21,744973,Flyout,field_out,True,666969,593334,Adolis García,Domingo Germán,0,f3f7acfc-158b-40ba-96f4-8137f8200adb,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
29,2024-08-21,744973,Groundout,field_out,True,663993,593334,Nathaniel Lowe,Domingo Germán,0,d94879f6-94f2-42cd-82f7-09b997c2142e,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
30,2024-08-21,744973,Flyout,field_out,True,673962,593334,Josh Jung,Domingo Germán,0,39eda96d-2576-4dd8-82fa-1f8e00170e23,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,121.0,102.0,105.0,101.0,99.0,99.0,67.0,89.0,86.0,,,,,,,0.431,,,0.321,0.225,-2.15,,,0.87,1.02,90.7,,84.1,,81.7,0.238,0.524,0.077,,,,0.2,0.2,0.281,0.211,0.263,0.186,52.0,93.0,84.0,0.023,22.12,90.3,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
31,2024-08-21,744973,Single,single,False,518735,571760,Yasmani Grandal,Andrew Heaney,0,d3a3020c-9992-468d-890a-ae48ef566133,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-21,744973,Strikeout,strikeout,True,572191,571760,Michael A. Taylor,Andrew Heaney,0,8c15b480-9f11-43d3-89f7-78a7e5a5e555,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-21,744973,Lineout,field_out,True,643396,571760,Isiah Kiner-Falefa,Andrew Heaney,0,a50b13c4-ccd2-41a7-8822-63c1be3f5a7d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-21,744973,Single,single,False,668804,571760,Bryan Reynolds,Andrew Heaney,1,bbc7686d-46f0-4b40-b145-00fad2cf5a09,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
