,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-21,745722,Home Run,home_run,False,680700,573186,Richie Palacios,Marcus Stroman,0,0858cc32-d199-4cbf-aecf-8de9f438eb85,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,48.0,95.0,83.0,94.0,92.0,88.0,90.0,100.0,99.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.034,0.192,0.105,0.177,0.128,-4.6,0.65,1.17,-0.02,-0.84,-0.91,89.9,88.0,83.1,89.9,85.5,81.8,0.285,0.469,0.14,0.204,0.296,0.292,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.5,0.7,0.333,0.0,0.0,0.429,,,,,,,,,,,,,,,
1,2024-07-21,745722,Lineout,field_out,True,670623,573186,Isaac Paredes,Marcus Stroman,0,6a065c84-630c-4341-a944-f3a3afb14aad,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,48.0,95.0,83.0,94.0,92.0,88.0,90.0,100.0,99.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.034,0.192,0.105,0.177,0.128,-4.6,0.65,1.17,-0.02,-0.84,-0.91,89.9,88.0,83.1,89.9,85.5,81.8,0.285,0.469,0.14,0.204,0.296,0.292,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.5,0.7,0.333,0.0,0.0,0.429,,,,,,,,,,,,,,,
2,2024-07-21,745722,Flyout,field_out,True,664040,573186,Brandon Lowe,Marcus Stroman,0,3fd6c32b-fe65-4eaa-9fe1-f1c35b75f2e9,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,48.0,95.0,83.0,94.0,92.0,88.0,90.0,100.0,99.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.034,0.192,0.105,0.177,0.128,-4.6,0.65,1.17,-0.02,-0.84,-0.91,89.9,88.0,83.1,89.9,85.5,81.8,0.285,0.469,0.14,0.204,0.296,0.292,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.5,0.7,0.333,0.0,0.0,0.429,,,,,,,,,,,,,,,
3,2024-07-21,745722,Lineout,field_out,True,668227,573186,Randy Arozarena,Marcus Stroman,0,3ba0bab3-f105-410b-9998-cbabe275af71,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,48.0,95.0,83.0,94.0,92.0,88.0,90.0,100.0,99.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.034,0.192,0.105,0.177,0.128,-4.6,0.65,1.17,-0.02,-0.84,-0.91,89.9,88.0,83.1,89.9,85.5,81.8,0.285,0.469,0.14,0.204,0.296,0.292,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.5,0.7,0.333,0.0,0.0,0.429,,,,,,,,,,,,,,,
4,2024-07-21,745722,Groundout,field_out,True,700250,669358,Ben Rice,Shane Baz,0,cdca0edb-30a3-42b4-a296-dfa40ff20df1,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.64,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,109.0,89.0,96.0,129.0,103.0,107.0,,,,110.0,102.0,105.0,,,,,,,,0.475,,,0.363,0.113,-4.2,,,,4.69,-5.32,96.3,,,,87.5,84.2,,,,0.067,0.067,0.207,,,,,,,,,,0.429,0.762,0.256,0.429,0.571,0.125,79.0,107.0,101.0,0.05,-2.77,89.2,,,,,,,,,
5,2024-07-21,745722,Single,single,False,665742,669358,Juan Soto,Shane Baz,1,5145b793-98d3-4c8a-bd9f-07aa5ccfa37c,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.64,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,109.0,89.0,96.0,129.0,103.0,107.0,,,,110.0,102.0,105.0,,,,,,,,0.475,,,0.363,0.113,-4.2,,,,4.69,-5.32,96.3,,,,87.5,84.2,,,,0.067,0.067,0.207,,,,,,,,,,0.429,0.762,0.256,0.429,0.571,0.125,79.0,107.0,101.0,0.05,-2.77,89.2,,,,,,,,,
6,2024-07-21,745722,Single,single,False,592450,669358,Aaron Judge,Shane Baz,1,4aacc9e5-e326-478d-8b2f-a8f92672b039,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.64,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,109.0,89.0,96.0,129.0,103.0,107.0,,,,110.0,102.0,105.0,,,,,,,,0.475,,,0.363,0.113,-4.2,,,,4.69,-5.32,96.3,,,,87.5,84.2,,,,0.067,0.067,0.207,,,,,,,,,,0.429,0.762,0.256,0.429,0.571,0.125,79.0,107.0,101.0,0.05,-2.77,89.2,,,,,,,,,
7,2024-07-21,745722,Walk,walk,False,669224,669358,Austin Wells,Shane Baz,1,746d8186-f047-4ef4-bc7b-57ccaaa36343,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.64,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,109.0,89.0,96.0,129.0,103.0,107.0,,,,110.0,102.0,105.0,,,,,,,,0.475,,,0.363,0.113,-4.2,,,,4.69,-5.32,96.3,,,,87.5,84.2,,,,0.067,0.067,0.207,,,,,,,,,,0.429,0.762,0.256,0.429,0.571,0.125,79.0,107.0,101.0,0.05,-2.77,89.2,,,,,,,,,
8,2024-07-21,745722,Flyout,field_out,True,650402,669358,Gleyber Torres,Shane Baz,0,f82bd584-6c70-4299-bf0e-a37c91f35b9b,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.64,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,109.0,89.0,96.0,129.0,103.0,107.0,,,,110.0,102.0,105.0,,,,,,,,0.475,,,0.363,0.113,-4.2,,,,4.69,-5.32,96.3,,,,87.5,84.2,,,,0.067,0.067,0.207,,,,,,,,,,0.429,0.762,0.256,0.429,0.571,0.125,79.0,107.0,101.0,0.05,-2.77,89.2,,,,,,,,,
9,2024-07-21,745722,Lineout,field_out,True,657077,669358,Alex Verdugo,Shane Baz,0,e0645387-e52f-4965-9baa-5cff95179bd2,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.64,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,109.0,89.0,96.0,129.0,103.0,107.0,,,,110.0,102.0,105.0,,,,,,,,0.475,,,0.363,0.113,-4.2,,,,4.69,-5.32,96.3,,,,87.5,84.2,,,,0.067,0.067,0.207,,,,,,,,,,0.429,0.762,0.256,0.429,0.571,0.125,79.0,107.0,101.0,0.05,-2.77,89.2,,,,,,,,,
