,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-25,745854,Groundout,field_out,True,663616,665795,Trevor Larnach,Edward Cabrera,0,e04063ed-5bb3-41ce-b148-675920ed5583,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-25,745854,Single,single,False,640902,680573,Jhonny Pereda,Simeon Woods Richardson,0,b89a0612-71d2-4d9a-9f0d-e38fe3d29be8,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.08,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,92.0,108.0,106.0,0.403,0.312,0.093,0.193,0.82,0.76,1.68,-3.33,93.1,82.8,86.4,76.1,0.258,0.356,0.217,0.214,0.313,0.239,0.311,0.622,0.205,0.186,0.326,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-25,745854,Single,single,False,669364,680573,Xavier Edwards,Simeon Woods Richardson,1,e6df4326-f97c-4397-b9e8-df3e4de9a43e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.08,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,92.0,108.0,106.0,0.403,0.312,0.093,0.193,0.82,0.76,1.68,-3.33,93.1,82.8,86.4,76.1,0.258,0.356,0.217,0.214,0.313,0.239,0.311,0.622,0.205,0.186,0.326,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-25,745854,Strikeout,strikeout,True,681393,686973,Connor Norby,Louie Varland,0,2402e7f1-8d4b-4003-9d74-6fb1e2d4f459,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
14,2024-09-25,745854,Strikeout,strikeout,True,669394,686973,Jake Burger,Louie Varland,0,55e643b5-3ea2-4e1a-b793-3713d7d98813,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
15,2024-09-25,745854,Strikeout,strikeout,True,660821,686973,Jesús Sánchez,Louie Varland,0,a912297c-3f19-4a35-a3ae-6c04eb2a4843,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
16,2024-09-25,745854,Lineout,field_out,True,668904,665795,Royce Lewis,Edward Cabrera,0,e9920f52-bc64-4a6c-9b29-adad03a86d23,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-25,745854,Strikeout,strikeout,True,621439,665795,Byron Buxton,Edward Cabrera,0,477de8d2-31e3-4da3-a219-22c6365eed88,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-25,745854,Groundout,field_out,True,467793,665795,Carlos Santana,Edward Cabrera,0,25bd798e-718d-48e6-bdec-38a852a67f1e,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-25,745854,Flyout,field_out,True,681146,686973,Jonah Bride,Louie Varland,0,15e37c28-fa06-41a5-96b6-66ce219b3f61,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
20,2024-09-25,745854,Single,single,False,665052,686973,Griffin Conine,Louie Varland,0,ada600d4-8e11-4e76-b9b3-b85875a98cb7,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
21,2024-09-25,745854,Flyout,field_out,True,656537,686973,Derek Hill,Louie Varland,0,3b150ded-212d-451a-adba-dfa8108733e2,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
22,2024-09-25,745854,Single,single,False,672640,686973,Otto Lopez,Louie Varland,1,6d11ac7c-ecb1-47b0-8285-b4fc1993a94b,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
23,2024-09-25,745854,Strikeout,strikeout,True,640902,686973,Jhonny Pereda,Louie Varland,0,b13be0a2-895c-4ef3-aa64-872f3dd7afb9,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
24,2024-09-25,745854,Double,double,False,650489,665795,Willi Castro,Edward Cabrera,0,a12f288c-1e2f-439d-b1f5-5817148a2bda,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-25,745854,Groundout,field_out,True,686797,665795,Brooks Lee,Edward Cabrera,0,46aa4887-fb73-44ad-b55e-d5f96a9b0c8d,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-25,745854,Fielders Choice,fielders_choice,False,543877,665795,Christian Vázquez,Edward Cabrera,1,b90a56d1-45d9-4e33-ac44-37d0e9103fcd,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-25,745854,Forceout,force_out,True,666397,665795,Edouard Julien,Edward Cabrera,1,07281c98-d7ab-4a79-81f0-ed763576c103,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-25,745854,Walk,walk,False,621043,665795,Carlos Correa,Edward Cabrera,1,89428b43-5e69-4b3c-ad4d-164d8b361296,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-25,745854,Single,single,False,663616,665795,Trevor Larnach,Edward Cabrera,1,46a6f874-6b65-4f97-a87e-ee82a744c893,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-25,745854,Strikeout,strikeout,True,668904,665795,Royce Lewis,Edward Cabrera,0,28b2a731-bea3-4baa-874c-62f9e9ce7e3f,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.68,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.352,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.217,0.332,-1.63,1.65,-0.03,0.15,96.3,93.0,89.2,84.8,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,0.206,0.426,0.394,110.0,94.0,95.0,0.091,0.07,96.7,0.231,0.333,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-25,745854,Groundout,field_out,True,669364,686973,Xavier Edwards,Louie Varland,0,c8c751ad-8474-48d1-9e0b-5532da6fb05a,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
32,2024-09-25,745854,Single,single,False,681393,686973,Connor Norby,Louie Varland,0,cb0ae490-0709-4229-bece-0a71b2d3b393,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.38,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,,,,0.425,,,0.104,-0.34,,,-0.65,96.3,89.4,,,0.306,0.553,0.242,,,,0.294,0.294,0.105,0.293,0.366,0.288,94.0,107.0,102.0,0.038,-5.1,93.8,0.5,0.875,0.059,108.0,93.0,99.0,91.0,93.0,92.0,0.277,0.155,-3.42,-1.27,90.1,84.6,0.333,0.603,0.246,,,,,,,,,,,,
