,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-02,746860,Pop Out,field_out,True,681082,669713,Bryson Stott,Hayden Wesneski,0,b7785f89-6c10-4584-a6ea-f469b74af1cd,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-02,746860,Groundout,field_out,True,607208,669713,Trea Turner,Hayden Wesneski,0,7e94a96c-3ac9-47a4-911f-a7a9f7fa5eb9,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-02,746860,Walk,walk,False,664761,669713,Alec Bohm,Hayden Wesneski,0,0bb4b524-76aa-4f2e-9f51-65ac7caff7f4,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-02,746860,Strikeout,strikeout,True,669016,669713,Brandon Marsh,Hayden Wesneski,0,95605c7b-a871-420e-bb63-2d940f0341e5,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-02,746860,Groundout,field_out,True,663538,675650,Nico Hoerner,Michael Mercado,0,9055fed9-1f75-4eca-b066-e6a1806ba5e5,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,0.471,1.235,0.149,,,,,,,0.25,0.688,0.321,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.0,0.0,0.208,,,,,,,,,,,,,,,
5,2024-07-02,746860,Walk,walk,False,683737,675650,Michael Busch,Michael Mercado,0,22c553fd-a055-4c60-a07e-ce5fecbc4b69,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,0.471,1.235,0.149,,,,,,,0.25,0.688,0.321,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.0,0.0,0.208,,,,,,,,,,,,,,,
6,2024-07-02,746860,Flyout,field_out,True,641355,675650,Cody Bellinger,Michael Mercado,0,9a4b1ec8-a236-4455-ab1c-75706e8dd292,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,0.471,1.235,0.149,,,,,,,0.25,0.688,0.321,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.0,0.0,0.208,,,,,,,,,,,,,,,
7,2024-07-02,746860,Single,single,False,673548,675650,Seiya Suzuki,Michael Mercado,1,79c613fb-3e53-4f61-a7ed-c43c0f581b62,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,0.471,1.235,0.149,,,,,,,0.25,0.688,0.321,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.0,0.0,0.208,,,,,,,,,,,,,,,
8,2024-07-02,746860,Strikeout,strikeout,True,664023,675650,Ian Happ,Michael Mercado,0,ec01f7ea-9321-4b11-8014-3a75298d25e9,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,0.471,1.235,0.149,,,,,,,0.25,0.688,0.321,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.0,0.0,0.208,,,,,,,,,,,,,,,
9,2024-07-02,746860,Walk,walk,False,592206,669713,Nick Castellanos,Hayden Wesneski,0,20dc03d4-82b1-42a7-af8f-098d7d627e54,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
