,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CH_ba,CH_slg,CH_whiff
10,2024-06-08,745082,Forceout,force_out,True,669065,671737,Kyle Stowers,Taj Bradley,1,e4047711-47aa-4bb9-be69-ff9605de2076,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-08,745082,Strikeout,strikeout,True,681393,671737,Connor Norby,Taj Bradley,0,c929e25a-4b7d-49f8-9724-bc35b03f66ef,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-08,745082,Pop Out,field_out,True,666139,680694,Josh Lowe,Kyle Bradish,0,37d43136-c846-4207-bd5a-04ea92728d07,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
13,2024-06-08,745082,Strikeout,strikeout,True,642350,680694,Jose Siri,Kyle Bradish,0,0abcf185-5a71-4a96-9cb9-f4183b1e2e27,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
14,2024-06-08,745082,Pop Out,field_out,True,670764,680694,Taylor Walls,Kyle Bradish,0,12299218-5e05-4114-959a-1edb741a7e51,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
15,2024-06-08,745082,Strikeout,strikeout,True,656775,671737,Cedric Mullins,Taj Bradley,0,e9603d7b-2a08-493e-b5d6-c8980b159020,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-08,745082,Strikeout,strikeout,True,683002,671737,Gunnar Henderson,Taj Bradley,0,bdc10f2d-7ad4-4d91-af88-c60f30506c4d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-08,745082,Single,single,False,668939,671737,Adley Rutschman,Taj Bradley,0,6f9cc309-b2ed-4d90-923a-563dab775dc8,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-08,745082,Forceout,force_out,True,663624,671737,Ryan Mountcastle,Taj Bradley,1,f0c07a33-c45f-493d-9fc2-2f8ed23c6d79,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-08,745082,Groundout,field_out,True,680700,680694,Richie Palacios,Kyle Bradish,0,3468524a-9916-41d8-a243-94357dabf096,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
20,2024-06-08,745082,Strikeout,strikeout,True,656577,680694,Alex Jackson,Kyle Bradish,0,c8e4f773-de01-4b33-b87b-8559c7246f0d,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
21,2024-06-08,745082,Groundout,field_out,True,650490,680694,Yandy Díaz,Kyle Bradish,0,cf93da68-801f-418e-98bb-686ef2e44f6b,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
22,2024-06-08,745082,Home Run,home_run,False,656811,671737,Ryan O'Hearn,Taj Bradley,0,004500e6-acc6-424a-9845-f5c871624c6d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-08,745082,Flyout,field_out,True,623993,671737,Anthony Santander,Taj Bradley,0,af79036d-f58f-4152-a0a6-5fa89edab73d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-08,745082,Flyout,field_out,True,676059,671737,Jordan Westburg,Taj Bradley,0,94949b9b-9134-4058-bf8f-98dcb4008b75,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-08,745082,Strikeout,strikeout,True,669065,671737,Kyle Stowers,Taj Bradley,0,ded69f63-2aae-4cd0-849e-531164323b79,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-08,745082,Groundout,field_out,True,664040,680694,Brandon Lowe,Kyle Bradish,0,624fb203-013a-4e53-bf1b-bb72c93d0a75,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
27,2024-06-08,745082,Strikeout,strikeout,True,668227,680694,Randy Arozarena,Kyle Bradish,0,d7b21bf9-7750-4d2b-9b1a-8fb98b3c8d39,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
28,2024-06-08,745082,Pop Out,field_out,True,670623,680694,Isaac Paredes,Kyle Bradish,0,edf86f5a-e857-4671-8d1f-21551d6d788c,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
29,2024-06-08,745082,Lineout,field_out,True,681393,671737,Connor Norby,Taj Bradley,0,161fef56-0dc8-43d0-a2f2-0553fb715160,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-08,745082,Strikeout,strikeout,True,656775,671737,Cedric Mullins,Taj Bradley,0,8b9347d0-7edc-42b2-9e5a-df0c4c710bfd,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-08,745082,Flyout,field_out,True,683002,671737,Gunnar Henderson,Taj Bradley,0,b4348d71-b760-49c4-a723-af110cc7523d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-08,745082,Strikeout,strikeout,True,666139,680694,Josh Lowe,Kyle Bradish,0,c98a97a6-67c4-48a5-811e-3c668db18f2c,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
33,2024-06-08,745082,Strikeout,strikeout,True,642350,680694,Jose Siri,Kyle Bradish,0,ec48bd3b-b3a9-4ff0-a6e2-e88db21d81a1,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
34,2024-06-08,745082,Strikeout,strikeout,True,670764,680694,Taylor Walls,Kyle Bradish,0,ab272ae7-7441-48af-990c-e8981f90bfe3,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,,,,,,,0.132,,,0.171,-1.14,,,-0.49,94.4,,,84.0,0.364,0.545,0.261,,,,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.298,0.004,1.52,1.3,13.9,92.0,95.3,88.2,0.159,0.232,0.2,0.171,0.244,0.34,,,,,,,,,
