,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSL/C,vFA,vFC,vFS,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vCH,vSI,vCU,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff
0,2024-08-18,744975,Strikeout,strikeout,True,650489,641816,Willi Castro,Tyler Mahle,0,a78c41c2-ec83-40d8-969d-b10cbf7672f5,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-18,744975,Triple,triple,False,669304,641816,Jose Miranda,Tyler Mahle,0,d5527033-909e-42a4-a467-991e6070ceff,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-18,744975,Double,double,False,663616,641816,Trevor Larnach,Tyler Mahle,1,7776ad95-48cf-4f20-911e-6ca552e07970,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-18,744975,Home Run,home_run,False,680777,641816,Ryan Jeffers,Tyler Mahle,1,cf69bf67-2a72-4a5a-8f91-42e0c5b74552,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-18,744975,Groundout,field_out,True,670242,641816,Matt Wallner,Tyler Mahle,0,2f9bc8d4-688f-4ad6-b342-b77aecfba57c,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-18,744975,Lineout,field_out,True,467793,641816,Carlos Santana,Tyler Mahle,0,6747b5ed-9120-45ba-adf1-9649ca444902,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-18,744975,Single,single,False,543760,641154,Marcus Semien,Pablo López,0,470bf362-5dbe-4692-8b1c-11b1172f8c4a,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,97.0,105.0,102.0,106.0,103.0,109.0,,,,,,,0.405,,,0.229,2.39,,,-0.79,94.9,,,84.3,0.164,0.304,0.267,,,,,,,93.0,104.0,104.0,87.0,102.0,107.0,97.0,108.0,108.0,0.073,0.103,0.19,-2.72,-1.61,-0.98,88.6,94.4,82.2,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,
7,2024-08-18,744975,Strikeout,strikeout,True,608369,641154,Corey Seager,Pablo López,0,4492fd7c-e307-4515-aa99-e23a09102a21,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,97.0,105.0,102.0,106.0,103.0,109.0,,,,,,,0.405,,,0.229,2.39,,,-0.79,94.9,,,84.3,0.164,0.304,0.267,,,,,,,93.0,104.0,104.0,87.0,102.0,107.0,97.0,108.0,108.0,0.073,0.103,0.19,-2.72,-1.61,-0.98,88.6,94.4,82.2,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,
8,2024-08-18,744975,Single,single,False,669701,641154,Josh Smith,Pablo López,1,a77f9343-4d29-4e16-86ce-943ea7c5c118,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,97.0,105.0,102.0,106.0,103.0,109.0,,,,,,,0.405,,,0.229,2.39,,,-0.79,94.9,,,84.3,0.164,0.304,0.267,,,,,,,93.0,104.0,104.0,87.0,102.0,107.0,97.0,108.0,108.0,0.073,0.103,0.19,-2.72,-1.61,-0.98,88.6,94.4,82.2,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,
9,2024-08-18,744975,Flyout,field_out,True,666969,641154,Adolis García,Pablo López,0,543092ff-7efc-4a64-b866-70f913a7701d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,97.0,105.0,102.0,106.0,103.0,109.0,,,,,,,0.405,,,0.229,2.39,,,-0.79,94.9,,,84.3,0.164,0.304,0.267,,,,,,,93.0,104.0,104.0,87.0,102.0,107.0,97.0,108.0,108.0,0.073,0.103,0.19,-2.72,-1.61,-0.98,88.6,94.4,82.2,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,
