,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff
10,2024-07-31,745306,Strikeout,strikeout,True,680869,657277,Zack Gelof,Logan Webb,0,519afd28-ae81-41dd-b282-19e49bddeee1,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
11,2024-07-31,745306,Double,double,False,656305,548389,Matt Chapman,Ross Stripling,0,470a853b-d5d9-4bef-91ad-17c3ee2fd32a,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
12,2024-07-31,745306,Groundout,field_out,True,624424,548389,Michael Conforto,Ross Stripling,1,9d6d2c39-0478-4401-a8c8-02d558a27692,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
13,2024-07-31,745306,Pop Out,field_out,True,666149,548389,Tyler Fitzgerald,Ross Stripling,0,9ee3906b-c0b6-45ab-b77b-017819368d5f,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
14,2024-07-31,745306,Pop Out,field_out,True,573262,548389,Mike Yastrzemski,Ross Stripling,0,bf7c73d8-e834-420a-8129-456d2011874d,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
15,2024-07-31,745306,Flyout,field_out,True,680474,657277,Max Schuemann,Logan Webb,0,658cbac1-2203-4122-a453-4bf8daa34078,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
16,2024-07-31,745306,Flyout,field_out,True,671732,657277,Lawrence Butler,Logan Webb,0,353a2787-efb6-405e-a2ff-27fb9a169d96,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
17,2024-07-31,745306,Strikeout,strikeout,True,609280,657277,Miguel Andujar,Logan Webb,0,9f947f14-74bf-44e9-8bd5-213556655d99,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
18,2024-07-31,745306,Lineout,field_out,True,682617,548389,Marco Luciano,Ross Stripling,0,584cfd6a-5727-4f38-9247-fbc00f43295c,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
19,2024-07-31,745306,Groundout,field_out,True,689172,548389,Brett Wisely,Ross Stripling,0,754b38f4-1926-487e-b495-d1eb1799092a,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
20,2024-07-31,745306,Double,double,False,664774,548389,LaMonte Wade Jr.,Ross Stripling,0,f77c8f69-0e24-45a4-bf86-c5440fe30c78,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
21,2024-07-31,745306,Groundout,field_out,True,671218,548389,Heliot Ramos,Ross Stripling,0,1c16655f-3e2c-42fb-89b5-f0f2f9e3ff65,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
22,2024-07-31,745306,Single,single,False,668709,657277,JJ Bleday,Logan Webb,0,57a41466-5974-458c-a5b8-a54ac4213e5e,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
23,2024-07-31,745306,Flyout,field_out,True,667670,657277,Brent Rooker,Logan Webb,0,cc6d256f-2b38-4cd9-9efe-1ac31c533127,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
24,2024-07-31,745306,Pop Out,field_out,True,669127,657277,Shea Langeliers,Logan Webb,0,fc68e01e-8471-4569-a69c-ef247a362563,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
25,2024-07-31,745306,Walk,walk,False,647351,657277,Abraham Toro,Logan Webb,1,aec17db0-6615-4d4d-b008-4638c58869fc,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
26,2024-07-31,745306,Groundout,field_out,True,664913,657277,Seth Brown,Logan Webb,0,2fdda260-7629-4b69-aa6c-006823c2ff88,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
27,2024-07-31,745306,Lineout,field_out,True,672275,548389,Patrick Bailey,Ross Stripling,0,7f3bdd43-dd6c-4309-a3c7-f5bb2dcf355c,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
28,2024-07-31,745306,Groundout,field_out,True,656305,548389,Matt Chapman,Ross Stripling,0,677c3bac-b2ca-4477-b84e-3ab8bd631c3a,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
29,2024-07-31,745306,Groundout,field_out,True,624424,548389,Michael Conforto,Ross Stripling,0,c0f62e4f-f3a6-4167-a29c-55c104964b74,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
30,2024-07-31,745306,Groundout,field_out,True,680869,657277,Zack Gelof,Logan Webb,0,8010f813-0d9c-41f3-b423-fc24a8292ce0,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
31,2024-07-31,745306,Strikeout,strikeout,True,680474,657277,Max Schuemann,Logan Webb,0,63525437-98a8-4a3e-a952-542a2e5a88f4,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
32,2024-07-31,745306,Groundout,field_out,True,671732,657277,Lawrence Butler,Logan Webb,0,d41633c6-e358-43f3-a8ba-c9961255edec,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
33,2024-07-31,745306,Lineout,field_out,True,666149,548389,Tyler Fitzgerald,Ross Stripling,0,835c810e-2e1c-458f-8c65-f2db404e8563,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.18,-0.16,3.26,-0.78,-1.86,-2.05,91.6,87.2,82.6,90.2,84.7,0.343,0.537,0.238,0.396,0.453,0.085,,,,0.259,0.447,0.176,0.128,0.179,0.197,96.0,102.0,106.0,0.082,-0.32,76.0,0.328,0.5,0.157,0.316,0.368,0.182
