,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-04,744850,Groundout,field_out,True,669222,656849,Nick Senzel,David Peterson,0,12b34ca6-2ea0-49d0-98a2-0575a1808622,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
11,2024-06-04,744850,Groundout,field_out,True,545121,656849,Ildemaro Vargas,David Peterson,0,a1f208b3-26ca-4c3f-b6f2-0ef5ce85a888,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
12,2024-06-04,744850,Strikeout,strikeout,True,608385,656849,Jesse Winker,David Peterson,0,95e52a85-181c-440d-893e-73b2eea8e721,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
13,2024-06-04,744850,Strikeout,strikeout,True,578428,687792,Jose Iglesias,DJ Herz,0,1f344fc1-ade2-47d7-9e58-3c16729c3068,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-04,744850,Single,single,False,621512,687792,Tomás Nido,DJ Herz,0,074f2f12-c905-408c-9d70-d284c6836da4,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-04,744850,Single,single,False,596019,687792,Francisco Lindor,DJ Herz,1,8d9aa5e1-2229-48b8-87f5-e4b33f4f1b66,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-04,744850,Flyout,field_out,True,624413,687792,Pete Alonso,DJ Herz,0,fc88e1bd-4214-4eeb-a201-fb0841a1b97d,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-04,744850,Walk,walk,False,607043,687792,Brandon Nimmo,DJ Herz,1,d31070a5-7a06-40ba-abd4-a4300afe2746,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-04,744850,Strikeout,strikeout,True,502110,687792,J.D. Martinez,DJ Herz,0,d50b191e-dafa-4a7a-a658-80745d339d2c,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-04,744850,Groundout,field_out,True,660688,656849,Keibert Ruiz,David Peterson,0,d31b38d0-f843-4891-a69f-c5306fffc49c,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
20,2024-06-04,744850,Flyout,field_out,True,608336,656849,Joey Gallo,David Peterson,0,f29ba345-ad05-4870-85cd-88e60883f116,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
21,2024-06-04,744850,Walk,walk,False,696285,656849,Jacob Young,David Peterson,0,bf95b183-ac4a-44bb-8fd8-aa02c01e8db0,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
22,2024-06-04,744850,Single,single,False,682928,656849,CJ Abrams,David Peterson,1,8d24455b-e636-4824-a074-8d0e9e580aa0,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
23,2024-06-04,744850,Groundout,field_out,True,657041,656849,Lane Thomas,David Peterson,0,9785bbc4-fa71-4003-8ba3-549335966924,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
24,2024-06-04,744850,Walk,walk,False,516782,687792,Starling Marte,DJ Herz,0,362e10e1-a66c-4f6b-8f99-60d7d1274e14,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-04,744850,Pop Out,field_out,True,668901,687792,Mark Vientos,DJ Herz,1,4645e77f-daeb-4c55-a828-b9d004a230b1,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-04,744850,Home Run,home_run,False,664056,687792,Harrison Bader,DJ Herz,1,54c95f7f-b940-4952-876c-d9cee682e0de,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-04,744850,Double,double,False,578428,687792,Jose Iglesias,DJ Herz,0,94bd0aed-c5b4-4fda-8b68-443fb4b9b139,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-04,744850,Fielders Choice Out,fielders_choice_out,True,621512,687792,Tomás Nido,DJ Herz,1,f975fa6e-11e1-4a7b-bac6-ccde19b6cb8b,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-04,744850,Flyout,field_out,True,596019,687792,Francisco Lindor,DJ Herz,0,c55511b7-46d3-4887-bb95-3937ad6bb763,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-04,744850,Lineout,field_out,True,608841,656849,Joey Meneses,David Peterson,0,26716128-1d2d-49a8-8ec2-d1d83c24f836,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
31,2024-06-04,744850,Flyout,field_out,True,669222,656849,Nick Senzel,David Peterson,0,da0575c2-8860-4088-821e-0c5af80d3ab8,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
32,2024-06-04,744850,Strikeout,strikeout,True,545121,656849,Ildemaro Vargas,David Peterson,0,7121a642-1659-4e09-bc4d-838e22bd2feb,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,0.236,0.207,,0.165,-0.1,-3.49,,0.9,93.5,84.8,85.5,,0.2,0.257,0.189,0.107,0.214,0.213,0.333,0.564,0.318,0.2,0.3,0.333,88.0,102.0,102.0,102.0,99.0,98.0,0.318,0.074,1.06,-0.18,92.2,79.1,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,
33,2024-06-04,744850,Single,single,False,624413,687792,Pete Alonso,DJ Herz,0,faf8d936-f6ab-4ad3-9bc0-1eaf1e45ceb5,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-04,744850,Single,single,False,607043,687792,Brandon Nimmo,DJ Herz,1,648e226f-7eec-4be7-9508-76f0ae5e778f,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
