,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,vKN (sc),Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KN%,wFC/C,wFS/C,wKN/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
0,2024-08-13,746435,Strikeout,strikeout,True,645302,669373,Victor Robles,Tarik Skubal,0,bed3c850-30e1-48a8-a815-4c51859df8e5,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-13,746435,Flyout,field_out,True,668227,669373,Randy Arozarena,Tarik Skubal,0,53cf523f-bdeb-41ac-a7b7-97228b3614e4,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-13,746435,Flyout,field_out,True,457759,669373,Justin Turner,Tarik Skubal,0,6149e939-c7b0-47c6-8110-925b391a6fa8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-13,746435,Single,single,False,663837,669923,Matt Vierling,George Kirby,0,c152921c-064d-436f-bfa1-5b6762f489da,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,0.235,0.336,0.232,0.08,,0.42,1.58,0.92,-2.33,,95.9,,95.9,87.3,83.4,0.232,0.449,0.296,,,,0.265,0.346,0.109,0.248,0.352,0.267,0.326,0.457,0.305,73.9,97.0,99.0,93.0,108.0,100.0,108.0,0.005,0.111,0.0,0.79,-1.5,-3.49,92.3,85.9,0.235,0.382,0.277,,,,,,,,,,,,
4,2024-08-13,746435,Strikeout,strikeout,True,681481,669923,Kerry Carpenter,George Kirby,0,51be0f92-24f6-4b9b-a2ec-555932323118,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,0.235,0.336,0.232,0.08,,0.42,1.58,0.92,-2.33,,95.9,,95.9,87.3,83.4,0.232,0.449,0.296,,,,0.265,0.346,0.109,0.248,0.352,0.267,0.326,0.457,0.305,73.9,97.0,99.0,93.0,108.0,100.0,108.0,0.005,0.111,0.0,0.79,-1.5,-3.49,92.3,85.9,0.235,0.382,0.277,,,,,,,,,,,,
5,2024-08-13,746435,Strikeout,strikeout,True,690993,669923,Colt Keith,George Kirby,0,1e608408-5dd2-4fb5-900d-520361d0073c,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,0.235,0.336,0.232,0.08,,0.42,1.58,0.92,-2.33,,95.9,,95.9,87.3,83.4,0.232,0.449,0.296,,,,0.265,0.346,0.109,0.248,0.352,0.267,0.326,0.457,0.305,73.9,97.0,99.0,93.0,108.0,100.0,108.0,0.005,0.111,0.0,0.79,-1.5,-3.49,92.3,85.9,0.235,0.382,0.277,,,,,,,,,,,,
6,2024-08-13,746435,Single,single,False,570482,669923,Gio Urshela,George Kirby,1,3824eef1-0b3c-422b-a3de-272c82c3f54f,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,0.235,0.336,0.232,0.08,,0.42,1.58,0.92,-2.33,,95.9,,95.9,87.3,83.4,0.232,0.449,0.296,,,,0.265,0.346,0.109,0.248,0.352,0.267,0.326,0.457,0.305,73.9,97.0,99.0,93.0,108.0,100.0,108.0,0.005,0.111,0.0,0.79,-1.5,-3.49,92.3,85.9,0.235,0.382,0.277,,,,,,,,,,,,
7,2024-08-13,746435,Single,single,False,676632,669923,Bligh Madris,George Kirby,1,f7fc5040-4ac7-4a44-b2e0-10c525c217c3,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,0.235,0.336,0.232,0.08,,0.42,1.58,0.92,-2.33,,95.9,,95.9,87.3,83.4,0.232,0.449,0.296,,,,0.265,0.346,0.109,0.248,0.352,0.267,0.326,0.457,0.305,73.9,97.0,99.0,93.0,108.0,100.0,108.0,0.005,0.111,0.0,0.79,-1.5,-3.49,92.3,85.9,0.235,0.382,0.277,,,,,,,,,,,,
8,2024-08-13,746435,Groundout,field_out,True,678009,669923,Parker Meadows,George Kirby,0,badf3e0f-a140-41d3-aa73-65e1b0cd73fa,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,0.235,0.336,0.232,0.08,,0.42,1.58,0.92,-2.33,,95.9,,95.9,87.3,83.4,0.232,0.449,0.296,,,,0.265,0.346,0.109,0.248,0.352,0.267,0.326,0.457,0.305,73.9,97.0,99.0,93.0,108.0,100.0,108.0,0.005,0.111,0.0,0.79,-1.5,-3.49,92.3,85.9,0.235,0.382,0.277,,,,,,,,,,,,
9,2024-08-13,746435,Double,double,False,677594,669373,Julio Rodríguez,Tarik Skubal,0,6f0563e2-3697-44af-815c-7b4b26885419,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
