,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff
0,2024-09-08,745368,Strikeout,strikeout,True,687529,605397,Grant McCray,Joe Musgrove,0,88748c55-2b6b-414d-9271-39ae5594dd88,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,
1,2024-09-08,745368,Flyout,field_out,True,671218,605397,Heliot Ramos,Joe Musgrove,0,7775875a-7d6b-4cda-bcf8-1c24012ac0c7,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,
2,2024-09-08,745368,Flyout,field_out,True,656305,605397,Matt Chapman,Joe Musgrove,0,fcf2e85d-5e3a-464f-876c-58b3ec373758,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,
3,2024-09-08,745368,Groundout,field_out,True,650333,702352,Luis Arraez,Spencer Bivens,0,f456bfa3-4c32-4617-9b6a-06342c6de072,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,,,,73.0,91.0,78.0,90.0,100.0,99.0,135.0,105.0,111.0,78.0,115.0,99.0,0.471,0.079,0.045,0.271,,0.134,-2.06,4.86,-0.29,1.01,,0.78,94.1,89.6,88.4,94.1,80.9,,0.222,0.556,0.222,0.111,0.444,0.167,0.2,0.35,0.354,,,,0.158,0.316,0.156,0.296,0.479,0.122,,,
4,2024-09-08,745368,Strikeout,strikeout,True,665487,702352,Fernando Tatis Jr.,Spencer Bivens,0,fb0d56c5-3a65-4eaf-af12-0d15641b678d,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,,,,73.0,91.0,78.0,90.0,100.0,99.0,135.0,105.0,111.0,78.0,115.0,99.0,0.471,0.079,0.045,0.271,,0.134,-2.06,4.86,-0.29,1.01,,0.78,94.1,89.6,88.4,94.1,80.9,,0.222,0.556,0.222,0.111,0.444,0.167,0.2,0.35,0.354,,,,0.158,0.316,0.156,0.296,0.479,0.122,,,
5,2024-09-08,745368,Single,single,False,595777,702352,Jurickson Profar,Spencer Bivens,0,ea901445-8916-4efd-b177-eefb78d0af27,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,,,,73.0,91.0,78.0,90.0,100.0,99.0,135.0,105.0,111.0,78.0,115.0,99.0,0.471,0.079,0.045,0.271,,0.134,-2.06,4.86,-0.29,1.01,,0.78,94.1,89.6,88.4,94.1,80.9,,0.222,0.556,0.222,0.111,0.444,0.167,0.2,0.35,0.354,,,,0.158,0.316,0.156,0.296,0.479,0.122,,,
6,2024-09-08,745368,Forceout,force_out,True,592518,702352,Manny Machado,Spencer Bivens,1,f378c0fb-2834-44f9-9e98-97e72db46829,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,,,,73.0,91.0,78.0,90.0,100.0,99.0,135.0,105.0,111.0,78.0,115.0,99.0,0.471,0.079,0.045,0.271,,0.134,-2.06,4.86,-0.29,1.01,,0.78,94.1,89.6,88.4,94.1,80.9,,0.222,0.556,0.222,0.111,0.444,0.167,0.2,0.35,0.354,,,,0.158,0.316,0.156,0.296,0.479,0.122,,,
7,2024-09-08,745368,Strikeout,strikeout,True,624424,605397,Michael Conforto,Joe Musgrove,0,6de839af-60ed-4db5-adab-b91c4becfb18,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,
8,2024-09-08,745368,Groundout,field_out,True,666149,605397,Tyler Fitzgerald,Joe Musgrove,0,4956e1aa-0dbe-4ad0-8eee-f1eb8f5309e0,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,
9,2024-09-08,745368,Flyout,field_out,True,666464,605397,Jerar Encarnacion,Joe Musgrove,0,0f53a9d9-f9e5-4a69-a581-8719e32d53bb,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,
