,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff
10,2024-04-01,746409,Groundout,field_out,True,672386,669854,Alejandro Kirk,Ronel Blanco,0,18c696ba-d090-46cd-b893-1d96dc5fb764,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-01,746409,Groundout,field_out,True,676391,669854,Ernie Clement,Ronel Blanco,0,56df2cd5-0846-423f-8121-9430f7ee671a,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-01,746409,Groundout,field_out,True,595281,669854,Kevin Kiermaier,Ronel Blanco,0,307c9ac5-6b5d-401b-8e4c-1beac8c45cda,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-01,746409,Pop Out,field_out,True,676801,670102,Chas McCormick,Bowden Francis,0,ebf514a1-7de4-4a12-ba4c-dd52fe264dcd,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
14,2024-04-01,746409,Home Run,home_run,False,665161,670102,Jeremy Peña,Bowden Francis,0,16f20146-2817-4a51-acce-9da95961ce10,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
15,2024-04-01,746409,Single,single,False,676694,670102,Jake Meyers,Bowden Francis,0,b1e376d0-08e5-4d73-afb7-8d9d80341d56,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
16,2024-04-01,746409,Grounded Into DP,grounded_into_double_play,True,514888,670102,Jose Altuve,Bowden Francis,1,76f45759-42b6-4ef7-b0db-bf779d8377ea,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
17,2024-04-01,746409,Lineout,field_out,True,643396,669854,Isiah Kiner-Falefa,Ronel Blanco,0,76d9df0a-2c4f-4d4e-bcab-4b139f845379,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-01,746409,Strikeout,strikeout,True,624415,669854,Cavan Biggio,Ronel Blanco,0,c0d95536-04e3-4639-be10-36438cdd115e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-01,746409,Pop Out,field_out,True,543807,669854,George Springer,Ronel Blanco,0,6b10b709-5eee-4a59-947c-0e1f5343aa08,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-01,746409,Flyout,field_out,True,670541,670102,Yordan Alvarez,Bowden Francis,0,153f3ae1-c92c-4d7d-96ba-743bd45e6385,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
21,2024-04-01,746409,Walk,walk,False,663656,670102,Kyle Tucker,Bowden Francis,0,1e4769cb-7db4-4f4e-aabe-8f487ffe0e18,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
22,2024-04-01,746409,Strikeout,strikeout,True,608324,670102,Alex Bregman,Bowden Francis,0,9d54d0e3-bf8c-41df-b9c1-a5a85244e970,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
23,2024-04-01,746409,Forceout,force_out,True,673237,670102,Yainer Diaz,Bowden Francis,1,35396f9e-a10c-4058-8cf5-286ea2942bd5,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
24,2024-04-01,746409,Strikeout,strikeout,True,665489,669854,Vladimir Guerrero Jr.,Ronel Blanco,0,35c10434-94fd-4598-bc69-999b03b6f20c,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-01,746409,Strikeout,strikeout,True,457759,669854,Justin Turner,Ronel Blanco,0,ee4add00-58d0-4824-9627-1a21f6bcef29,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-01,746409,Strikeout,strikeout,True,662139,669854,Daulton Varsho,Ronel Blanco,0,cfd5bace-f716-46c2-ad2b-b905c9abe07e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-01,746409,Groundout,field_out,True,547989,670102,José Abreu,Bowden Francis,0,f7c5addc-2767-419f-b7a6-bb3bd7f7665d,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
28,2024-04-01,746409,Double,double,False,676801,670102,Chas McCormick,Bowden Francis,0,009ace0b-5fe4-4178-96dc-9d57a059620b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
29,2024-04-01,746409,Groundout,field_out,True,665161,670102,Jeremy Peña,Bowden Francis,0,5f1f5d20-4225-472d-bd41-35b859b4697e,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
30,2024-04-01,746409,Single,single,False,676694,670102,Jake Meyers,Bowden Francis,1,e560fbc6-5861-45e0-bd67-74557ab94a21,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
31,2024-04-01,746409,Strikeout,strikeout,True,514888,670102,Jose Altuve,Bowden Francis,0,60885d49-0581-4d44-a605-2f732d42590a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
32,2024-04-01,746409,Groundout,field_out,True,672386,669854,Alejandro Kirk,Ronel Blanco,0,43071519-99bb-4b05-b188-8c7bf37b11ef,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-01,746409,Pop Out,field_out,True,676391,669854,Ernie Clement,Ronel Blanco,0,56eefea7-6606-4d8b-8fd5-5d9c365f1d08,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-01,746409,Groundout,field_out,True,595281,669854,Kevin Kiermaier,Ronel Blanco,0,033f0fad-178b-4c9f-9c7b-b37ef0675a64,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-01,746409,Groundout,field_out,True,670541,670102,Yordan Alvarez,Bowden Francis,0,071140c9-8310-47cf-91c5-e70afdd19411,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,0.284,,0.67,-7.31,-1.52,,93.3,,83.8,73.5,0.233,0.442,0.182,0.4,1.1,0.294,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,
