,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2024-06-11,745981,Strikeout,strikeout,True,687462,692230,Spencer Horwitz,Carlos Rodriguez,0,110fec16-e81d-4edf-b52f-67cce302335e,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,94.0,93.0,90.0,111.0,103.0,108.0,71.0,95.0,84.0,0.215,0.185,0.18,0.155,0.107,0.159,-3.73,2.0,-4.2,-2.08,-2.52,-2.27,93.2,89.0,85.7,93.6,81.8,76.1,0.5,0.75,0.182,0.333,0.583,0.148,0.333,0.667,0.2,0.25,0.25,0.25,0.333,0.833,0.133,0.4,0.4,0.2,,,,,,
1,2024-06-11,745981,Lineout,field_out,True,643376,692230,Danny Jansen,Carlos Rodriguez,0,162ccb94-5a18-4242-a02b-d83658b5bbba,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,94.0,93.0,90.0,111.0,103.0,108.0,71.0,95.0,84.0,0.215,0.185,0.18,0.155,0.107,0.159,-3.73,2.0,-4.2,-2.08,-2.52,-2.27,93.2,89.0,85.7,93.6,81.8,76.1,0.5,0.75,0.182,0.333,0.583,0.148,0.333,0.667,0.2,0.25,0.25,0.25,0.333,0.833,0.133,0.4,0.4,0.2,,,,,,
2,2024-06-11,745981,Groundout,field_out,True,665489,692230,Vladimir Guerrero Jr.,Carlos Rodriguez,0,2ff0819c-5dfa-4947-9aaf-377cd56576d2,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,94.0,93.0,90.0,111.0,103.0,108.0,71.0,95.0,84.0,0.215,0.185,0.18,0.155,0.107,0.159,-3.73,2.0,-4.2,-2.08,-2.52,-2.27,93.2,89.0,85.7,93.6,81.8,76.1,0.5,0.75,0.182,0.333,0.583,0.148,0.333,0.667,0.2,0.25,0.25,0.25,0.333,0.833,0.133,0.4,0.4,0.2,,,,,,
3,2024-06-11,745981,Walk,walk,False,655316,579328,Andruw Monasterio,Yusei Kikuchi,0,8c2832d2-bc6f-4213-a8d6-17cc396c108c,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,0.244,0.107,-0.31,,,-0.05,-0.17,0.45,95.6,,87.2,,89.2,82.9,,,,0.189,0.264,0.329,0.302,0.55,0.269,,,,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,
4,2024-06-11,745981,Single,single,False,661388,579328,William Contreras,Yusei Kikuchi,1,49dc52d2-4821-4a94-a59f-768b3e9b8ef1,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,0.244,0.107,-0.31,,,-0.05,-0.17,0.45,95.6,,87.2,,89.2,82.9,,,,0.189,0.264,0.329,0.302,0.55,0.269,,,,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,
5,2024-06-11,745981,Strikeout,strikeout,True,592885,579328,Christian Yelich,Yusei Kikuchi,0,daf5bce5-1ec4-43e8-9425-e2d2df1fe8de,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,0.244,0.107,-0.31,,,-0.05,-0.17,0.45,95.6,,87.2,,89.2,82.9,,,,0.189,0.264,0.329,0.302,0.55,0.269,,,,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,
6,2024-06-11,745981,Flyout,field_out,True,642715,579328,Willy Adames,Yusei Kikuchi,0,21666c7a-f8fa-4d7f-9e9c-06307978c4cf,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,0.244,0.107,-0.31,,,-0.05,-0.17,0.45,95.6,,87.2,,89.2,82.9,,,,0.189,0.264,0.329,0.302,0.55,0.269,,,,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,
7,2024-06-11,745981,Walk,walk,False,656555,579328,Rhys Hoskins,Yusei Kikuchi,1,cc517e5e-1fcf-446e-afb4-415ad634f431,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,0.244,0.107,-0.31,,,-0.05,-0.17,0.45,95.6,,87.2,,89.2,82.9,,,,0.189,0.264,0.329,0.302,0.55,0.269,,,,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,
8,2024-06-11,745981,Groundout,field_out,True,596142,579328,Gary Sánchez,Yusei Kikuchi,0,0d6840f9-a6c5-4b3b-bcd6-e568253b32bd,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,0.244,0.107,-0.31,,,-0.05,-0.17,0.45,95.6,,87.2,,89.2,82.9,,,,0.189,0.264,0.329,0.302,0.55,0.269,,,,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,
9,2024-06-11,745981,Strikeout,strikeout,True,666182,692230,Bo Bichette,Carlos Rodriguez,0,63648011-ab74-4372-b495-4982a4a76572,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,94.0,93.0,90.0,111.0,103.0,108.0,71.0,95.0,84.0,0.215,0.185,0.18,0.155,0.107,0.159,-3.73,2.0,-4.2,-2.08,-2.52,-2.27,93.2,89.0,85.7,93.6,81.8,76.1,0.5,0.75,0.182,0.333,0.583,0.148,0.333,0.667,0.2,0.25,0.25,0.25,0.333,0.833,0.133,0.4,0.4,0.2,,,,,,
10,2024-06-11,745981,Double,double,False,662139,692230,Daulton Varsho,Carlos Rodriguez,0,e21972b7-aebf-463f-a615-5bd0b90bd73c,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,94.0,93.0,90.0,111.0,103.0,108.0,71.0,95.0,84.0,0.215,0.185,0.18,0.155,0.107,0.159,-3.73,2.0,-4.2,-2.08,-2.52,-2.27,93.2,89.0,85.7,93.6,81.8,76.1,0.5,0.75,0.182,0.333,0.583,0.148,0.333,0.667,0.2,0.25,0.25,0.25,0.333,0.833,0.133,0.4,0.4,0.2,,,,,,
11,2024-06-11,745981,Single,single,False,457759,692230,Justin Turner,Carlos Rodriguez,1,947e5ccb-bf6e-48ff-afb9-72646fc8174f,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,94.0,93.0,90.0,111.0,103.0,108.0,71.0,95.0,84.0,0.215,0.185,0.18,0.155,0.107,0.159,-3.73,2.0,-4.2,-2.08,-2.52,-2.27,93.2,89.0,85.7,93.6,81.8,76.1,0.5,0.75,0.182,0.333,0.583,0.148,0.333,0.667,0.2,0.25,0.25,0.25,0.333,0.833,0.133,0.4,0.4,0.2,,,,,,
12,2024-06-11,745981,Single,single,False,543807,692230,George Springer,Carlos Rodriguez,1,5069500f-ecea-44f9-889b-36e8e7942b51,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,94.0,93.0,90.0,111.0,103.0,108.0,71.0,95.0,84.0,0.215,0.185,0.18,0.155,0.107,0.159,-3.73,2.0,-4.2,-2.08,-2.52,-2.27,93.2,89.0,85.7,93.6,81.8,76.1,0.5,0.75,0.182,0.333,0.583,0.148,0.333,0.667,0.2,0.25,0.25,0.25,0.333,0.833,0.133,0.4,0.4,0.2,,,,,,
13,2024-06-11,745981,Forceout,force_out,True,643396,692230,Isiah Kiner-Falefa,Carlos Rodriguez,1,e9398555-3801-420b-bb67-1106370e08bd,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,94.0,93.0,90.0,111.0,103.0,108.0,71.0,95.0,84.0,0.215,0.185,0.18,0.155,0.107,0.159,-3.73,2.0,-4.2,-2.08,-2.52,-2.27,93.2,89.0,85.7,93.6,81.8,76.1,0.5,0.75,0.182,0.333,0.583,0.148,0.333,0.667,0.2,0.25,0.25,0.25,0.333,0.833,0.133,0.4,0.4,0.2,,,,,,
14,2024-06-11,745981,Strikeout,strikeout,True,595281,692230,Kevin Kiermaier,Carlos Rodriguez,0,73e87eeb-36ac-4780-a98a-4e06bd603682,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,94.0,93.0,90.0,111.0,103.0,108.0,71.0,95.0,84.0,0.215,0.185,0.18,0.155,0.107,0.159,-3.73,2.0,-4.2,-2.08,-2.52,-2.27,93.2,89.0,85.7,93.6,81.8,76.1,0.5,0.75,0.182,0.333,0.583,0.148,0.333,0.667,0.2,0.25,0.25,0.25,0.333,0.833,0.133,0.4,0.4,0.2,,,,,,
