,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-12,745345,Hit By Pitch,hit_by_pitch,False,527038,593423,Wilmer Flores,Frankie Montas,1,0c3c9298-02b5-47a2-ba57-412202a05ab9,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
11,2024-05-12,745345,Pop Out,field_out,True,573262,593423,Mike Yastrzemski,Frankie Montas,0,0a419e83-b67c-4d7c-a27f-ad5afce29923,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
12,2024-05-12,745345,Pop Out,field_out,True,669289,690986,Santiago Espinal,Kyle Harrison,0,63092ff9-acdb-4b8f-8ef8-aff072591c84,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-12,745345,Walk,walk,False,571912,690986,Luke Maile,Kyle Harrison,0,6ab97d8b-e60e-464f-bf20-91dfb00d8d43,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-12,745345,Pop Out,field_out,True,666181,690986,Will Benson,Kyle Harrison,0,bae8d625-b625-497f-9652-e74e74f8c6a5,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-12,745345,Walk,walk,False,682829,690986,Elly De La Cruz,Kyle Harrison,1,d46ef2d4-9dc5-460a-a553-90f06698758c,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-12,745345,Flyout,field_out,True,668715,690986,Spencer Steer,Kyle Harrison,0,906281a1-e8d1-4246-b0b4-d2e4b6b10703,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-12,745345,Lineout,field_out,True,671218,593423,Heliot Ramos,Frankie Montas,0,b81f23f0-deab-4b9a-94b6-35e0db31e9ed,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
18,2024-05-12,745345,Groundout,field_out,True,666165,593423,Blake Sabol,Frankie Montas,0,069b6929-5557-4222-9a70-e47f4608da89,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
19,2024-05-12,745345,Strikeout,strikeout,True,669477,593423,Casey Schmitt,Frankie Montas,0,4c631e82-a044-4626-b6af-46bdaba30db0,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
20,2024-05-12,745345,Flyout,field_out,True,663697,690986,Jonathan India,Kyle Harrison,0,4afb0ab1-8579-47cc-a1d1-3837f12c38b9,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-12,745345,Walk,walk,False,656413,690986,Stuart Fairchild,Kyle Harrison,0,cdb51a30-8704-495d-8407-b0e3dbbcfc2b,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-12,745345,Double Play,double_play,True,600869,690986,Jeimer Candelario,Kyle Harrison,1,61364dc1-05d4-496d-8ff5-5a16727d034c,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-12,745345,Flyout,field_out,True,689172,593423,Brett Wisely,Frankie Montas,0,865cb33f-f8f8-46da-b8fe-ada253bf764f,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
24,2024-05-12,745345,Pop Out,field_out,True,666149,593423,Tyler Fitzgerald,Frankie Montas,0,76280232-91c4-4648-9682-2515958dbabb,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
25,2024-05-12,745345,Groundout,field_out,True,656305,593423,Matt Chapman,Frankie Montas,0,da2194df-40ff-4124-baf1-4bb7fbdd8eb3,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
26,2024-05-12,745345,Strikeout,strikeout,True,645801,690986,Mike Ford,Kyle Harrison,0,c0d2e0a1-3eb8-436f-9adf-d1295ae3ed43,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-12,745345,Single,single,False,669289,690986,Santiago Espinal,Kyle Harrison,0,1455f9ae-b8eb-4f44-b0ee-af5b9ca0a464,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-12,745345,Strikeout,strikeout,True,571912,690986,Luke Maile,Kyle Harrison,1,fad1d40d-9dc9-4ca7-9d7e-34f66fbce29c,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-12,745345,Strikeout,strikeout,True,666181,690986,Will Benson,Kyle Harrison,0,ba00e166-9772-4e3d-ba86-0dda68f8699a,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-12,745345,Flyout,field_out,True,664774,593423,LaMonte Wade Jr.,Frankie Montas,0,11aa2bd7-a69e-41da-ae7b-c88a5f1a6eb6,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
31,2024-05-12,745345,Single,single,False,527038,593423,Wilmer Flores,Frankie Montas,0,e711e844-c166-4f03-91d9-39f2e439c906,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
32,2024-05-12,745345,Flyout,field_out,True,573262,593423,Mike Yastrzemski,Frankie Montas,0,6556616d-bbe6-40c4-8886-a28be731266c,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
33,2024-05-12,745345,Single,single,False,671218,593423,Heliot Ramos,Frankie Montas,1,2b81b99d-9c9f-4b3a-9531-31510f1bc743,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,104.0,98.0,117.0,98.0,100.0,0.344,0.11,,,-0.34,-0.61,,,95.3,,84.9,,0.231,0.433,0.19,,,,,,,0.217,0.435,0.294,85.0,101.0,97.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.173,0.218,-2.54,-0.21,1.59,90.2,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,
