,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS
0,2024-08-27,747162,Flyout,field_out,True,596019,694297,Francisco Lindor,Brandon Pfaadt,0,fee87506-acf7-4f5d-8f3f-9167fe27c546,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
1,2024-08-27,747162,Strikeout,strikeout,True,668901,694297,Mark Vientos,Brandon Pfaadt,0,c5e1bcc2-2441-43ad-ad58-812f1e17522d,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
2,2024-08-27,747162,Flyout,field_out,True,607043,694297,Brandon Nimmo,Brandon Pfaadt,0,fbf8dd6c-3cc8-45bb-8331-02876316f484,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
3,2024-08-27,747162,Strikeout,strikeout,True,672695,640455,Geraldo Perdomo,Sean Manaea,0,24ed1099-25af-4d59-bf87-1e45dd2fea48,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.51,3.89,143.2,97.0,87.0,96.0,0.762,9.33,3.26,7.02,1.0,0.85,0.263,0.375,0.154,0.323,0.439,88.0,98.0,95.0,,,,82.0,104.0,99.0,86.0,100.0,98.0,88.0,88.0,92.0,0.397,0.135,,0.26,,0.12,1.22,,1.07,0.47,,-1.45,92.4,,85.4,92.4,79.9,,0.178,0.299,0.397,0.169,0.299,0.312,0.222,0.354,0.204,0.28,0.467,0.238,,,,,,,84.0,87.0,85.0,0.088,1.0,88.4,0.222,0.25,0.179,0.174,0.435,0.32,,,
4,2024-08-27,747162,Strikeout,strikeout,True,664983,640455,Jake McCarthy,Sean Manaea,0,ab5a9750-523d-403d-a647-a26f2b382846,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.51,3.89,143.2,97.0,87.0,96.0,0.762,9.33,3.26,7.02,1.0,0.85,0.263,0.375,0.154,0.323,0.439,88.0,98.0,95.0,,,,82.0,104.0,99.0,86.0,100.0,98.0,88.0,88.0,92.0,0.397,0.135,,0.26,,0.12,1.22,,1.07,0.47,,-1.45,92.4,,85.4,92.4,79.9,,0.178,0.299,0.397,0.169,0.299,0.312,0.222,0.354,0.204,0.28,0.467,0.238,,,,,,,84.0,87.0,85.0,0.088,1.0,88.4,0.222,0.25,0.179,0.174,0.435,0.32,,,
5,2024-08-27,747162,Lineout,field_out,True,666971,640455,Lourdes Gurriel Jr.,Sean Manaea,0,db5a8746-bd19-441f-bf22-96384de95ffd,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.51,3.89,143.2,97.0,87.0,96.0,0.762,9.33,3.26,7.02,1.0,0.85,0.263,0.375,0.154,0.323,0.439,88.0,98.0,95.0,,,,82.0,104.0,99.0,86.0,100.0,98.0,88.0,88.0,92.0,0.397,0.135,,0.26,,0.12,1.22,,1.07,0.47,,-1.45,92.4,,85.4,92.4,79.9,,0.178,0.299,0.397,0.169,0.299,0.312,0.222,0.354,0.204,0.28,0.467,0.238,,,,,,,84.0,87.0,85.0,0.088,1.0,88.4,0.222,0.25,0.179,0.174,0.435,0.32,,,
6,2024-08-27,747162,Home Run,home_run,False,624413,694297,Pete Alonso,Brandon Pfaadt,0,651a478b-4b32-4c8b-beca-c99752b99964,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
7,2024-08-27,747162,Pop Out,field_out,True,608385,694297,Jesse Winker,Brandon Pfaadt,0,cc267aca-3de3-473f-b7b3-6b6bd21a8d11,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
8,2024-08-27,747162,Walk,walk,False,502110,694297,J.D. Martinez,Brandon Pfaadt,0,ff53c706-5aa5-4402-ad09-83494b57c780,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
9,2024-08-27,747162,Fielders Choice,fielders_choice,False,621438,694297,Tyrone Taylor,Brandon Pfaadt,1,dac25b01-58a9-4da8-a66c-1ae343732d2b,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
