,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,SV_ba,SV_slg,SV_whiff,CH%,wCH/C,vCH,Stf+ CH,Loc+ CH,Pit+ CH,CH_ba,CH_slg,CH_whiff
10,2024-07-27,746931,Double,double,False,641933,573186,Tyler O'Neill,Marcus Stroman,1,4111f19e-83b7-409e-98f8-19645cb74534,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
11,2024-07-27,746931,Groundout,field_out,True,642086,573186,Dominic Smith,Marcus Stroman,1,e3cc7a31-5edf-4ffa-9311-73d981fd1df8,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
12,2024-07-27,746931,Groundout,field_out,True,657136,573186,Connor Wong,Marcus Stroman,0,606fe884-ba06-4be7-8f6f-b66e8a6da7c5,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
13,2024-07-27,746931,Strikeout,strikeout,True,683011,676710,Anthony Volpe,Kutter Crawford,0,f32ad5cb-d1ae-4bab-836e-cfc08e48043b,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-27,746931,Flyout,field_out,True,663757,676710,Trent Grisham,Kutter Crawford,0,4cb7a66e-4eb9-4d56-bdcf-2035eadd515b,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-27,746931,Home Run,home_run,False,665828,676710,Oswaldo Cabrera,Kutter Crawford,0,ba371e38-4503-47d3-af41-13965c1c54e8,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-27,746931,Strikeout,strikeout,True,657077,676710,Alex Verdugo,Kutter Crawford,0,286c5754-cdd2-4782-9188-ba296a526933,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-27,746931,Field Error,field_error,False,666152,573186,David Hamilton,Marcus Stroman,0,6e2ec10b-eebb-4389-911c-15fd6a5c2bd0,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
18,2024-07-27,746931,Single,single,False,678882,573186,Ceddanne Rafaela,Marcus Stroman,1,1bee2f18-614c-4f49-8faa-4b9eb4e2a4d8,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
19,2024-07-27,746931,Single,single,False,680776,573186,Jarren Duran,Marcus Stroman,1,4f133f8d-c59b-48aa-843f-b13b43063c84,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
20,2024-07-27,746931,Double Play,double_play,True,677800,573186,Wilyer Abreu,Marcus Stroman,1,7f81b9d7-2468-4818-8c6a-f7273db50955,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
21,2024-07-27,746931,Single,single,False,807799,573186,Masataka Yoshida,Marcus Stroman,1,0e2efc47-de53-47aa-9bc8-438f7dd6ef7e,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
22,2024-07-27,746931,Flyout,field_out,True,646240,573186,Rafael Devers,Marcus Stroman,0,59e95d0a-c477-4c0f-b3be-983a4804abe6,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
23,2024-07-27,746931,Strikeout,strikeout,True,665742,676710,Juan Soto,Kutter Crawford,0,173eb3ec-4d2a-4cf9-a59b-d5a3b0631555,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-27,746931,Single,single,False,592450,676710,Aaron Judge,Kutter Crawford,0,581f1ef6-4d9c-458c-939a-420989b91a14,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-27,746931,Groundout,field_out,True,669224,676710,Austin Wells,Kutter Crawford,1,5118b643-70d6-4bb1-84a7-002d51171211,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-27,746931,Groundout,field_out,True,650402,676710,Gleyber Torres,Kutter Crawford,0,d9c59df6-b93c-4f74-bd96-d4922b231853,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-27,746931,Walk,walk,False,641933,573186,Tyler O'Neill,Marcus Stroman,0,c6675049-2749-4584-8b98-709b4055fc54,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
28,2024-07-27,746931,Grounded Into DP,grounded_into_double_play,True,642086,573186,Dominic Smith,Marcus Stroman,1,c4a756df-d0dd-4111-8ba4-4cfb3672e9ab,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
29,2024-07-27,746931,Single,single,False,657136,573186,Connor Wong,Marcus Stroman,0,4acf6a25-8697-466a-a7ce-091ffb3ff50c,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
30,2024-07-27,746931,Groundout,field_out,True,666152,573186,David Hamilton,Marcus Stroman,0,e7d36fc6-e221-43a7-8b9d-9e819248d6d1,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,93.0,101.0,101.0,,,,105.0,100.0,98.0,84.0,98.0,92.0,0.032,0.187,0.112,0.173,,-4.53,0.02,0.75,-2.06,,89.9,88.1,83.2,85.4,,0.5,0.7,0.24,0.269,0.527,0.192,,,,0.167,0.241,0.246,0.0,0.0,0.2,89.0,86.0,92.0,92.0,93.0,89.0,0.348,0.148,-0.22,0.46,89.9,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.25,0.458,0.323,,,,,,,,,
