,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
11,2024-08-13,746601,Sac Fly,sac_fly,True,621020,571510,Dansby Swanson,Matthew Boyd,1,1a363ef0-b7c7-4ea2-8400-e52fc7a3ac9f,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-13,746601,Groundout,field_out,True,691718,571510,Pete Crow-Armstrong,Matthew Boyd,0,b3e5786a-5a34-4ab5-93ca-a4ed7c0ccdb6,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-13,746601,Single,single,False,665926,665871,Andrés Giménez,Javier Assad,0,bfdbeb84-d696-4686-90a0-ab81d807faf4,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
14,2024-08-13,746601,Single,single,False,678877,665871,Jhonkensy Noel,Javier Assad,1,ea5f982c-231e-4017-9f4b-48285f04431e,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
15,2024-08-13,746601,Flyout,field_out,True,666310,665871,Bo Naylor,Javier Assad,1,d57ba7f1-e3f9-40c4-8be9-11d00c0b75d1,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
16,2024-08-13,746601,Single,single,False,677587,665871,Brayan Rocchio,Javier Assad,1,ace32884-eeab-4cac-a4d1-48f764e18a6a,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
17,2024-08-13,746601,Strikeout,strikeout,True,680757,665871,Steven Kwan,Javier Assad,0,aa687c40-47df-414a-ae7c-f4d689a146d8,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
18,2024-08-13,746601,Flyout,field_out,True,686823,665871,Will Brennan,Javier Assad,0,c9dc6791-0be1-407c-8e1f-acfac7436e08,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
19,2024-08-13,746601,Groundout,field_out,True,542194,571510,Christian Bethancourt,Matthew Boyd,0,23a6303c-b359-485c-a1df-cf5828813ea6,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-13,746601,Single,single,False,664023,571510,Ian Happ,Matthew Boyd,0,1e1aa284-2860-46eb-ac59-adccf7d68154,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-13,746601,Strikeout,strikeout,True,670623,571510,Isaac Paredes,Matthew Boyd,0,eafceddc-e5a0-4703-8525-3fe9584dae6c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-13,746601,Flyout,field_out,True,673548,571510,Seiya Suzuki,Matthew Boyd,0,c9f73df9-30b7-4bc6-b14b-30c89e0e6428,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-13,746601,Double,double,False,608070,665871,José Ramírez,Javier Assad,0,d77b2fe8-7013-46b1-83aa-470fca110f81,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
24,2024-08-13,746601,Flyout,field_out,True,647304,665871,Josh Naylor,Javier Assad,1,1bfd4b81-ee84-47b1-9571-293d3b1244d2,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
25,2024-08-13,746601,Strikeout,strikeout,True,681807,665871,David Fry,Javier Assad,0,293d69b1-d1f4-41e0-bcfc-6ef0b994084a,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
26,2024-08-13,746601,Groundout,field_out,True,665926,665871,Andrés Giménez,Javier Assad,0,79da010b-8802-4244-bae7-cda484cf4fa8,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
27,2024-08-13,746601,Strikeout,strikeout,True,641355,571510,Cody Bellinger,Matthew Boyd,0,0747ba19-62a2-4ccf-b69d-5c36794f84bb,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-13,746601,Pop Out,field_out,True,621550,571510,Patrick Wisdom,Matthew Boyd,0,e5fdaad9-9dc6-4e97-94c6-7ff8adc95150,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-13,746601,Lineout,field_out,True,663538,571510,Nico Hoerner,Matthew Boyd,0,cc3b3d84-91d0-4608-922f-8fd59cd31bc1,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-13,746601,Groundout,field_out,True,678877,665871,Jhonkensy Noel,Javier Assad,0,43f2d06d-5418-482c-8989-ce13867e9a5d,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.227,0.227,0.122,0.317,0.5,0.206,0.22,0.328,0.1,0.4,0.8,0.222,0.161,0.274,0.305,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,0.152,0.364,0.359,,,,,,,,,,,,,,,
