,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
10,2024-07-05,745237,Flyout,field_out,True,676914,622491,Davis Schneider,Luis Castillo,0,b8a8e336-7451-4ddc-a8a3-116cc21ef7d7,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-05,745237,Strikeout,strikeout,True,664034,592332,Ty France,Kevin Gausman,0,5eaba4a7-6c4a-4cc9-9697-e1d149004c51,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
12,2024-07-05,745237,Flyout,field_out,True,686527,592332,Dominic Canzone,Kevin Gausman,0,3db1a447-e3fe-4245-afd6-447cabb49727,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
13,2024-07-05,745237,Single,single,False,664238,592332,Dylan Moore,Kevin Gausman,0,680fcd2b-a3b6-4d5b-b267-68360940a547,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
14,2024-07-05,745237,Strikeout,strikeout,True,668942,592332,Josh Rojas,Kevin Gausman,1,c8bd3cc0-5278-41e9-b2c2-5f5c93813d34,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
15,2024-07-05,745237,Groundout,field_out,True,680718,622491,Addison Barger,Luis Castillo,0,926ee6ce-ebfe-440d-85b7-173e904078a8,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-05,745237,Flyout,field_out,True,676391,622491,Ernie Clement,Luis Castillo,0,e2c51eca-3fcf-438c-aa20-4149f3cdbc46,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-05,745237,Flyout,field_out,True,595281,622491,Kevin Kiermaier,Luis Castillo,0,517d1fcb-eb35-4ff5-af06-293557e7742e,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-05,745237,Strikeout,strikeout,True,641487,592332,J.P. Crawford,Kevin Gausman,0,d78ba500-e742-4c7c-8fbd-0c458e117d4b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
19,2024-07-05,745237,Flyout,field_out,True,641598,592332,Mitch Garver,Kevin Gausman,0,d6b5da31-2bf0-4bd6-8c50-94f8710f06f7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
20,2024-07-05,745237,Walk,walk,False,663728,592332,Cal Raleigh,Kevin Gausman,0,59417f55-78fe-4798-9c40-09de879c442e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
21,2024-07-05,745237,Single,single,False,677594,592332,Julio Rodríguez,Kevin Gausman,1,af6f7b4f-f956-483c-b1d2-56a279002227,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
22,2024-07-05,745237,Double,double,False,670042,592332,Luke Raley,Kevin Gausman,1,f6f7a9c4-4320-4e5d-95c4-b050b59251fc,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
23,2024-07-05,745237,Pop Out,field_out,True,664034,592332,Ty France,Kevin Gausman,0,b99f5b2c-8225-4162-8056-ab8700c78d10,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
24,2024-07-05,745237,Walk,walk,False,687462,622491,Spencer Horwitz,Luis Castillo,0,bd20790b-9a83-4634-b970-adea17f0684f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-05,745237,Pop Out,field_out,True,666182,622491,Bo Bichette,Luis Castillo,0,a8b48f3a-c720-4d08-a3a7-0bb7a3e36be5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-05,745237,Strikeout,strikeout,True,665489,622491,Vladimir Guerrero Jr.,Luis Castillo,0,e9102bbf-9705-42d7-ac4a-9b36af879429,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-05,745237,Strikeout,strikeout,True,643376,622491,Danny Jansen,Luis Castillo,0,7c464d91-7bea-4d2a-bed7-4be0ed4c89f5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-05,745237,Lineout,field_out,True,686527,592332,Dominic Canzone,Kevin Gausman,0,42b6bcf3-f1d8-4304-9efb-ff2f7f60a322,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
29,2024-07-05,745237,Pop Out,field_out,True,664238,592332,Dylan Moore,Kevin Gausman,0,5738b809-fd42-4e42-9a19-a1edf243018f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
30,2024-07-05,745237,Double,double,False,668942,592332,Josh Rojas,Kevin Gausman,0,b51460d2-1306-4153-87b9-9d2f776a594e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
31,2024-07-05,745237,Walk,walk,False,641487,592332,J.P. Crawford,Kevin Gausman,0,e30aed93-e586-4980-86f0-0e3d425b2ffd,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
32,2024-07-05,745237,Strikeout,strikeout,True,641598,592332,Mitch Garver,Kevin Gausman,0,b6a15306-a133-4649-8490-985e87f8e7b2,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
33,2024-07-05,745237,Lineout,field_out,True,662139,622491,Daulton Varsho,Luis Castillo,0,d930e1e4-30d8-44fe-a43e-3cb6a784fc6b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-05,745237,Flyout,field_out,True,676914,622491,Davis Schneider,Luis Castillo,0,756acd15-08b4-4297-bf1b-1b476f7e2f75,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-05,745237,Pop Out,field_out,True,680718,622491,Addison Barger,Luis Castillo,0,d2e030a4-b7f6-444e-9413-16c90c44fd58,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
