,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff
10,2024-09-07,745942,Strikeout,strikeout,True,663898,668964,Brendan Rodgers,Tobias Myers,0,fa9fe3c9-5e7e-47f8-bde2-77cc9ea29f7b,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
11,2024-09-07,745942,Single,single,False,595909,668964,Jake Cave,Tobias Myers,1,876e2083-c3a4-437f-a9c7-c16239d1cb3f,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
12,2024-09-07,745942,Strikeout,strikeout,True,666134,668964,Nolan Jones,Tobias Myers,0,f1f412ab-720a-4d2a-af3b-4fbed070034d,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
13,2024-09-07,745942,Strikeout,strikeout,True,691011,668964,Drew Romo,Tobias Myers,0,c83e72ec-2078-4876-9a93-c5412d538a76,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
14,2024-09-07,745942,Single,single,False,663368,621389,Blake Perkins,Ty Blach,0,f5c77a28-97d0-4ce5-9925-cb4b03568869,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
15,2024-09-07,745942,Flyout,field_out,True,686217,621389,Sal Frelick,Ty Blach,0,b8647949-d00a-498c-8abb-9027ed38782a,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
16,2024-09-07,745942,Grounded Into DP,grounded_into_double_play,True,687401,621389,Joey Ortiz,Ty Blach,1,fb0a8baa-6362-4c2f-92e4-589974e43153,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
17,2024-09-07,745942,Strikeout,strikeout,True,453568,668964,Charlie Blackmon,Tobias Myers,0,14554ac4-bb2d-4cf2-9c99-8992e9319b71,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
18,2024-09-07,745942,Strikeout,strikeout,True,678662,668964,Ezequiel Tovar,Tobias Myers,0,d2db4661-f10f-4eec-8785-bdc7d2cff403,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
19,2024-09-07,745942,Strikeout,strikeout,True,686668,668964,Brenton Doyle,Tobias Myers,0,c4af98c3-f78b-4383-b8af-a08348bc14a8,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
20,2024-09-07,745942,Single,single,False,668930,621389,Brice Turang,Ty Blach,0,d3632042-a4eb-4629-ad1c-6409e432f960,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
21,2024-09-07,745942,Strikeout,strikeout,True,694192,621389,Jackson Chourio,Ty Blach,0,e134703a-e675-485b-9796-731e45adb3e6,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
22,2024-09-07,745942,Home Run,home_run,False,661388,621389,William Contreras,Ty Blach,1,8ab1e503-7fc6-41ed-b33d-de55b1ce1c3b,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
23,2024-09-07,745942,Groundout,field_out,True,642715,621389,Willy Adames,Ty Blach,0,d3dc10b4-03fc-4ae3-a66c-3f0d00ad4975,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
24,2024-09-07,745942,Flyout,field_out,True,596142,621389,Gary Sánchez,Ty Blach,0,26f3ada1-52f1-4388-a783-f077f32f3496,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
25,2024-09-07,745942,Home Run,home_run,False,641857,668964,Ryan McMahon,Tobias Myers,0,e12a200d-071e-4bc9-992f-e29e963eb74e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
26,2024-09-07,745942,Strikeout,strikeout,True,669911,668964,Michael Toglia,Tobias Myers,0,ff6f72be-2619-43fd-a181-8525a186482f,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
27,2024-09-07,745942,Groundout,field_out,True,663898,668964,Brendan Rodgers,Tobias Myers,0,89962e7b-39cc-4903-b4d4-0cb7242d5c3c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
28,2024-09-07,745942,Flyout,field_out,True,595909,668964,Jake Cave,Tobias Myers,0,493f5847-9857-4ffe-b7f5-38c940b04539,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,95.0,100.0,90.0,0.005,0.399,0.232,0.208,0.042,0.114,0.59,-1.03,11.3,2.08,-4.61,1.14,92.9,89.3,81.1,91.5,85.5,77.7,0.222,0.433,0.181,0.34,0.526,0.135,0.18,0.202,0.265,0.077,0.077,0.447,0.533,0.733,0.167,0.0,0.0,0.0
29,2024-09-07,745942,Flyout,field_out,True,656555,621389,Rhys Hoskins,Ty Blach,0,8a5e1b81-41ac-4c27-a63f-479bc20cda4b,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
30,2024-09-07,745942,Flyout,field_out,True,663368,621389,Blake Perkins,Ty Blach,0,04a28836-1a20-4e7b-ae1e-991486fb7cb5,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
31,2024-09-07,745942,Single,single,False,686217,621389,Sal Frelick,Ty Blach,0,5acbc8db-2447-4abe-a605-477b9aeddf56,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.342,0.507,0.208,0.2,0.36,0.176,0.426,0.936,0.124
32,2024-09-07,745942,Double,double,False,687401,656234,Joey Ortiz,Jake Bird,1,3f8feba5-4fb2-4fec-9c33-d22d619ca3dd,656234.0,jakebird,Bird,Right,Jake Bird,COL,5.01,5.34,32.1,95.0,112.0,96.0,0.796,6.4,6.4,9.46,1.11,1.5,0.304,0.392,0.157,0.324,0.419,,,,140.0,101.0,110.0,49.0,90.0,88.0,84.0,90.0,84.0,139.0,98.0,104.0,116.0,91.0,97.0,0.448,0.011,0.082,0.303,0.156,,-6.24,-1.37,-0.73,0.24,-4.03,,94.5,91.1,,95.4,85.2,81.6,,,,0.333,0.833,0.231,0.176,0.324,0.323,,,,0.353,0.647,0.273,0.292,0.4,0.137
33,2024-09-07,745942,Flyout,field_out,True,668930,656234,Brice Turang,Jake Bird,0,915843c1-9617-4795-b124-7006e5e73be4,656234.0,jakebird,Bird,Right,Jake Bird,COL,5.01,5.34,32.1,95.0,112.0,96.0,0.796,6.4,6.4,9.46,1.11,1.5,0.304,0.392,0.157,0.324,0.419,,,,140.0,101.0,110.0,49.0,90.0,88.0,84.0,90.0,84.0,139.0,98.0,104.0,116.0,91.0,97.0,0.448,0.011,0.082,0.303,0.156,,-6.24,-1.37,-0.73,0.24,-4.03,,94.5,91.1,,95.4,85.2,81.6,,,,0.333,0.833,0.231,0.176,0.324,0.323,,,,0.353,0.647,0.273,0.292,0.4,0.137
