,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-19,746341,Home Run,home_run,False,621493,579328,Taylor Ward,Yusei Kikuchi,0,5215e0ae-217e-4ddf-973b-effe26c351c0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.19,3.84,169.2,101.0,109.0,105.0,0.735,10.5,2.28,8.65,1.33,1.09,0.279,0.399,0.13,0.367,0.442,99.0,93.0,92.0,99.0,105.0,105.0,114.0,103.0,107.0,112.0,100.0,106.0,0.475,0.231,0.182,0.112,-0.14,1.23,-0.07,0.02,95.5,86.8,88.4,82.5,0.277,0.515,0.277,0.216,0.289,0.298,0.266,0.403,0.273,0.183,0.239,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-19,746341,Strikeout,strikeout,True,687263,579328,Zach Neto,Yusei Kikuchi,0,2c5b8cee-3696-42fc-be88-0a9ba3006354,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.19,3.84,169.2,101.0,109.0,105.0,0.735,10.5,2.28,8.65,1.33,1.09,0.279,0.399,0.13,0.367,0.442,99.0,93.0,92.0,99.0,105.0,105.0,114.0,103.0,107.0,112.0,100.0,106.0,0.475,0.231,0.182,0.112,-0.14,1.23,-0.07,0.02,95.5,86.8,88.4,82.5,0.277,0.515,0.277,0.216,0.289,0.298,0.266,0.403,0.273,0.183,0.239,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-19,746341,Walk,walk,False,694384,579328,Nolan Schanuel,Yusei Kikuchi,0,cbe60c46-faae-452e-8c4b-8206ce427182,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.19,3.84,169.2,101.0,109.0,105.0,0.735,10.5,2.28,8.65,1.33,1.09,0.279,0.399,0.13,0.367,0.442,99.0,93.0,92.0,99.0,105.0,105.0,114.0,103.0,107.0,112.0,100.0,106.0,0.475,0.231,0.182,0.112,-0.14,1.23,-0.07,0.02,95.5,86.8,88.4,82.5,0.277,0.515,0.277,0.216,0.289,0.298,0.266,0.403,0.273,0.183,0.239,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-19,746341,Single,single,False,592273,579328,Brandon Drury,Yusei Kikuchi,1,ba680cc1-4a69-4a59-8a01-407deeee9c67,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.19,3.84,169.2,101.0,109.0,105.0,0.735,10.5,2.28,8.65,1.33,1.09,0.279,0.399,0.13,0.367,0.442,99.0,93.0,92.0,99.0,105.0,105.0,114.0,103.0,107.0,112.0,100.0,106.0,0.475,0.231,0.182,0.112,-0.14,1.23,-0.07,0.02,95.5,86.8,88.4,82.5,0.277,0.515,0.277,0.216,0.289,0.298,0.266,0.403,0.273,0.183,0.239,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-19,746341,Strikeout,strikeout,True,681351,579328,Logan O'Hoppe,Yusei Kikuchi,0,2f715631-a9ba-4ead-b52d-e5e250f7f3c0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.19,3.84,169.2,101.0,109.0,105.0,0.735,10.5,2.28,8.65,1.33,1.09,0.279,0.399,0.13,0.367,0.442,99.0,93.0,92.0,99.0,105.0,105.0,114.0,103.0,107.0,112.0,100.0,106.0,0.475,0.231,0.182,0.112,-0.14,1.23,-0.07,0.02,95.5,86.8,88.4,82.5,0.277,0.515,0.277,0.216,0.289,0.298,0.266,0.403,0.273,0.183,0.239,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-19,746341,Strikeout,strikeout,True,676572,579328,Eric Wagaman,Yusei Kikuchi,1,dced8187-0d69-4cb1-8ca1-f566bb71a9e4,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.19,3.84,169.2,101.0,109.0,105.0,0.735,10.5,2.28,8.65,1.33,1.09,0.279,0.399,0.13,0.367,0.442,99.0,93.0,92.0,99.0,105.0,105.0,114.0,103.0,107.0,112.0,100.0,106.0,0.475,0.231,0.182,0.112,-0.14,1.23,-0.07,0.02,95.5,86.8,88.4,82.5,0.277,0.515,0.277,0.216,0.289,0.298,0.266,0.403,0.273,0.183,0.239,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-19,746341,Lineout,field_out,True,608324,660761,Alex Bregman,José Suarez,0,167acbea-1b56-4096-b725-d3adbe5f5ea5,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,6.08,5.01,47.1,93.0,101.0,95.0,0.735,9.7,4.75,9.89,0.95,1.17,0.217,0.449,0.196,0.341,0.373,96.0,88.0,95.0,77.0,123.0,123.0,106.0,94.0,95.0,104.0,95.0,93.0,0.381,0.258,0.001,0.248,-1.17,0.86,-2.38,0.12,93.1,83.0,81.8,74.1,0.318,0.545,0.237,0.261,0.391,0.328,,,,0.219,0.359,0.336,73.0,100.0,88.0,107.0,94.0,86.0,0.095,0.016,-5.9,-7.1,88.7,91.8,0.167,0.233,0.386,0.5,1.045,0.136,0.4,0.8,0.125,,,,,,,,,
7,2024-09-19,746341,Lineout,field_out,True,670541,660761,Yordan Alvarez,José Suarez,0,be727f35-2df9-48a7-a289-69181e1a035c,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,6.08,5.01,47.1,93.0,101.0,95.0,0.735,9.7,4.75,9.89,0.95,1.17,0.217,0.449,0.196,0.341,0.373,96.0,88.0,95.0,77.0,123.0,123.0,106.0,94.0,95.0,104.0,95.0,93.0,0.381,0.258,0.001,0.248,-1.17,0.86,-2.38,0.12,93.1,83.0,81.8,74.1,0.318,0.545,0.237,0.261,0.391,0.328,,,,0.219,0.359,0.336,73.0,100.0,88.0,107.0,94.0,86.0,0.095,0.016,-5.9,-7.1,88.7,91.8,0.167,0.233,0.386,0.5,1.045,0.136,0.4,0.8,0.125,,,,,,,,,
8,2024-09-19,746341,Walk,walk,False,663656,660761,Kyle Tucker,José Suarez,0,91788412-781e-4516-83c3-1d0d338defc9,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,6.08,5.01,47.1,93.0,101.0,95.0,0.735,9.7,4.75,9.89,0.95,1.17,0.217,0.449,0.196,0.341,0.373,96.0,88.0,95.0,77.0,123.0,123.0,106.0,94.0,95.0,104.0,95.0,93.0,0.381,0.258,0.001,0.248,-1.17,0.86,-2.38,0.12,93.1,83.0,81.8,74.1,0.318,0.545,0.237,0.261,0.391,0.328,,,,0.219,0.359,0.336,73.0,100.0,88.0,107.0,94.0,86.0,0.095,0.016,-5.9,-7.1,88.7,91.8,0.167,0.233,0.386,0.5,1.045,0.136,0.4,0.8,0.125,,,,,,,,,
9,2024-09-19,746341,Flyout,field_out,True,673237,660761,Yainer Diaz,José Suarez,0,86e02d5a-5fc6-4eac-b891-3c2e86c3645e,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,6.08,5.01,47.1,93.0,101.0,95.0,0.735,9.7,4.75,9.89,0.95,1.17,0.217,0.449,0.196,0.341,0.373,96.0,88.0,95.0,77.0,123.0,123.0,106.0,94.0,95.0,104.0,95.0,93.0,0.381,0.258,0.001,0.248,-1.17,0.86,-2.38,0.12,93.1,83.0,81.8,74.1,0.318,0.545,0.237,0.261,0.391,0.328,,,,0.219,0.359,0.336,73.0,100.0,88.0,107.0,94.0,86.0,0.095,0.016,-5.9,-7.1,88.7,91.8,0.167,0.233,0.386,0.5,1.045,0.136,0.4,0.8,0.125,,,,,,,,,
