,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff
0,2024-05-06,746313,Strikeout,strikeout,True,661388,666142,William Contreras,Cole Ragans,0,c2a309b4-9385-4254-9ac5-a919d904fe39,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
1,2024-05-06,746313,Walk,walk,False,687401,666142,Joey Ortiz,Cole Ragans,0,b3a8bd8c-4d65-4661-97c8-d509e10b4657,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
2,2024-05-06,746313,Strikeout,strikeout,True,656555,666142,Rhys Hoskins,Cole Ragans,0,b7613ddc-d9a3-4661-8e1f-744e75d4e0a3,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
3,2024-05-06,746313,Lineout,field_out,True,642715,666142,Willy Adames,Cole Ragans,0,a5f41985-8207-4fd0-adb7-fd7d68721739,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
4,2024-05-06,746313,Walk,walk,False,672580,669060,Maikel Garcia,Bryse Wilson,0,da744c3e-c60c-4c97-b189-0312da6ef809,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,,,,,,,97.0,97.0,93.0,0.145,0.338,,,0.046,-2.82,0.87,,,-1.63,93.6,88.9,88.1,,,0.268,0.482,0.24,0.25,0.375,0.15,,,,0.234,0.372,0.248,0.261,0.587,0.245,107.0,108.0,107.0,90.0,106.0,96.0,0.317,0.154,1.33,-1.78,93.2,80.3,0.228,0.36,0.159
5,2024-05-06,746313,Forceout,force_out,True,677951,669060,Bobby Witt Jr.,Bryse Wilson,1,07782a65-75f0-4e3d-a16d-4a77746a9b6e,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,,,,,,,97.0,97.0,93.0,0.145,0.338,,,0.046,-2.82,0.87,,,-1.63,93.6,88.9,88.1,,,0.268,0.482,0.24,0.25,0.375,0.15,,,,0.234,0.372,0.248,0.261,0.587,0.245,107.0,108.0,107.0,90.0,106.0,96.0,0.317,0.154,1.33,-1.78,93.2,80.3,0.228,0.36,0.159
6,2024-05-06,746313,Strikeout,strikeout,True,686469,669060,Vinnie Pasquantino,Bryse Wilson,1,e6fa2a28-1fac-4906-91f7-bafcccca11bf,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,,,,,,,97.0,97.0,93.0,0.145,0.338,,,0.046,-2.82,0.87,,,-1.63,93.6,88.9,88.1,,,0.268,0.482,0.24,0.25,0.375,0.15,,,,0.234,0.372,0.248,0.261,0.587,0.245,107.0,108.0,107.0,90.0,106.0,96.0,0.317,0.154,1.33,-1.78,93.2,80.3,0.228,0.36,0.159
7,2024-05-06,746313,Hit By Pitch,hit_by_pitch,False,521692,669060,Salvador Perez,Bryse Wilson,0,758882dc-9a61-4771-9670-edabb1c61d76,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,,,,,,,97.0,97.0,93.0,0.145,0.338,,,0.046,-2.82,0.87,,,-1.63,93.6,88.9,88.1,,,0.268,0.482,0.24,0.25,0.375,0.15,,,,0.234,0.372,0.248,0.261,0.587,0.245,107.0,108.0,107.0,90.0,106.0,96.0,0.317,0.154,1.33,-1.78,93.2,80.3,0.228,0.36,0.159
8,2024-05-06,746313,Groundout,field_out,True,686681,669060,Michael Massey,Bryse Wilson,0,ad2adfa2-e776-490b-b743-31d96dc11a0e,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,,,,,,,97.0,97.0,93.0,0.145,0.338,,,0.046,-2.82,0.87,,,-1.63,93.6,88.9,88.1,,,0.268,0.482,0.24,0.25,0.375,0.15,,,,0.234,0.372,0.248,0.261,0.587,0.245,107.0,108.0,107.0,90.0,106.0,96.0,0.317,0.154,1.33,-1.78,93.2,80.3,0.228,0.36,0.159
9,2024-05-06,746313,Lineout,field_out,True,663368,666142,Blake Perkins,Cole Ragans,0,66d9c683-c3fe-47da-85bd-19280fdc0fb0,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
