,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
13,2024-08-07,744903,Strikeout,strikeout,True,702616,670102,Jackson Holliday,Bowden Francis,0,1226fe4e-6e54-4cf6-b655-d2c3dad36ffc,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,,,,
14,2024-08-07,744903,Strikeout,strikeout,True,691723,670102,Coby Mayo,Bowden Francis,0,83a1e8f9-a12a-44b6-82c5-2e09c1da8f28,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,,,,
15,2024-08-07,744903,Bunt Pop Out,field_out,True,662139,669432,Daulton Varsho,Trevor Rogers,0,b7967b7d-982e-42bf-9ac2-a63692d8471b,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
16,2024-08-07,744903,Double,double,False,677870,669432,Leo Jiménez,Trevor Rogers,0,30c0e3de-b625-4caa-8af6-e5dc8ba2a6cd,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
17,2024-08-07,744903,Single,single,False,661531,669432,Brian Serven,Trevor Rogers,1,10218569-99e9-4b27-b46b-186c81b75c60,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
18,2024-08-07,744903,Groundout,field_out,True,543807,669432,George Springer,Trevor Rogers,1,872ae181-87c8-4f04-aef5-6652ad585fc2,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
19,2024-08-07,744903,Field Error,field_error,False,676391,669432,Ernie Clement,Trevor Rogers,1,e2288824-771a-4a50-94a2-f7ebee357cff,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
20,2024-08-07,744903,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,665489,669432,Vladimir Guerrero Jr.,Trevor Rogers,0,6e6c9dc9-b17e-48bb-baf6-c88d78cf2cc5,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
21,2024-08-07,744903,Strikeout,strikeout,True,681297,670102,Colton Cowser,Bowden Francis,0,3b3facde-a90b-40eb-99ea-24e29ae2e333,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,,,,
22,2024-08-07,744903,Strikeout,strikeout,True,623993,670102,Anthony Santander,Bowden Francis,0,f1327139-8a3a-4f00-aa2d-4cf993b8d608,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,,,,
23,2024-08-07,744903,Lineout,field_out,True,683002,670102,Gunnar Henderson,Bowden Francis,0,b11fd918-4b56-4d9f-8da5-99fe6d7094ac,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,,,,
24,2024-08-07,744903,Walk,walk,False,665489,669432,Vladimir Guerrero Jr.,Trevor Rogers,0,b92e1625-a63c-4ca2-b1aa-d5c40028f45a,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
25,2024-08-07,744903,Lineout,field_out,True,672386,669432,Alejandro Kirk,Trevor Rogers,0,d25e2b5b-b42d-4ecc-bce6-59db7af19c55,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
26,2024-08-07,744903,Grounded Into DP,grounded_into_double_play,True,687462,669432,Spencer Horwitz,Trevor Rogers,1,fe11dba2-6350-458d-bcca-a504e01ddcba,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
27,2024-08-07,744903,Flyout,field_out,True,656811,670102,Ryan O'Hearn,Bowden Francis,0,3155f29d-1bda-40b6-8686-9d56563b5f4a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,,,,
28,2024-08-07,744903,Single,single,False,668939,670102,Adley Rutschman,Bowden Francis,0,ac6f3072-49c8-4370-8235-0b78e4689256,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,,,,
29,2024-08-07,744903,Field Error,field_error,False,663624,670102,Ryan Mountcastle,Bowden Francis,1,f5605984-9aa3-432d-be92-8edba18d4464,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,,,,
30,2024-08-07,744903,Grounded Into DP,grounded_into_double_play,True,650391,670102,Eloy Jiménez,Bowden Francis,1,5aafed4d-092e-4310-87ae-97f9ad882229,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,,,,
31,2024-08-07,744903,Groundout,field_out,True,676914,669432,Davis Schneider,Trevor Rogers,0,dcb9eb54-32be-4250-9947-44d265e1e34a,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
32,2024-08-07,744903,Single,single,False,662139,669432,Daulton Varsho,Trevor Rogers,0,aac89b43-ed61-443f-a8b1-3ae22593a38d,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
33,2024-08-07,744903,Double,double,False,677870,669432,Leo Jiménez,Trevor Rogers,1,28840fe2-f8b4-45d4-9192-fac1a5942122,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,,-0.23,,-0.35,-1.98,,91.9,,91.5,82.4,,0.252,0.467,0.234,,,,,,,0.312,0.506,0.259,0.292,0.492,0.1,111.0,108.0,115.0,0.238,-1.28,85.6,0.295,0.396,0.238,,,,,,,,,,,,
