,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-15,747024,Strikeout,strikeout,True,596117,680570,Garrett Stubbs,Grayson Rodriguez,0,N/A,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-15,747024,Grounded Into DP,grounded_into_double_play,True,679032,680570,Johan Rojas,Grayson Rodriguez,1,3c11dfcf-1e4a-4b2a-89cf-e6b6c395be1c,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-15,747024,Groundout,field_out,True,656811,592836,Ryan O'Hearn,Taijuan Walker,0,c0582d0c-0500-42da-ace9-0e86be1c91db,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
13,2024-06-15,747024,Walk,walk,False,623993,592836,Anthony Santander,Taijuan Walker,0,43b83333-fe5b-4d8c-b68d-6a2520c4eb62,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
14,2024-06-15,747024,Lineout,field_out,True,676059,592836,Jordan Westburg,Taijuan Walker,0,cd946a99-334d-4785-8e38-ef141189ef9a,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
15,2024-06-15,747024,Single,single,False,656775,592836,Cedric Mullins,Taijuan Walker,1,1a3aa85d-c9ca-4c26-9e35-c80d00f079c4,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
16,2024-06-15,747024,Lineout,field_out,True,681297,592836,Colton Cowser,Taijuan Walker,0,0d612476-28e8-4b4a-beec-56ad1191f909,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
17,2024-06-15,747024,Strikeout,strikeout,True,656941,680570,Kyle Schwarber,Grayson Rodriguez,0,a271bf15-394b-4463-8200-dc260652aa2f,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-15,747024,Flyout,field_out,True,592206,680570,Nick Castellanos,Grayson Rodriguez,0,7193e0aa-6f7a-4fd7-91e0-57cdfb770f6b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-15,747024,Strikeout,strikeout,True,547180,680570,Bryce Harper,Grayson Rodriguez,0,036f3c48-426a-4f82-b3bc-0d568bdc8320,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-15,747024,Double,double,False,602104,592836,Ramón Urías,Taijuan Walker,0,a9ba3a4f-1bd9-41b9-9574-c332691acb24,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
21,2024-06-15,747024,Single,single,False,683002,592836,Gunnar Henderson,Taijuan Walker,1,e8fad93f-f26b-415d-b6bc-da9377c8aff2,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
22,2024-06-15,747024,Sac Fly,sac_fly,True,668939,592836,Adley Rutschman,Taijuan Walker,1,df77542d-817f-4070-b8c1-a55315e1497e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
23,2024-06-15,747024,Groundout,field_out,True,663624,592836,Ryan Mountcastle,Taijuan Walker,0,c168fa68-46ba-4b07-8251-6d7c4fe71285,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
24,2024-06-15,747024,Groundout,field_out,True,656811,592836,Ryan O'Hearn,Taijuan Walker,0,d2150db4-444a-4cc7-98c6-37bacefd7c5d,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
25,2024-06-15,747024,Groundout,field_out,True,664761,680570,Alec Bohm,Grayson Rodriguez,0,18e38ff4-f1c1-4e04-923d-de588a0be5f5,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-15,747024,Groundout,field_out,True,681082,680570,Bryson Stott,Grayson Rodriguez,0,37fa6782-10f0-4747-8619-3d39e8f16764,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-15,747024,Groundout,field_out,True,624641,680570,Edmundo Sosa,Grayson Rodriguez,0,70b1c1b3-c63d-4bb0-9b0d-043777656e11,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-15,747024,Home Run,home_run,False,623993,592836,Anthony Santander,Taijuan Walker,0,73ff8186-6554-45f7-8881-48a3029d906d,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
29,2024-06-15,747024,Strikeout,strikeout,True,676059,592836,Jordan Westburg,Taijuan Walker,0,1800bdf2-369d-48ed-aef9-202bad72b5e5,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
30,2024-06-15,747024,Lineout,field_out,True,656775,592836,Cedric Mullins,Taijuan Walker,0,a3f68c7d-bdc1-4c8e-842d-dfe26a7d9fd9,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,,,,0.1,0.175,0.313,0.133,0.333,0.189,0.31,0.534,0.074,97.0,91.0,86.0,121.0,102.0,109.0,0.114,0.174,-5.12,-5.91,87.2,86.2,0.426,0.704,0.141,0.4,1.0,0.093,,,,,,
