,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,vSC (sc),Stf+ CU,Loc+ CU,Pit+ CU,CU%,SC%,wCU/C,wSC/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-07,745455,Home Run,home_run,False,686611,682847,Dylan Crews,Luis L. Ortiz,0,6265241a-8194-4faa-b0a0-cbead6ec2872,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-07,745455,Walk,walk,False,608336,682847,Joey Gallo,Luis L. Ortiz,0,4974fbd1-9c5f-4400-8d44-244672d75d1c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-07,745455,Flyout,field_out,True,696285,682847,Jacob Young,Luis L. Ortiz,0,54a636be-601f-49a3-8f51-8cb87df17fe3,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-07,745455,Groundout,field_out,True,665833,687792,Oneil Cruz,DJ Herz,0,041c3ed0-e00b-4024-a8be-3abfa49793d3,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
14,2024-09-07,745455,Groundout,field_out,True,693304,687792,Nick Gonzales,DJ Herz,0,bd3e999e-9fa1-4c61-994a-21cd66b008b9,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
15,2024-09-07,745455,Walk,walk,False,656582,687792,Connor Joe,DJ Herz,0,66b1bd10-cb22-4a54-853b-bb144d4a6fea,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
16,2024-09-07,745455,Strikeout,strikeout,True,650559,687792,Bryan De La Cruz,DJ Herz,0,34958fcf-7a4f-409d-83ca-7d1772eede4a,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
17,2024-09-07,745455,Groundout,field_out,True,682928,682847,CJ Abrams,Luis L. Ortiz,0,bb620c6d-213e-4cfb-a747-3090eab925eb,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-07,745455,Lineout,field_out,True,695578,682847,James Wood,Luis L. Ortiz,0,133a20ef-438e-45a1-a2aa-8e48d1e2e533,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-07,745455,Lineout,field_out,True,665953,682847,Andrés Chaparro,Luis L. Ortiz,0,79d54473-24cf-4852-a2c4-a482c8387d14,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-07,745455,Lineout,field_out,True,669707,687792,Jared Triolo,DJ Herz,0,9e613b2f-a4f7-4c7c-9df5-ae7d9b86913a,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
21,2024-09-07,745455,Groundout,field_out,True,643396,687792,Isiah Kiner-Falefa,DJ Herz,0,7f4fcc43-203f-44c8-8b68-4a2bc0683461,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
22,2024-09-07,745455,Walk,walk,False,668804,687792,Bryan Reynolds,DJ Herz,0,6ff100c5-e933-4ce6-83d5-5ae37dc55551,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
23,2024-09-07,745455,Strikeout,strikeout,True,663698,687792,Joey Bart,DJ Herz,0,8618d3c8-050d-40af-9a08-6f205515602d,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
24,2024-09-07,745455,Walk,walk,False,671277,682847,Luis García Jr.,Luis L. Ortiz,0,aee4366e-2e26-412a-848b-de47a8336575,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-07,745455,Pop Out,field_out,True,660688,682847,Keibert Ruiz,Luis L. Ortiz,0,0809b332-c568-4929-891b-aeef138c6c59,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-07,745455,Single,single,False,677588,682847,José Tena,Luis L. Ortiz,1,4c5c9c20-a036-4271-b917-ffe61e675837,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-07,745455,Groundout,field_out,True,686611,682847,Dylan Crews,Luis L. Ortiz,1,7f1d2384-def3-4f47-9a7e-4a69871808c1,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-07,745455,Groundout,field_out,True,608336,682847,Joey Gallo,Luis L. Ortiz,1,806f4638-517d-4c78-87dd-17fd25648398,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-07,745455,Strikeout,strikeout,True,457705,687792,Andrew McCutchen,DJ Herz,0,e3b469b5-8b09-4ebf-b4d5-8d252322ee22,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
30,2024-09-07,745455,Groundout,field_out,True,665833,687792,Oneil Cruz,DJ Herz,0,2b5d86e6-ca84-4063-8863-ab0e43328879,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
31,2024-09-07,745455,Strikeout,strikeout,True,693304,687792,Nick Gonzales,DJ Herz,0,1961f54b-23e2-4ecf-8c18-ad0734391b63,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,,,,108.0,94.0,99.0,,,,,0.544,,0.178,0.244,0.72,,,-1.56,0.79,93.6,,83.6,,86.2,0.231,0.343,0.314,0.237,0.475,0.264,,,,,,,91.0,66.0,79.0,0.034,0.61,81.1,0.185,0.333,0.258,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,
32,2024-09-07,745455,Lineout,field_out,True,696285,682847,Jacob Young,Luis L. Ortiz,0,c0f31aa6-95c0-46f4-82bb-6c9605a57c70,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-07,745455,Strikeout,strikeout,True,682928,682847,CJ Abrams,Luis L. Ortiz,0,0066257d-8a25-44b9-8d4d-832ea88e5637,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.26,4.34,118.2,100.0,104.0,99.0,0.815,6.83,2.81,7.21,0.99,0.89,0.246,0.426,0.166,0.297,0.441,66.0,87.0,88.0,96.0,103.0,96.0,107.0,96.0,95.0,120.0,101.0,107.0,90.0,100.0,94.0,0.251,0.264,0.197,0.277,0.011,1.01,0.69,1.95,-0.89,0.21,95.9,91.0,90.6,94.9,85.8,0.183,0.325,0.225,0.218,0.435,0.301,0.228,0.316,0.14,0.275,0.435,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
