,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff
10,2024-07-24,745716,Flyout,field_out,True,643446,543037,Jeff McNeil,Gerrit Cole,0,51ee44a5-9d8b-40e0-a83e-70de103b6dcd,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
11,2024-07-24,745716,Lineout,field_out,True,657077,640455,Alex Verdugo,Sean Manaea,0,0c57bc25-cac4-49ea-8c08-b33eb165ec9a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
12,2024-07-24,745716,Walk,walk,False,605204,640455,J.D. Davis,Sean Manaea,0,07e1ef01-7a2d-42d6-a8e0-ccda80b89283,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
13,2024-07-24,745716,Grounded Into DP,grounded_into_double_play,True,518934,640455,DJ LeMahieu,Sean Manaea,1,2f71a6ec-6f45-424e-b644-4d824f0bdeb0,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
14,2024-07-24,745716,Groundout,field_out,True,578428,543037,Jose Iglesias,Gerrit Cole,0,ebe1242d-ac50-4387-b488-fb93830bcf49,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
15,2024-07-24,745716,Groundout,field_out,True,682626,543037,Francisco Alvarez,Gerrit Cole,0,203a6edf-0d24-4630-844e-35faa9d73cc7,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
16,2024-07-24,745716,Home Run,home_run,False,621438,543037,Tyrone Taylor,Gerrit Cole,0,1f527c0b-0f02-4b69-b64b-e277db2a7a80,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
17,2024-07-24,745716,Single,single,False,596019,543037,Francisco Lindor,Gerrit Cole,0,6bd244b3-773a-45bf-924c-a3a777be4a89,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
18,2024-07-24,745716,Pop Out,field_out,True,607043,543037,Brandon Nimmo,Gerrit Cole,0,ccf57efc-a0cd-46af-8975-7725ef69c672,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
19,2024-07-24,745716,Flyout,field_out,True,665828,640455,Oswaldo Cabrera,Sean Manaea,0,bb6dd86a-0270-48fd-81d0-0150b5ea48ee,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
20,2024-07-24,745716,Flyout,field_out,True,650402,640455,Gleyber Torres,Sean Manaea,0,c9ba19ca-a836-4ffe-8def-f1d67c643ccb,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
21,2024-07-24,745716,Home Run,home_run,False,665742,640455,Juan Soto,Sean Manaea,0,78f6b566-6b7e-405f-b94b-0863136c5f8d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
22,2024-07-24,745716,Flyout,field_out,True,592450,640455,Aaron Judge,Sean Manaea,0,eb864aea-1a16-40d0-a456-7a905a7fa2aa,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
23,2024-07-24,745716,Single,single,False,502110,543037,J.D. Martinez,Gerrit Cole,0,f74e085e-01ac-4bb9-ac8a-08e272da7d98,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
24,2024-07-24,745716,Home Run,home_run,False,624413,543037,Pete Alonso,Gerrit Cole,1,29743479-bf38-49b0-895d-b5dc255f1d8f,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
25,2024-07-24,745716,Flyout,field_out,True,668901,543037,Mark Vientos,Gerrit Cole,0,7dd02f1b-da51-4ae5-81c7-f659b0bfc082,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
26,2024-07-24,745716,Groundout,field_out,True,643446,543037,Jeff McNeil,Gerrit Cole,0,d03c9c17-cbb7-4377-b58d-c62a8ed62ae2,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
27,2024-07-24,745716,Walk,walk,False,578428,543037,Jose Iglesias,Gerrit Cole,0,ee2cca91-a426-4af1-8560-1f012478c462,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
28,2024-07-24,745716,Groundout,field_out,True,682626,543037,Francisco Alvarez,Gerrit Cole,0,eadc407e-dff6-4d9c-affb-88138fe8d483,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,5.4,4.02,35.0,99.0,112.0,104.0,0.78,9.77,3.09,10.03,2.31,0.76,0.272,0.408,0.175,0.291,0.419,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,108.0,107.0,0.454,0.223,0.132,0.151,0.04,-1.75,-2.04,0.68,3.04,-9.47,95.9,91.2,88.1,88.4,83.3,0.273,0.545,0.2,0.367,0.7,0.235,0.143,0.19,0.27,0.2,0.3,0.317,0.75,1.75,0.273,,,,,,,,,,,,,,,,,,
29,2024-07-24,745716,Walk,walk,False,669224,640455,Austin Wells,Sean Manaea,0,02176653-a963-40e4-a93c-a9d8b74066c8,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
30,2024-07-24,745716,Forceout,force_out,True,683011,640455,Anthony Volpe,Sean Manaea,1,978bb65e-690c-4c64-b91c-c73e8d0ce072,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
31,2024-07-24,745716,Strikeout,strikeout,True,657077,640455,Alex Verdugo,Sean Manaea,0,6d6407f1-35c2-447a-a7e1-5e8aabfe84e2,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
32,2024-07-24,745716,Single,single,False,605204,640455,J.D. Davis,Sean Manaea,1,d1bef277-3d2f-4b68-ac6d-93bb9f379e07,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
33,2024-07-24,745716,Groundout,field_out,True,518934,640455,DJ LeMahieu,Sean Manaea,0,d8f78608-e2f7-4b42-b979-78a26c273f90,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.74,4.34,106.0,96.0,86.0,96.0,0.777,8.58,3.82,7.47,1.02,0.84,0.265,0.381,0.136,0.34,0.434,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,84.0,88.0,85.0,0.115,0.115,0.264,,0.125,-0.27,0.98,0.31,,-1.98,92.7,88.4,85.6,80.5,,0.229,0.354,0.204,0.222,0.25,0.179,,,,0.174,0.435,0.319,0.322,0.508,0.25,82.0,100.0,97.0,0.38,1.09,92.5,0.229,0.344,0.189,,,,,,,,,
