,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-07,746842,Single,single,False,596146,665871,Max Kepler,Javier Assad,1,a2f0e1da-3808-4f95-9699-9d5957c3263e,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
11,2024-08-07,746842,Pop Out,field_out,True,668885,665871,Austin Martin,Javier Assad,0,9c8fc879-7bfe-4a74-8e98-b3f8acb99f69,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
12,2024-08-07,746842,Groundout,field_out,True,686797,665871,Brooks Lee,Javier Assad,1,861aa015-240e-4c74-bd33-145bdeb78674,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
13,2024-08-07,746842,Lineout,field_out,True,650489,665871,Willi Castro,Javier Assad,0,ae924f16-2a2c-4201-8c06-54551638f8b5,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
14,2024-08-07,746842,Pop Out,field_out,True,643565,657746,Mike Tauchman,Joe Ryan,0,ea6823c7-649e-4d82-80e4-05cb9976253c,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,,0.234,,,1.4,,-0.75,-0.06,,,94.0,,,92.9,83.1,,0.345,0.483,0.094,,,,0.194,0.379,0.275,,,,0.207,0.37,0.337,,,,0.343,0.6,0.216,102.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,,,,,,
15,2024-08-07,746842,Groundout,field_out,True,663538,657746,Nico Hoerner,Joe Ryan,0,ed957912-6ef2-448e-af3d-4b9e3ceb9315,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,,0.234,,,1.4,,-0.75,-0.06,,,94.0,,,92.9,83.1,,0.345,0.483,0.094,,,,0.194,0.379,0.275,,,,0.207,0.37,0.337,,,,0.343,0.6,0.216,102.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,,,,,,
16,2024-08-07,746842,Strikeout,strikeout,True,621020,657746,Dansby Swanson,Joe Ryan,0,5a0e026e-2f13-4ccb-b13b-14f570cd4278,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,,0.234,,,1.4,,-0.75,-0.06,,,94.0,,,92.9,83.1,,0.345,0.483,0.094,,,,0.194,0.379,0.275,,,,0.207,0.37,0.337,,,,0.343,0.6,0.216,102.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,,,,,,
17,2024-08-07,746842,Lineout,field_out,True,663616,665871,Trevor Larnach,Javier Assad,0,7a7db100-dc6c-4583-b46a-bef1f46f5b47,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
18,2024-08-07,746842,Pop Out,field_out,True,669304,665871,Jose Miranda,Javier Assad,0,e1c70081-c80e-408d-b1e4-5e8757d08fb1,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
19,2024-08-07,746842,Hit By Pitch,hit_by_pitch,False,670242,665871,Matt Wallner,Javier Assad,0,a62085d7-11c4-496a-b757-3200d0ed5273,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
20,2024-08-07,746842,Strikeout,strikeout,True,680777,665871,Ryan Jeffers,Javier Assad,0,dd537dd0-5fd1-426b-8773-d6d8850fb82a,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
21,2024-08-07,746842,Single,single,False,691718,670950,Pete Crow-Armstrong,Trevor Richards,0,15e96ab1-7a33-451f-8463-8bd3ca9d36fe,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,- - -,4.55,3.6,65.1,94.0,98.0,97.0,0.79,8.54,4.82,6.06,0.96,0.72,0.277,0.384,0.175,0.339,0.406,108.0,93.0,103.0,,,,86.0,95.0,91.0,,,,,,,,,,,0.464,,,,0.533,0.09,,,,,0.56,92.3,,79.2,,,,,,,,,,0.234,0.342,0.148,,,,,,,0.146,0.276,0.317,,,,,,,0.003,2.46,85.9,,,,,,,,,
22,2024-08-07,746842,Walk,walk,False,542194,670950,Christian Bethancourt,Trevor Richards,1,548a0549-9674-4998-95d8-7d2754636c93,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,- - -,4.55,3.6,65.1,94.0,98.0,97.0,0.79,8.54,4.82,6.06,0.96,0.72,0.277,0.384,0.175,0.339,0.406,108.0,93.0,103.0,,,,86.0,95.0,91.0,,,,,,,,,,,0.464,,,,0.533,0.09,,,,,0.56,92.3,,79.2,,,,,,,,,,0.234,0.342,0.148,,,,,,,0.146,0.276,0.317,,,,,,,0.003,2.46,85.9,,,,,,,,,
23,2024-08-07,746842,Forceout,force_out,True,664023,670950,Ian Happ,Trevor Richards,1,e4c6f458-0b63-4c77-98f3-2bc25b44ac77,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,- - -,4.55,3.6,65.1,94.0,98.0,97.0,0.79,8.54,4.82,6.06,0.96,0.72,0.277,0.384,0.175,0.339,0.406,108.0,93.0,103.0,,,,86.0,95.0,91.0,,,,,,,,,,,0.464,,,,0.533,0.09,,,,,0.56,92.3,,79.2,,,,,,,,,,0.234,0.342,0.148,,,,,,,0.146,0.276,0.317,,,,,,,0.003,2.46,85.9,,,,,,,,,
24,2024-08-07,746842,Walk,walk,False,683737,670950,Michael Busch,Trevor Richards,1,350a407c-aa5e-4087-b77c-94bba83071ee,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,- - -,4.55,3.6,65.1,94.0,98.0,97.0,0.79,8.54,4.82,6.06,0.96,0.72,0.277,0.384,0.175,0.339,0.406,108.0,93.0,103.0,,,,86.0,95.0,91.0,,,,,,,,,,,0.464,,,,0.533,0.09,,,,,0.56,92.3,,79.2,,,,,,,,,,0.234,0.342,0.148,,,,,,,0.146,0.276,0.317,,,,,,,0.003,2.46,85.9,,,,,,,,,
25,2024-08-07,746842,Walk,walk,False,673548,670950,Seiya Suzuki,Trevor Richards,1,f04b319a-6d7e-44ac-9024-76eadd2d1da0,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,- - -,4.55,3.6,65.1,94.0,98.0,97.0,0.79,8.54,4.82,6.06,0.96,0.72,0.277,0.384,0.175,0.339,0.406,108.0,93.0,103.0,,,,86.0,95.0,91.0,,,,,,,,,,,0.464,,,,0.533,0.09,,,,,0.56,92.3,,79.2,,,,,,,,,,0.234,0.342,0.148,,,,,,,0.146,0.276,0.317,,,,,,,0.003,2.46,85.9,,,,,,,,,
26,2024-08-07,746842,Sac Fly,sac_fly,True,670623,670950,Isaac Paredes,Trevor Richards,1,d85eb02c-8ccf-4c86-93d6-15028393d5a3,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,- - -,4.55,3.6,65.1,94.0,98.0,97.0,0.79,8.54,4.82,6.06,0.96,0.72,0.277,0.384,0.175,0.339,0.406,108.0,93.0,103.0,,,,86.0,95.0,91.0,,,,,,,,,,,0.464,,,,0.533,0.09,,,,,0.56,92.3,,79.2,,,,,,,,,,0.234,0.342,0.148,,,,,,,0.146,0.276,0.317,,,,,,,0.003,2.46,85.9,,,,,,,,,
27,2024-08-07,746842,Walk,walk,False,643565,670950,Mike Tauchman,Trevor Richards,1,cbe732bb-5f8b-4d1f-b598-1e36d237c5bd,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,- - -,4.55,3.6,65.1,94.0,98.0,97.0,0.79,8.54,4.82,6.06,0.96,0.72,0.277,0.384,0.175,0.339,0.406,108.0,93.0,103.0,,,,86.0,95.0,91.0,,,,,,,,,,,0.464,,,,0.533,0.09,,,,,0.56,92.3,,79.2,,,,,,,,,,0.234,0.342,0.148,,,,,,,0.146,0.276,0.317,,,,,,,0.003,2.46,85.9,,,,,,,,,
28,2024-08-07,746842,Walk,walk,False,663538,670950,Nico Hoerner,Trevor Richards,1,c9c3a7fe-8faa-49c7-bf51-2dee451df46f,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,- - -,4.55,3.6,65.1,94.0,98.0,97.0,0.79,8.54,4.82,6.06,0.96,0.72,0.277,0.384,0.175,0.339,0.406,108.0,93.0,103.0,,,,86.0,95.0,91.0,,,,,,,,,,,0.464,,,,0.533,0.09,,,,,0.56,92.3,,79.2,,,,,,,,,,0.234,0.342,0.148,,,,,,,0.146,0.276,0.317,,,,,,,0.003,2.46,85.9,,,,,,,,,
29,2024-08-07,746842,Forceout,force_out,True,621020,663485,Dansby Swanson,Cole Sands,1,489fcfbb-8446-4af1-9928-06695386a468,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.02,3.44,59.2,105.0,92.0,101.0,0.766,10.11,1.21,7.39,0.75,0.87,0.264,0.356,0.196,0.325,0.438,,,,102.0,103.0,107.0,78.0,105.0,99.0,74.0,94.0,92.0,,,,96.0,106.0,99.0,0.116,0.268,0.297,,0.155,,1.82,2.05,1.53,,-1.94,,95.5,90.7,,94.6,,82.4,0.259,0.37,0.04,0.208,0.321,0.272,0.197,0.318,0.321,0.303,0.424,0.286,,,,,,,,,,110.0,111.0,104.0,0.164,0.41,87.7,0.174,0.217,0.213,,,,,,
30,2024-08-07,746842,Flyout,field_out,True,467793,665871,Carlos Santana,Javier Assad,0,40aaba71-f633-4e32-98f8-7ad429076fd0,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
31,2024-08-07,746842,Walk,walk,False,596146,665871,Max Kepler,Javier Assad,0,1798fb15-c9d7-48da-94cc-f828ddcf2464,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
32,2024-08-07,746842,Forceout,force_out,True,668885,665871,Austin Martin,Javier Assad,1,59c73740-693d-4907-9ece-def067b0f7e8,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
