,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-29,745999,Strikeout,strikeout,True,592348,669060,Niko Goodrum,Bryse Wilson,0,e2e5d842-e6f2-4065-8d3c-5f4de6390bda,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
11,2024-04-29,745999,Strikeout,strikeout,True,666163,669060,Ben Rortvedt,Bryse Wilson,0,d6879e8f-a66e-4347-8944-80d8ec8642bb,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
12,2024-04-29,745999,Pop Out,field_out,True,656555,686752,Rhys Hoskins,Ryan Pepiot,0,4af9d8aa-0233-4b6d-9fb4-23fa026ff663,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
13,2024-04-29,745999,Groundout,field_out,True,663368,686752,Blake Perkins,Ryan Pepiot,0,93959923-bbfe-453b-ab6e-9f810c3c6efe,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
14,2024-04-29,745999,Strikeout,strikeout,True,668930,686752,Brice Turang,Ryan Pepiot,0,5b9a3004-4deb-4344-ba91-707cee138e71,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
15,2024-04-29,745999,Single,single,False,642350,669060,Jose Siri,Bryse Wilson,0,a018e8a3-f923-4492-afd4-17b582cbd29c,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
16,2024-04-29,745999,Flyout,field_out,True,650490,669060,Yandy Díaz,Bryse Wilson,1,82422739-c01e-4a02-b80b-2b0298040d5a,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
17,2024-04-29,745999,Flyout,field_out,True,680700,669060,Richie Palacios,Bryse Wilson,0,b3c3d97d-769d-4e12-8a7c-0f991f989623,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
18,2024-04-29,745999,Groundout,field_out,True,687401,686752,Joey Ortiz,Ryan Pepiot,0,13005665-e8b8-4ec5-add5-28ce348de4c9,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
19,2024-04-29,745999,Groundout,field_out,True,694192,686752,Jackson Chourio,Ryan Pepiot,0,af59e7ba-9ddf-460d-9512-b41f0f68cea4,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
20,2024-04-29,745999,Pop Out,field_out,True,686217,686752,Sal Frelick,Ryan Pepiot,0,b56ee6b6-b547-437f-89e2-ca93dbdad3c1,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
21,2024-04-29,745999,Groundout,field_out,True,668227,669060,Randy Arozarena,Bryse Wilson,0,0d4c752f-a7cb-4ddf-a3a6-8773796765dc,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
22,2024-04-29,745999,Single,single,False,670623,669060,Isaac Paredes,Bryse Wilson,0,a23b2a1b-76a4-4f03-9a71-e5efaa9592fc,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
23,2024-04-29,745999,Pop Out,field_out,True,668853,669060,Austin Shenton,Bryse Wilson,0,48f3c2c4-76e1-48f9-9ff0-2418f720d4d5,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
24,2024-04-29,745999,Pop Out,field_out,True,676609,669060,José Caballero,Bryse Wilson,0,e142279b-e82a-4b89-98c2-450c66d7653c,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
25,2024-04-29,745999,Flyout,field_out,True,661388,686752,William Contreras,Ryan Pepiot,0,048c93e4-8cef-4b10-8830-b372c00848ae,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
26,2024-04-29,745999,Groundout,field_out,True,642715,686752,Willy Adames,Ryan Pepiot,0,f97f4e23-66e0-4dc6-b52b-66bb69be6ea2,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
27,2024-04-29,745999,Strikeout,strikeout,True,641343,686752,Jake Bauers,Ryan Pepiot,0,c455cba2-43b0-435b-a944-ba7bad5a5e4f,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
28,2024-04-29,745999,Single,single,False,592348,669060,Niko Goodrum,Bryse Wilson,0,8bf53515-3cf8-4406-b96c-e2761e4eb5d7,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
29,2024-04-29,745999,Flyout,field_out,True,666163,669060,Ben Rortvedt,Bryse Wilson,0,4fdac21b-3e5d-4bce-b215-bd7af9141100,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
30,2024-04-29,745999,Flyout,field_out,True,642350,669060,Jose Siri,Bryse Wilson,1,a8f7f399-1e4e-40aa-ab09-6a1a982be412,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
31,2024-04-29,745999,Strikeout,strikeout,True,650490,669060,Yandy Díaz,Bryse Wilson,0,0d7ab83a-96b0-4bd3-ae8a-9c843c46a6b0,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,,,,
32,2024-04-29,745999,Groundout,field_out,True,656555,686752,Rhys Hoskins,Ryan Pepiot,0,6a9392eb-74d8-4b58-a970-03e7532156a9,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
33,2024-04-29,745999,Strikeout,strikeout,True,663368,686752,Blake Perkins,Ryan Pepiot,0,592c54c2-7d3e-47d0-a2ce-0f0a30cd1b63,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,,,,0.333,0.333,0.063,0.149,0.264,0.313,0.167,0.167,0.5,0.253,0.471,0.287,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,
