,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
14,2024-05-03,746890,Groundout,field_out,True,621020,605452,Dansby Swanson,Joe Ross,0,1da5c843-350d-400c-a554-17d9999cfc18,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
15,2024-05-03,746890,Strikeout,strikeout,True,670223,605452,Matt Mervis,Joe Ross,0,acf65be2-6766-4a42-9553-e87b39ab287b,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
16,2024-05-03,746890,Groundout,field_out,True,665804,605452,Miguel Amaya,Joe Ross,0,4e50142c-8a2c-4f39-82a9-cd29720c54f3,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
17,2024-05-03,746890,Groundout,field_out,True,686217,669713,Sal Frelick,Hayden Wesneski,0,6c0f9df8-6ff5-4858-b787-e5e570186a56,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,
18,2024-05-03,746890,Lineout,field_out,True,661388,669713,William Contreras,Hayden Wesneski,0,6725a7ad-801f-4b41-9ea0-fd4294d347b5,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,
19,2024-05-03,746890,Groundout,field_out,True,672012,669713,Tyler Black,Hayden Wesneski,0,f1adf87b-e42d-4282-a029-cb5da1fec2cc,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,
20,2024-05-03,746890,Flyout,field_out,True,691718,605452,Pete Crow-Armstrong,Joe Ross,0,4618e92f-905f-4130-a516-b5e1b3e51358,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
21,2024-05-03,746890,Strikeout,strikeout,True,663538,605452,Nico Hoerner,Joe Ross,0,943b0482-e5a1-4f19-886a-479f27631d29,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
22,2024-05-03,746890,Groundout,field_out,True,643565,605452,Mike Tauchman,Joe Ross,0,1af8abb4-203e-4450-83ac-7bc3c66040d2,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
23,2024-05-03,746890,Strikeout,strikeout,True,642715,669713,Willy Adames,Hayden Wesneski,0,73ebcf37-3cf7-46e8-b366-fc491532fb8d,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,
24,2024-05-03,746890,Walk,walk,False,641343,669713,Jake Bauers,Hayden Wesneski,0,385ad9dc-d36f-4324-b45e-b186347553cb,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,
25,2024-05-03,746890,Flyout,field_out,True,656555,669713,Rhys Hoskins,Hayden Wesneski,0,c245fd30-cff5-4660-933d-d4a0110ca5d2,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,
26,2024-05-03,746890,Single,single,False,668930,669713,Brice Turang,Hayden Wesneski,1,29a3e789-c8e3-49c6-a80e-29752a7d309a,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,
27,2024-05-03,746890,Strikeout,strikeout,True,686554,669713,Oliver Dunn,Hayden Wesneski,0,435a9542-b4a0-47ca-ae57-5ad82fa5a388,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,
28,2024-05-03,746890,Single,single,False,664023,605452,Ian Happ,Joe Ross,0,b5475608-bd70-4eec-a956-5d64542675fc,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
29,2024-05-03,746890,Forceout,force_out,True,666624,605452,Christopher Morel,Joe Ross,1,3f907466-6b77-478e-aa37-732197993764,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
30,2024-05-03,746890,Single,single,False,683737,605452,Michael Busch,Joe Ross,1,67234c11-d6e6-4018-85de-53a730f08976,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
31,2024-05-03,746890,Flyout,field_out,True,621020,605452,Dansby Swanson,Joe Ross,1,a7bdfd65-0435-47d4-adbd-63da2d3b15a0,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
32,2024-05-03,746890,Strikeout,strikeout,True,670223,605452,Matt Mervis,Joe Ross,0,5de28a16-98c8-4885-8ccc-823ab3e42b9f,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,0.335,0.171,,0.38,0.087,-2.54,,0.25,-0.43,0.99,94.6,,90.3,94.5,86.4,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,,,,0.278,0.333,0.133,110.0,105.0,101.0,0.027,1.84,83.2,0.0,0.0,0.333,,,,,,
33,2024-05-03,746890,Pop Out,field_out,True,663368,669713,Blake Perkins,Hayden Wesneski,0,0f638dbe-6883-487f-94e6-b7ef344abac1,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.185,0.383,0.428,0.273,0.545,0.123,0.182,0.182,0.209,0.143,0.143,0.214,,,,,,,,,,,,,,,
