,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-17,746997,Flyout,field_out,True,680776,700249,Jarren Duran,Cade Povich,0,eef65a39-66bb-4ab6-9148-c647c021db80,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,
1,2024-08-17,746997,Pop Out,field_out,True,608701,700249,Rob Refsnyder,Cade Povich,0,c66403ef-c923-4cdb-889f-ef910a337f72,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,
2,2024-08-17,746997,Strikeout,strikeout,True,641933,700249,Tyler O'Neill,Cade Povich,0,024df73e-e3dc-41fa-b0d9-a2cfaa78fe7f,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,
3,2024-08-17,746997,Lineout,field_out,True,681297,678394,Colton Cowser,Brayan Bello,0,f12ff392-09d6-4da4-a89d-d1a98eef2b88,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,,,,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,,,,0.394,0.038,,0.293,,0.275,1.77,,-0.9,-0.21,,0.27,95.8,,87.5,95.7,86.9,,0.111,0.167,0.238,,,,,,,0.17,0.358,0.381,,,,0.346,0.5,0.116,0.241,0.387,0.351,,,,,,,,,
4,2024-08-17,746997,Groundout,field_out,True,623993,678394,Anthony Santander,Brayan Bello,0,c9ef7936-69fa-4eca-a8f3-e2b8aa84749b,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,,,,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,,,,0.394,0.038,,0.293,,0.275,1.77,,-0.9,-0.21,,0.27,95.8,,87.5,95.7,86.9,,0.111,0.167,0.238,,,,,,,0.17,0.358,0.381,,,,0.346,0.5,0.116,0.241,0.387,0.351,,,,,,,,,
5,2024-08-17,746997,Strikeout,strikeout,True,683002,678394,Gunnar Henderson,Brayan Bello,0,e69bdd32-e4c2-4333-a39b-f1a1bf6dc0c8,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,,,,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,,,,0.394,0.038,,0.293,,0.275,1.77,,-0.9,-0.21,,0.27,95.8,,87.5,95.7,86.9,,0.111,0.167,0.238,,,,,,,0.17,0.358,0.381,,,,0.346,0.5,0.116,0.241,0.387,0.351,,,,,,,,,
6,2024-08-17,746997,Flyout,field_out,True,646240,700249,Rafael Devers,Cade Povich,0,1dbdd9a2-d231-43eb-961c-95f22b53819a,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,
7,2024-08-17,746997,Strikeout,strikeout,True,643376,700249,Danny Jansen,Cade Povich,0,4d33f45c-0767-4a2f-9a9f-29995d1c56f3,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,
8,2024-08-17,746997,Single,single,False,663853,700249,Romy Gonzalez,Cade Povich,0,ae83eb39-c0b2-48f2-8cf8-da0297e04018,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,
9,2024-08-17,746997,Flyout,field_out,True,671213,700249,Triston Casas,Cade Povich,0,cd34f2a7-4e10-4eaf-a13f-55d7f921a991,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,
