,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-08-28,745211,Walk,walk,False,666163,622491,Ben Rortvedt,Luis Castillo,0,11e26966-7bd0-4431-8c3d-85ef0e4e406b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
11,2024-08-28,745211,Flyout,field_out,True,642350,622491,Jose Siri,Luis Castillo,0,b8e23684-638e-4eff-b983-56b7761d1118,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
12,2024-08-28,745211,Single,single,False,668227,656876,Randy Arozarena,Drew Rasmussen,1,e91c6a45-6c00-4de0-b251-cd9bd49828e3,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.25,2.21,12.0,103.0,129.0,105.0,0.636,12.0,2.25,7.5,0.0,1.56,0.467,0.3,0.167,0.233,0.425,,,,134.0,111.0,117.0,127.0,98.0,102.0,143.0,112.0,102.0,0.316,0.352,0.052,,2.62,-0.13,8.62,,97.3,,96.1,84.9,0.154,0.231,0.412,0.25,0.25,0.25,,,,,,,119.0,97.0,93.0,0.28,-1.05,90.0,0.125,0.125,0.375,0.375,0.375,0.385,,,,,,,,,
13,2024-08-28,745211,Flyout,field_out,True,593871,656876,Jorge Polanco,Drew Rasmussen,1,56b7f5dd-3019-46f4-9475-81e8b8574886,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.25,2.21,12.0,103.0,129.0,105.0,0.636,12.0,2.25,7.5,0.0,1.56,0.467,0.3,0.167,0.233,0.425,,,,134.0,111.0,117.0,127.0,98.0,102.0,143.0,112.0,102.0,0.316,0.352,0.052,,2.62,-0.13,8.62,,97.3,,96.1,84.9,0.154,0.231,0.412,0.25,0.25,0.25,,,,,,,119.0,97.0,93.0,0.28,-1.05,90.0,0.125,0.125,0.375,0.375,0.375,0.385,,,,,,,,,
14,2024-08-28,745211,Sac Fly,sac_fly,True,670042,656876,Luke Raley,Drew Rasmussen,1,ce89e121-91a8-4fda-b6e5-cd93d812c6c6,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.25,2.21,12.0,103.0,129.0,105.0,0.636,12.0,2.25,7.5,0.0,1.56,0.467,0.3,0.167,0.233,0.425,,,,134.0,111.0,117.0,127.0,98.0,102.0,143.0,112.0,102.0,0.316,0.352,0.052,,2.62,-0.13,8.62,,97.3,,96.1,84.9,0.154,0.231,0.412,0.25,0.25,0.25,,,,,,,119.0,97.0,93.0,0.28,-1.05,90.0,0.125,0.125,0.375,0.375,0.375,0.385,,,,,,,,,
15,2024-08-28,745211,Strikeout,strikeout,True,664238,656876,Dylan Moore,Drew Rasmussen,0,f335161c-877e-4dc8-96e0-f639487be384,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.25,2.21,12.0,103.0,129.0,105.0,0.636,12.0,2.25,7.5,0.0,1.56,0.467,0.3,0.167,0.233,0.425,,,,134.0,111.0,117.0,127.0,98.0,102.0,143.0,112.0,102.0,0.316,0.352,0.052,,2.62,-0.13,8.62,,97.3,,96.1,84.9,0.154,0.231,0.412,0.25,0.25,0.25,,,,,,,119.0,97.0,93.0,0.28,-1.05,90.0,0.125,0.125,0.375,0.375,0.375,0.385,,,,,,,,,
16,2024-08-28,745211,Flyout,field_out,True,650490,622491,Yandy Díaz,Luis Castillo,0,374ee4bb-334d-4b33-a846-15b424d39511,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
17,2024-08-28,745211,Walk,walk,False,664040,622491,Brandon Lowe,Luis Castillo,0,d9baca3d-a59f-49f6-8f28-ea785709984e,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
18,2024-08-28,745211,Forceout,force_out,True,691406,622491,Junior Caminero,Luis Castillo,1,5197ef12-cc32-4b54-bfde-4d2bc66de889,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
19,2024-08-28,745211,Strikeout,strikeout,True,666624,622491,Christopher Morel,Luis Castillo,0,bb9d52ce-5553-40cd-bc32-1f77ea16025b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
20,2024-08-28,745211,Strikeout,strikeout,True,641598,687330,Mitch Garver,Kevin Kelly,0,e017643f-8c6f-48ec-8132-ac52f94d2213,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.3,3.44,57.1,105.0,115.0,104.0,0.807,8.32,1.1,8.32,1.1,2.02,0.241,0.38,0.199,0.259,0.481,,,,174.0,109.0,106.0,117.0,108.0,104.0,116.0,98.0,105.0,0.608,0.012,0.289,,-13.92,0.96,0.14,,92.3,,90.8,77.3,,,,0.273,0.41,0.136,,,,,,,95.0,102.0,105.0,0.091,0.43,87.8,0.196,0.321,0.322,0.167,0.333,0.237,,,,,,,,,
21,2024-08-28,745211,Single,single,False,645302,687330,Victor Robles,Kevin Kelly,0,c1571d47-bbad-4ceb-a955-ae5d4c7db7a3,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.3,3.44,57.1,105.0,115.0,104.0,0.807,8.32,1.1,8.32,1.1,2.02,0.241,0.38,0.199,0.259,0.481,,,,174.0,109.0,106.0,117.0,108.0,104.0,116.0,98.0,105.0,0.608,0.012,0.289,,-13.92,0.96,0.14,,92.3,,90.8,77.3,,,,0.273,0.41,0.136,,,,,,,95.0,102.0,105.0,0.091,0.43,87.8,0.196,0.321,0.322,0.167,0.333,0.237,,,,,,,,,
22,2024-08-28,745211,Grounded Into DP,grounded_into_double_play,True,641487,687330,J.P. Crawford,Kevin Kelly,1,4c8e3d47-c598-4cc8-91ab-e9efa7a4b584,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.3,3.44,57.1,105.0,115.0,104.0,0.807,8.32,1.1,8.32,1.1,2.02,0.241,0.38,0.199,0.259,0.481,,,,174.0,109.0,106.0,117.0,108.0,104.0,116.0,98.0,105.0,0.608,0.012,0.289,,-13.92,0.96,0.14,,92.3,,90.8,77.3,,,,0.273,0.41,0.136,,,,,,,95.0,102.0,105.0,0.091,0.43,87.8,0.196,0.321,0.322,0.167,0.333,0.237,,,,,,,,,
23,2024-08-28,745211,Strikeout,strikeout,True,666139,622491,Josh Lowe,Luis Castillo,0,a52a486b-b224-47ac-8770-40501ef2c02d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
24,2024-08-28,745211,Lineout,field_out,True,666185,622491,Dylan Carlson,Luis Castillo,0,22761e34-e2fd-4c6c-8d53-4dcc6db68553,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
25,2024-08-28,745211,Groundout,field_out,True,676609,622491,José Caballero,Luis Castillo,0,643f6e80-5562-42c7-9970-714f3b9e169c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
26,2024-08-28,745211,Pop Out,field_out,True,677594,687330,Julio Rodríguez,Kevin Kelly,0,3b9f0fca-fe9b-4c00-9833-06e1fa9d071a,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.3,3.44,57.1,105.0,115.0,104.0,0.807,8.32,1.1,8.32,1.1,2.02,0.241,0.38,0.199,0.259,0.481,,,,174.0,109.0,106.0,117.0,108.0,104.0,116.0,98.0,105.0,0.608,0.012,0.289,,-13.92,0.96,0.14,,92.3,,90.8,77.3,,,,0.273,0.41,0.136,,,,,,,95.0,102.0,105.0,0.091,0.43,87.8,0.196,0.321,0.322,0.167,0.333,0.237,,,,,,,,,
27,2024-08-28,745211,Flyout,field_out,True,663728,687330,Cal Raleigh,Kevin Kelly,0,9f5aa7f0-3c9b-4a36-afbf-1d416dbe5156,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.3,3.44,57.1,105.0,115.0,104.0,0.807,8.32,1.1,8.32,1.1,2.02,0.241,0.38,0.199,0.259,0.481,,,,174.0,109.0,106.0,117.0,108.0,104.0,116.0,98.0,105.0,0.608,0.012,0.289,,-13.92,0.96,0.14,,92.3,,90.8,77.3,,,,0.273,0.41,0.136,,,,,,,95.0,102.0,105.0,0.091,0.43,87.8,0.196,0.321,0.322,0.167,0.333,0.237,,,,,,,,,
28,2024-08-28,745211,Single,single,False,668227,687330,Randy Arozarena,Kevin Kelly,0,f221b6ee-bb52-497e-bd93-47a8a4582909,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.3,3.44,57.1,105.0,115.0,104.0,0.807,8.32,1.1,8.32,1.1,2.02,0.241,0.38,0.199,0.259,0.481,,,,174.0,109.0,106.0,117.0,108.0,104.0,116.0,98.0,105.0,0.608,0.012,0.289,,-13.92,0.96,0.14,,92.3,,90.8,77.3,,,,0.273,0.41,0.136,,,,,,,95.0,102.0,105.0,0.091,0.43,87.8,0.196,0.321,0.322,0.167,0.333,0.237,,,,,,,,,
29,2024-08-28,745211,Forceout,force_out,True,593871,641302,Jorge Polanco,Tyler Alexander,1,a08eb349-02c6-4ad5-8904-24dff0fddc2e,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
30,2024-08-28,745211,Pop Out,field_out,True,666163,622491,Ben Rortvedt,Luis Castillo,0,e5f5dcfc-6044-4fd2-8d00-2a83a0f4d9b3,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
31,2024-08-28,745211,Single,single,False,642350,622491,Jose Siri,Luis Castillo,0,28c147d5-bc2f-406e-9ace-baa79ce1afa0,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
32,2024-08-28,745211,Grounded Into DP,grounded_into_double_play,True,650490,622491,Yandy Díaz,Luis Castillo,1,327fb18c-b944-4bce-a94e-0485e307096b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
33,2024-08-28,745211,Strikeout,strikeout,True,670042,641302,Luke Raley,Tyler Alexander,0,8af4f9da-3e09-4fe5-b39c-1b2a801defc4,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
34,2024-08-28,745211,Double,double,False,664238,641302,Dylan Moore,Tyler Alexander,0,3cf6d8fb-8893-45c8-9bfe-38af3cb1aed0,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
35,2024-08-28,745211,Strikeout,strikeout,True,641598,641302,Mitch Garver,Tyler Alexander,0,a1b96cd3-f9fe-4651-99d3-7f444a38371e,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
36,2024-08-28,745211,Home Run,home_run,False,645302,641302,Victor Robles,Tyler Alexander,1,38659560-6e6a-4359-8b96-65116a936ec2,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
