,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
0,2024-07-22,746124,Walk,walk,False,624585,689981,Jorge Soler,River Ryan,0,8938cb9e-fcf1-40da-97a1-8bea60d61b18,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
1,2024-07-22,746124,Single,single,True,664774,689981,LaMonte Wade Jr.,River Ryan,1,a5f17d47-0aec-4acc-b113-eefbb5cf0273,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
2,2024-07-22,746124,Lineout,field_out,True,671218,689981,Heliot Ramos,River Ryan,0,1484aff2-95b9-432d-9c14-75e90922d8b1,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
3,2024-07-22,746124,Pop Out,field_out,True,672275,689981,Patrick Bailey,River Ryan,0,e1fe76da-aa42-4d74-8419-5a5da03603ab,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
4,2024-07-22,746124,Walk,walk,False,660271,605483,Shohei Ohtani,Blake Snell,0,bdc478e9-e113-4243-bdca-b8e5947a1a3d,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
5,2024-07-22,746124,Flyout,field_out,True,669257,605483,Will Smith,Blake Snell,1,98099cd2-b5ef-4893-bd23-256e8c1ed962,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
6,2024-07-22,746124,Groundout,field_out,True,518692,605483,Freddie Freeman,Blake Snell,0,162eb954-b0ac-4071-8504-6e970818f602,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
7,2024-07-22,746124,Pop Out,field_out,True,624424,689981,Michael Conforto,River Ryan,0,78f088a4-f6fd-495e-ba3f-1c49ab82334d,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
8,2024-07-22,746124,Flyout,field_out,True,656305,689981,Matt Chapman,River Ryan,0,550461a3-b961-49f3-8eb1-8eb919561c3a,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
9,2024-07-22,746124,Flyout,field_out,True,573262,689981,Mike Yastrzemski,River Ryan,0,8be9a66d-6768-489b-9dcd-f3f209466630,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
10,2024-07-22,746124,Groundout,field_out,True,606192,605483,Teoscar Hernández,Blake Snell,0,66a54bf0-f4bc-4553-aa83-1803275de204,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
11,2024-07-22,746124,Lineout,field_out,True,681624,605483,Andy Pages,Blake Snell,0,f6b14977-c5dd-4b03-a5eb-7f3bb4cda2ec,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
12,2024-07-22,746124,Single,single,False,678246,605483,Miguel Vargas,Blake Snell,0,3ce394fe-0a1d-41ca-b0e1-a07f8fd76ec9,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
13,2024-07-22,746124,Single,single,False,621035,605483,Chris Taylor,Blake Snell,1,20d34565-181f-4997-bb33-9aaa83de8307,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
14,2024-07-22,746124,Strikeout,strikeout,True,666158,605483,Gavin Lux,Blake Snell,0,65f364e7-521f-405e-80d5-193048bbfb76,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
15,2024-07-22,746124,Strikeout,strikeout,True,666149,689981,Tyler Fitzgerald,River Ryan,0,56349772-beb8-44d7-b381-2713f03207f8,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
16,2024-07-22,746124,Flyout,field_out,True,689172,689981,Brett Wisely,River Ryan,0,55b99ccd-6428-447e-9ef2-e68d7ee3ef02,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
17,2024-07-22,746124,Groundout,field_out,True,624585,689981,Jorge Soler,River Ryan,0,ff2f05d1-7390-4c30-9a1e-be53bc212a9c,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
18,2024-07-22,746124,Groundout,field_out,True,571771,605483,Enrique Hernández,Blake Snell,0,9a8d1b5d-1c39-4118-9e37-de17edb49be0,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
19,2024-07-22,746124,Strikeout,strikeout,True,660271,605483,Shohei Ohtani,Blake Snell,0,0ecc2135-234d-45d7-9007-cb44c9363cd9,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
20,2024-07-22,746124,Groundout,field_out,True,669257,605483,Will Smith,Blake Snell,0,ff460d5f-fca9-4be3-9f5a-c033e23cfe03,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,5.83,3.55,41.2,96.0,116.0,101.0,0.699,9.94,4.1,8.21,1.08,1.16,0.287,0.409,0.157,0.252,0.364,110.0,102.0,108.0,146.0,99.0,110.0,105.0,96.0,98.0,,,,105.0,85.0,89.0,,,,,0.468,,0.142,0.235,0.154,-1.03,,,-1.17,3.07,-1.22,95.6,,85.2,,88.8,81.2,0.323,0.538,0.258,0.235,0.412,0.386,0.08,0.08,0.424,0.31,0.517,0.293,,,,,,
21,2024-07-22,746124,Walk,walk,False,664774,689981,LaMonte Wade Jr.,River Ryan,0,5d33b063-4d56-467a-88f8-ff5a3d8ccc3d,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
22,2024-07-22,746124,Lineout,field_out,True,671218,689981,Heliot Ramos,River Ryan,0,b6992864-2b20-4631-9694-6d2171b247c3,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
23,2024-07-22,746124,Single,single,False,672275,689981,Patrick Bailey,River Ryan,1,f471f6fc-1d04-4081-bd93-f986639d065b,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
24,2024-07-22,746124,Groundout,field_out,True,624424,689981,Michael Conforto,River Ryan,1,5775a626-c805-46ef-8a4c-920a2641dad4,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
25,2024-07-22,746124,Walk,walk,False,656305,689981,Matt Chapman,River Ryan,1,8e7871f1-a739-484d-ab74-82bc52fe6a0d,689981.0,riverryan,Ryan,Right,River Ryan,LAD,0.0,3.92,5.1,90.0,112.0,87.0,0.844,3.38,5.06,6.75,0.0,1.17,0.412,0.294,0.294,0.294,0.452,101.0,64.0,60.0,114.0,113.0,96.0,110.0,88.0,83.0,81.0,94.0,90.0,136.0,89.0,90.0,107.0,117.0,123.0,0.11,0.37,0.082,0.233,0.082,0.123,-0.76,9.27,6.13,3.77,-3.0,-4.14,96.1,94.0,89.5,95.5,90.0,83.2,0.286,0.286,0.1,0.0,0.0,0.0,0.333,0.333,0.0,,,,,,,,,
