,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vCH,vSL,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-25,746994,Lineout,field_out,True,650391,579328,Eloy Jiménez,Yusei Kikuchi,0,4afbb3e5-945e-4969-9886-11554e56cbcc,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,99.0,105.0,105.0,116.0,103.0,108.0,,,,,,,,,,,0.487,,,0.194,-0.2,,,,-0.4,95.6,,,,82.8,0.29,0.525,0.27,,,,,,,,,,0.283,0.434,0.282,101.0,94.0,92.0,112.0,100.0,108.0,0.203,0.116,1.2,-0.27,87.0,88.7,0.201,0.271,0.297,0.194,0.254,0.379,,,
11,2024-08-25,746994,Flyout,field_out,True,681297,579328,Colton Cowser,Yusei Kikuchi,0,23f2094f-f0af-48f3-993f-6743008818d0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,99.0,105.0,105.0,116.0,103.0,108.0,,,,,,,,,,,0.487,,,0.194,-0.2,,,,-0.4,95.6,,,,82.8,0.29,0.525,0.27,,,,,,,,,,0.283,0.434,0.282,101.0,94.0,92.0,112.0,100.0,108.0,0.203,0.116,1.2,-0.27,87.0,88.7,0.201,0.271,0.297,0.194,0.254,0.379,,,
12,2024-08-25,746994,Groundout,field_out,True,701305,665152,Zach Dezenzo,Dean Kremer,0,3abe447c-8c12-4a7f-bec6-8151b5cebdde,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
13,2024-08-25,746994,Single,single,False,643289,665152,Mauricio Dubón,Dean Kremer,0,eb87133a-c354-4087-9608-bbb927fd716a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
14,2024-08-25,746994,Strikeout,strikeout,True,676801,665152,Chas McCormick,Dean Kremer,0,07dbdfd4-800c-44d7-905b-3c3c8c28f4d3,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
15,2024-08-25,746994,Strikeout,strikeout,True,514888,665152,Jose Altuve,Dean Kremer,0,cf58af35-fdf5-42cb-a0e4-eb5769c67026,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
16,2024-08-25,746994,Walk,walk,False,656896,579328,Emmanuel Rivera,Yusei Kikuchi,0,d6fc8e2e-42a8-46c9-9867-570f841d9d2d,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,99.0,105.0,105.0,116.0,103.0,108.0,,,,,,,,,,,0.487,,,0.194,-0.2,,,,-0.4,95.6,,,,82.8,0.29,0.525,0.27,,,,,,,,,,0.283,0.434,0.282,101.0,94.0,92.0,112.0,100.0,108.0,0.203,0.116,1.2,-0.27,87.0,88.7,0.201,0.271,0.297,0.194,0.254,0.379,,,
17,2024-08-25,746994,Strikeout,strikeout,True,602104,579328,Ramón Urías,Yusei Kikuchi,0,3afd2843-9abb-48cf-ba75-285dd1c4b491,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,99.0,105.0,105.0,116.0,103.0,108.0,,,,,,,,,,,0.487,,,0.194,-0.2,,,,-0.4,95.6,,,,82.8,0.29,0.525,0.27,,,,,,,,,,0.283,0.434,0.282,101.0,94.0,92.0,112.0,100.0,108.0,0.203,0.116,1.2,-0.27,87.0,88.7,0.201,0.271,0.297,0.194,0.254,0.379,,,
18,2024-08-25,746994,Forceout,force_out,True,702616,579328,Jackson Holliday,Yusei Kikuchi,1,3e638958-9ec0-4cb1-95b2-24e560745f33,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,99.0,105.0,105.0,116.0,103.0,108.0,,,,,,,,,,,0.487,,,0.194,-0.2,,,,-0.4,95.6,,,,82.8,0.29,0.525,0.27,,,,,,,,,,0.283,0.434,0.282,101.0,94.0,92.0,112.0,100.0,108.0,0.203,0.116,1.2,-0.27,87.0,88.7,0.201,0.271,0.297,0.194,0.254,0.379,,,
19,2024-08-25,746994,Flyout,field_out,True,596103,579328,Austin Slater,Yusei Kikuchi,0,bb64a29e-ccc9-425c-b066-f6f90d3cff06,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,99.0,105.0,105.0,116.0,103.0,108.0,,,,,,,,,,,0.487,,,0.194,-0.2,,,,-0.4,95.6,,,,82.8,0.29,0.525,0.27,,,,,,,,,,0.283,0.434,0.282,101.0,94.0,92.0,112.0,100.0,108.0,0.203,0.116,1.2,-0.27,87.0,88.7,0.201,0.271,0.297,0.194,0.254,0.379,,,
20,2024-08-25,746994,Flyout,field_out,True,608324,665152,Alex Bregman,Dean Kremer,0,935f5422-17cb-491b-8674-cbe45f464400,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
21,2024-08-25,746994,Pop Out,field_out,True,673237,665152,Yainer Diaz,Dean Kremer,0,d7d476b2-0c83-4712-830e-a3594dfe3a69,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
22,2024-08-25,746994,Single,single,False,665161,665152,Jeremy Peña,Dean Kremer,0,cf7cc67a-0849-4af1-9e06-254e9e9e242e,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
23,2024-08-25,746994,Single,single,False,605170,665152,Victor Caratini,Dean Kremer,1,7bed08ef-7c78-4423-967a-e5c2130f3e67,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
24,2024-08-25,746994,Single,single,False,592325,665152,Ben Gamel,Dean Kremer,1,cd22dd40-67ad-4051-aa4b-092f62b8c304,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
25,2024-08-25,746994,Double,double,False,701305,665152,Zach Dezenzo,Dean Kremer,1,8464d68c-4c96-420c-a1fc-2f9f4106f16a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
26,2024-08-25,746994,Single,single,False,643289,665152,Mauricio Dubón,Dean Kremer,1,0d625895-b947-4559-bf23-9defc4bc9e13,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
27,2024-08-25,746994,Forceout,force_out,True,676801,665152,Chas McCormick,Dean Kremer,1,607a8ff9-c346-4b4b-9f6c-e2354c318adf,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
28,2024-08-25,746994,Groundout,field_out,True,668939,579328,Adley Rutschman,Yusei Kikuchi,0,bca8fc95-26a7-43db-bb62-4b8d1dc35e5b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,99.0,105.0,105.0,116.0,103.0,108.0,,,,,,,,,,,0.487,,,0.194,-0.2,,,,-0.4,95.6,,,,82.8,0.29,0.525,0.27,,,,,,,,,,0.283,0.434,0.282,101.0,94.0,92.0,112.0,100.0,108.0,0.203,0.116,1.2,-0.27,87.0,88.7,0.201,0.271,0.297,0.194,0.254,0.379,,,
29,2024-08-25,746994,Groundout,field_out,True,683002,579328,Gunnar Henderson,Yusei Kikuchi,0,85b1b218-fd39-4344-86e5-8c5c693b7f15,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,99.0,105.0,105.0,116.0,103.0,108.0,,,,,,,,,,,0.487,,,0.194,-0.2,,,,-0.4,95.6,,,,82.8,0.29,0.525,0.27,,,,,,,,,,0.283,0.434,0.282,101.0,94.0,92.0,112.0,100.0,108.0,0.203,0.116,1.2,-0.27,87.0,88.7,0.201,0.271,0.297,0.194,0.254,0.379,,,
30,2024-08-25,746994,Flyout,field_out,True,623993,579328,Anthony Santander,Yusei Kikuchi,0,be84af25-82bf-47ca-9166-db3bbe1452f0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,99.0,105.0,105.0,116.0,103.0,108.0,,,,,,,,,,,0.487,,,0.194,-0.2,,,,-0.4,95.6,,,,82.8,0.29,0.525,0.27,,,,,,,,,,0.283,0.434,0.282,101.0,94.0,92.0,112.0,100.0,108.0,0.203,0.116,1.2,-0.27,87.0,88.7,0.201,0.271,0.297,0.194,0.254,0.379,,,
31,2024-08-25,746994,Lineout,field_out,True,514888,665152,Jose Altuve,Dean Kremer,0,3482c267-0fdb-44ed-a186-28e7762e64b4,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
32,2024-08-25,746994,Single,single,False,608324,665152,Alex Bregman,Dean Kremer,0,e8b6ccf3-06ad-4ddc-b0ce-4a61c15b1de0,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
33,2024-08-25,746994,Forceout,force_out,True,673237,665152,Yainer Diaz,Dean Kremer,1,406ee06c-1376-4d31-bc14-57a5d2adfe5e,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,
