,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-06-26,746374,Grounded Into DP,grounded_into_double_play,True,676694,663372,Jake Meyers,Ryan Feltner,1,ce252147-0930-4848-adf6-3aefef45ec3d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
11,2024-06-26,746374,Flyout,field_out,True,572138,663372,Jon Singleton,Ryan Feltner,0,a199d671-3fa9-4e8f-a320-934a436020c4,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
12,2024-06-26,746374,Strikeout,strikeout,True,666134,681293,Nolan Jones,Spencer Arrighetti,0,bbcffadc-88e0-4137-8bb8-f86c7b625802,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
13,2024-06-26,746374,Strikeout,strikeout,True,595909,681293,Jake Cave,Spencer Arrighetti,0,876a7478-1048-45bd-b8c1-2f3b859cafde,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
14,2024-06-26,746374,Flyout,field_out,True,660707,681293,Elehuris Montero,Spencer Arrighetti,0,c75859ea-a8f2-4b2b-9a98-820e59d0657b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
15,2024-06-26,746374,Groundout,field_out,True,665161,663372,Jeremy Peña,Ryan Feltner,0,8d5bc037-3011-4b8b-93dd-fe085464f698,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
16,2024-06-26,746374,Groundout,field_out,True,694388,663372,Joey Loperfido,Ryan Feltner,0,8be86501-7f89-4f60-a29f-b7034d95f68b,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
17,2024-06-26,746374,Groundout,field_out,True,663967,663372,César Salazar,Ryan Feltner,0,a989b1ff-953e-41ed-bfa7-4fc2587c9328,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
18,2024-06-26,746374,Groundout,field_out,True,686668,681293,Brenton Doyle,Spencer Arrighetti,0,c2e23872-0e43-44f5-baef-d85c3652266b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
19,2024-06-26,746374,Single,single,False,678662,681293,Ezequiel Tovar,Spencer Arrighetti,0,5a012ee1-3fb3-4576-90d2-7aab4572426d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
20,2024-06-26,746374,Pop Out,field_out,True,641857,681293,Ryan McMahon,Spencer Arrighetti,0,a3217844-e58c-4d9e-bba0-8470d81369f9,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
21,2024-06-26,746374,Groundout,field_out,True,663898,681293,Brendan Rodgers,Spencer Arrighetti,0,46ae70cf-fb05-4040-894c-5ffbdd033638,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
22,2024-06-26,746374,Single,single,False,514888,663372,Jose Altuve,Ryan Feltner,0,9c03de00-977e-4ec5-ba5f-16b4618242b5,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
23,2024-06-26,746374,Flyout,field_out,True,608324,663372,Alex Bregman,Ryan Feltner,0,9ec9c294-15c0-4802-9d8b-a12cdfe6819f,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
24,2024-06-26,746374,Hit By Pitch,hit_by_pitch,False,670541,663372,Yordan Alvarez,Ryan Feltner,1,9f97c0c8-c6ad-487c-90f6-748fc52125b4,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
25,2024-06-26,746374,Single,single,False,673237,663372,Yainer Diaz,Ryan Feltner,1,0e35455f-3bd6-47d2-acb3-a712ba473412,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
26,2024-06-26,746374,Forceout,force_out,True,676694,663372,Jake Meyers,Ryan Feltner,1,ebfadb18-df2d-4b33-8aaa-858b745dd018,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
27,2024-06-26,746374,Strikeout,strikeout,True,572138,663372,Jon Singleton,Ryan Feltner,1,31e0bf97-7c2f-41fc-b426-5b919e0a0bdc,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
28,2024-06-26,746374,Strikeout,strikeout,True,669911,681293,Michael Toglia,Spencer Arrighetti,0,34f14cb3-e9c4-4f7b-98cc-c492824a6750,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
29,2024-06-26,746374,Groundout,field_out,True,607732,681293,Jacob Stallings,Spencer Arrighetti,0,52f08abc-9cae-4463-8b9f-f295de3a0b1a,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
30,2024-06-26,746374,Double,double,False,666134,681293,Nolan Jones,Spencer Arrighetti,0,4f0d6dcb-45d4-46ab-a350-cf656f28763d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
31,2024-06-26,746374,Strikeout,strikeout,True,595909,681293,Jake Cave,Spencer Arrighetti,0,b9694cc8-befd-4b85-97fa-c064156d7a34,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,
32,2024-06-26,746374,Groundout,field_out,True,665161,663372,Jeremy Peña,Ryan Feltner,0,d030606d-674e-4188-98a5-d9da4e4821cb,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
33,2024-06-26,746374,Flyout,field_out,True,694388,663372,Joey Loperfido,Ryan Feltner,0,542e203f-203a-4874-a8dc-42f5c19fc000,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,0.083,0.147,-0.09,,-1.06,-0.09,-1.33,94.9,,85.4,88.1,79.2,0.257,0.405,0.182,,,,0.2,0.333,0.299,0.182,0.545,0.235,0.321,0.5,0.422,91.0,91.0,87.0,0.14,0.41,94.4,0.286,0.375,0.164
