,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff
10,2024-08-07,745142,Walk,walk,False,666185,607200,Dylan Carlson,Erick Fedde,0,dc9cc9a7-249c-49af-b67e-b24578a6271e,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-07,745142,Strikeout,strikeout,True,642350,607200,Jose Siri,Erick Fedde,0,a8a19b3b-9d04-4e05-93bf-cc23d284aefd,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-07,745142,Strikeout,strikeout,True,676609,607200,José Caballero,Erick Fedde,0,c5705584-cc19-4225-b7fc-0441a14bc3f2,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-07,745142,Groundout,field_out,True,678554,607200,Curtis Mead,Erick Fedde,0,c593a8cc-5170-4cd6-b8db-7f12b045ae6a,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-07,745142,Walk,walk,False,572761,671737,Matt Carpenter,Taj Bradley,0,de0b5e93-07d0-4791-9d8b-950168eae4c7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
15,2024-08-07,745142,Lineout,field_out,True,669357,671737,Nolan Gorman,Taj Bradley,0,9faf2cb1-9d94-4089-9635-98472af1141d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
16,2024-08-07,745142,Forceout,force_out,True,687363,671737,Victor Scott II,Taj Bradley,1,6464b0d4-2339-4c4b-8c46-c42008691ad0,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
17,2024-08-07,745142,Flyout,field_out,True,691026,671737,Masyn Winn,Taj Bradley,0,5fdbb580-ebef-4b19-bf4b-67f3c3eae865,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
18,2024-08-07,745142,Single,single,False,656577,607200,Alex Jackson,Erick Fedde,0,6f055092-7c64-4d4f-b581-f141eb9f42a3,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-07,745142,Single,single,False,650490,607200,Yandy Díaz,Erick Fedde,1,4b75dddf-3f08-4c4e-b5b2-e3be8d1019e6,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-07,745142,Forceout,force_out,True,664040,607200,Brandon Lowe,Erick Fedde,1,aaaf8ab3-23fb-43d5-8a47-1946d0dd14f1,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-07,745142,Walk,walk,False,666624,607200,Christopher Morel,Erick Fedde,1,207a29fd-03b7-4342-9111-e273e0c2cb86,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-07,745142,Strikeout,strikeout,True,666139,607200,Josh Lowe,Erick Fedde,0,4c89c328-6876-44c8-afbb-0fb8149054c5,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-07,745142,Flyout,field_out,True,666185,607200,Dylan Carlson,Erick Fedde,0,12d8e485-dd42-4d86-ba13-2dea2e70e220,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-07,745142,Single,single,False,676475,671737,Alec Burleson,Taj Bradley,0,422d1da2-d217-4534-b91c-0005a8eecb6d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
25,2024-08-07,745142,Single,single,False,575929,671737,Willson Contreras,Taj Bradley,1,7707542e-3e7d-4248-a6fa-6c7070468766,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
26,2024-08-07,745142,Groundout,field_out,True,680977,671737,Brendan Donovan,Taj Bradley,0,26ee9b55-d4be-4807-b91f-6952b3f0c694,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
27,2024-08-07,745142,Double,double,False,571448,671737,Nolan Arenado,Taj Bradley,1,5df1c7c6-db83-4e66-ac74-cdf567f8531f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
28,2024-08-07,745142,Groundout,field_out,True,663457,671737,Lars Nootbaar,Taj Bradley,1,0960522b-9529-418b-a8e7-8468b0420f0b,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
29,2024-08-07,745142,Strikeout,strikeout,True,572761,671737,Matt Carpenter,Taj Bradley,0,1fa4ecf1-8c55-4bd6-86d2-bb58c80d3cae,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
30,2024-08-07,745142,Strikeout,strikeout,True,642350,607200,Jose Siri,Erick Fedde,0,8b4d7f1c-fd73-458e-88f9-85b66501c9fc,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-07,745142,Single,single,False,676609,607200,José Caballero,Erick Fedde,0,333301f3-9c82-4313-b714-66c404362a16,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-07,745142,Lineout,field_out,True,678554,607200,Curtis Mead,Erick Fedde,0,4ff50da4-9346-4383-aec9-15d5e1361a62,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-07,745142,Pop Out,field_out,True,656577,607200,Alex Jackson,Erick Fedde,1,7516d22c-41b1-4339-a95e-7b8982027450,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-07,745142,Walk,walk,False,669357,671737,Nolan Gorman,Taj Bradley,0,70c7098c-b2d0-4f5f-a089-627a6674bdaf,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,90.0,97.0,96.0,,0.419,0.203,,,0.4,1.07,,,,96.3,90.7,,,,0.197,0.395,0.314,,,,,,,,,,101.0,89.0,92.0,122.0,100.0,112.0,0.282,0.096,0.83,-1.48,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.227,0.545,0.341,,,
