,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,vSC (sc),SC%,wSC/C,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-03,745474,Strikeout,strikeout,True,682998,656605,Corbin Carroll,Mitch Keller,0,804902e6-e5d2-4c98-aa97-de5aeb581cdb,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,96.0,99.0,98.0,0.224,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,0.37,-0.54,-0.46,-11.28,94.5,90.5,90.2,93.6,85.0,78.4,0.25,0.388,0.236,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,,,,,,,,,,,,
1,2024-08-03,745474,Flyout,field_out,True,606466,656605,Ketel Marte,Mitch Keller,0,50e962fc-0f29-4189-aa02-d052ac1a0ed0,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,96.0,99.0,98.0,0.224,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,0.37,-0.54,-0.46,-11.28,94.5,90.5,90.2,93.6,85.0,78.4,0.25,0.388,0.236,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,,,,,,,,,,,,
2,2024-08-03,745474,Flyout,field_out,True,592626,656605,Joc Pederson,Mitch Keller,0,c74975f7-22f7-499a-b05d-eb540ed9d777,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,96.0,99.0,98.0,0.224,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,0.37,-0.54,-0.46,-11.28,94.5,90.5,90.2,93.6,85.0,78.4,0.25,0.388,0.236,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,,,,,,,,,,,,
3,2024-08-03,745474,Strikeout,strikeout,True,457705,656756,Andrew McCutchen,Jordan Montgomery,0,8da62ad2-1446-4f2b-b81b-b0ac7d67c768,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.16,5.28,99.1,98.0,93.0,95.0,0.756,6.25,3.35,11.6,1.09,1.29,0.172,0.448,0.125,0.366,0.379,99.0,100.0,92.0,107.0,101.0,106.0,68.0,97.0,88.0,89.0,95.0,92.0,102.0,90.0,85.0,,,,0.316,0.166,,0.014,0.295,0.209,-0.59,,-2.04,4.12,-0.68,-1.83,92.0,,83.1,91.7,83.4,79.2,0.3,0.4,0.203,0.38,0.563,0.14,,,,,,,0.0,0.0,0.7,0.256,0.444,0.314,0.315,0.616,0.384,,,,,,,,,,,,
4,2024-08-03,745474,Lineout,field_out,True,668804,656756,Bryan Reynolds,Jordan Montgomery,0,48055c85-f72d-4a0f-9600-70061708958d,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.16,5.28,99.1,98.0,93.0,95.0,0.756,6.25,3.35,11.6,1.09,1.29,0.172,0.448,0.125,0.366,0.379,99.0,100.0,92.0,107.0,101.0,106.0,68.0,97.0,88.0,89.0,95.0,92.0,102.0,90.0,85.0,,,,0.316,0.166,,0.014,0.295,0.209,-0.59,,-2.04,4.12,-0.68,-1.83,92.0,,83.1,91.7,83.4,79.2,0.3,0.4,0.203,0.38,0.563,0.14,,,,,,,0.0,0.0,0.7,0.256,0.444,0.314,0.315,0.616,0.384,,,,,,,,,,,,
5,2024-08-03,745474,Groundout,field_out,True,656582,656756,Connor Joe,Jordan Montgomery,0,04c77cc9-d5aa-4274-8295-3333cc8a8030,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.16,5.28,99.1,98.0,93.0,95.0,0.756,6.25,3.35,11.6,1.09,1.29,0.172,0.448,0.125,0.366,0.379,99.0,100.0,92.0,107.0,101.0,106.0,68.0,97.0,88.0,89.0,95.0,92.0,102.0,90.0,85.0,,,,0.316,0.166,,0.014,0.295,0.209,-0.59,,-2.04,4.12,-0.68,-1.83,92.0,,83.1,91.7,83.4,79.2,0.3,0.4,0.203,0.38,0.563,0.14,,,,,,,0.0,0.0,0.7,0.256,0.444,0.314,0.315,0.616,0.384,,,,,,,,,,,,
6,2024-08-03,745474,Groundout,field_out,True,605137,656605,Josh Bell,Mitch Keller,0,f0d26772-3157-4e8d-955c-8772a3a40296,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,96.0,99.0,98.0,0.224,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,0.37,-0.54,-0.46,-11.28,94.5,90.5,90.2,93.6,85.0,78.4,0.25,0.388,0.236,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,,,,,,,,,,,,
7,2024-08-03,745474,Groundout,field_out,True,666971,656605,Lourdes Gurriel Jr.,Mitch Keller,0,123900a4-4028-4e00-80aa-0e8b4cfc4c95,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,96.0,99.0,98.0,0.224,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,0.37,-0.54,-0.46,-11.28,94.5,90.5,90.2,93.6,85.0,78.4,0.25,0.388,0.236,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,,,,,,,,,,,,
8,2024-08-03,745474,Flyout,field_out,True,664983,656605,Jake McCarthy,Mitch Keller,0,f372bee5-9d7a-4493-bfb4-02ce2c7639cf,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,96.0,99.0,98.0,0.224,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,0.37,-0.54,-0.46,-11.28,94.5,90.5,90.2,93.6,85.0,78.4,0.25,0.388,0.236,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,,,,,,,,,,,,
9,2024-08-03,745474,Flyout,field_out,True,650559,656756,Bryan De La Cruz,Jordan Montgomery,0,fc5614b0-90e7-4127-9aa3-378bc7cba4f9,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.16,5.28,99.1,98.0,93.0,95.0,0.756,6.25,3.35,11.6,1.09,1.29,0.172,0.448,0.125,0.366,0.379,99.0,100.0,92.0,107.0,101.0,106.0,68.0,97.0,88.0,89.0,95.0,92.0,102.0,90.0,85.0,,,,0.316,0.166,,0.014,0.295,0.209,-0.59,,-2.04,4.12,-0.68,-1.83,92.0,,83.1,91.7,83.4,79.2,0.3,0.4,0.203,0.38,0.563,0.14,,,,,,,0.0,0.0,0.7,0.256,0.444,0.314,0.315,0.616,0.384,,,,,,,,,,,,
