,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
10,2024-08-05,744982,Forceout,force_out,True,676801,571760,Chas McCormick,Andrew Heaney,1,91ba1af0-3d19-4f3e-a29f-5f31275ce861,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-05,744982,Groundout,field_out,True,643289,571760,Mauricio Dubón,Andrew Heaney,0,01dd5c08-2729-4fb5-878f-d4de4610877e,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-05,744982,Lineout,field_out,True,694671,686613,Wyatt Langford,Hunter Brown,0,a7342b1c-c472-47e0-9dab-3a9581a930ae,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
13,2024-08-05,744982,Groundout,field_out,True,663993,686613,Nathaniel Lowe,Hunter Brown,0,60819be0-9f38-4233-90cf-394a4f6c8c59,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
14,2024-08-05,744982,Flyout,field_out,True,666969,686613,Adolis García,Hunter Brown,0,1858e181-0a92-49dc-aaa4-88c5beac0429,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
15,2024-08-05,744982,Flyout,field_out,True,694175,571760,Pedro León,Andrew Heaney,0,2d954859-6415-447a-b5fc-ef40975610a7,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-05,744982,Groundout,field_out,True,514888,571760,Jose Altuve,Andrew Heaney,0,5be7bb69-db0c-487d-9bc8-28abd3f1884a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-05,744982,Home Run,home_run,False,608324,571760,Alex Bregman,Andrew Heaney,0,f1e2cf45-fa41-435c-ad4f-f9460a5bf7f8,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-05,744982,Flyout,field_out,True,670541,571760,Yordan Alvarez,Andrew Heaney,0,04b3b560-aa07-439f-a47f-2d1057f0df74,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-05,744982,Lineout,field_out,True,665750,686613,Leody Taveras,Hunter Brown,0,8d88e5bb-e650-44a7-9d9c-8e43567e7811,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
20,2024-08-05,744982,Groundout,field_out,True,608348,686613,Carson Kelly,Hunter Brown,0,7386a735-44f3-472f-9bf9-85a51ecf8557,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
21,2024-08-05,744982,Groundout,field_out,True,669701,686613,Josh Smith,Hunter Brown,0,f11b77b7-be15-4f6c-8bb5-358108fdd198,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
22,2024-08-05,744982,Groundout,field_out,True,673237,571760,Yainer Diaz,Andrew Heaney,0,eef3c4fd-e50b-45af-978a-11d06ab7a158,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-05,744982,Flyout,field_out,True,665161,571760,Jeremy Peña,Andrew Heaney,0,8acee679-14c6-4d57-8400-527197b84b0d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-05,744982,Strikeout,strikeout,True,676694,571760,Jake Meyers,Andrew Heaney,0,2362a292-ffde-4ca5-a16f-51b4cc60e387,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-05,744982,Strikeout,strikeout,True,608369,686613,Corey Seager,Hunter Brown,0,cb1b4231-b561-4b63-8a00-8331fc4396bc,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
26,2024-08-05,744982,Strikeout,strikeout,True,543760,686613,Marcus Semien,Hunter Brown,0,6eb5b664-6630-4c28-b647-b4db5f51fab2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
27,2024-08-05,744982,Double,double,False,673962,686613,Josh Jung,Hunter Brown,0,bd2a6844-f8c0-4b32-bbb9-84dc0c66e427,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
28,2024-08-05,744982,Strikeout,strikeout,True,694671,686613,Wyatt Langford,Hunter Brown,0,b6097d19-1583-4f32-8384-ed9dc5f6ec27,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.356,0.17,0.056,,0.13,0.07,-0.04,1.52,,1.37,95.9,92.4,88.4,89.1,,0.247,0.425,0.288,0.219,0.219,0.227,0.2,0.243,0.297,0.254,0.418,0.282,93.0,103.0,100.0,129.0,99.0,106.0,0.161,0.127,0.71,-0.95,95.6,82.8,0.28,0.34,0.164,0.23,0.37,0.2,,,,,,,,,,,,
29,2024-08-05,744982,Flyout,field_out,True,676801,571760,Chas McCormick,Andrew Heaney,0,4aacc26e-6f45-41cc-9bb6-e9502f001139,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-05,744982,Strikeout,strikeout,True,643289,571760,Mauricio Dubón,Andrew Heaney,0,a6aea9bb-d4f4-4a8f-9381-e21fdc03686a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-05,744982,Strikeout,strikeout,True,694175,571760,Pedro León,Andrew Heaney,0,48360224-603c-48e0-87bd-f363e2535d68,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,82.0,98.0,101.0,20.0,51.0,51.0,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,-0.11,-5.04,0.51,91.5,86.6,83.7,82.4,75.3,0.229,0.394,0.209,0.253,0.367,0.381,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
