,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vCH,vSI,vSL,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-09-13,745696,Single,single,False,680776,657376,Jarren Duran,Clarke Schmidt,0,18eaacc6-2367-442c-a03f-7e6c76f2f5a5,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.41,3.82,71.0,99.0,115.0,101.0,0.722,9.38,2.79,7.35,0.89,1.12,0.283,0.402,0.212,0.255,0.41,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,101.0,153.0,102.0,113.0,105.0,105.0,102.0,0.208,0.359,0.248,0.177,0.008,0.8,-0.91,1.58,0.74,-13.02,92.4,87.1,94.3,85.3,83.8,0.243,0.369,0.321,0.208,0.283,0.33,0.271,0.542,0.223,0.143,0.204,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-13,745696,Single,single,False,646240,657376,Rafael Devers,Clarke Schmidt,1,af2b1e1b-cac0-4b57-b6a2-f64398ec06f4,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.41,3.82,71.0,99.0,115.0,101.0,0.722,9.38,2.79,7.35,0.89,1.12,0.283,0.402,0.212,0.255,0.41,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,101.0,153.0,102.0,113.0,105.0,105.0,102.0,0.208,0.359,0.248,0.177,0.008,0.8,-0.91,1.58,0.74,-13.02,92.4,87.1,94.3,85.3,83.8,0.243,0.369,0.321,0.208,0.283,0.33,0.271,0.542,0.223,0.143,0.204,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-13,745696,Strikeout,strikeout,True,641933,657376,Tyler O'Neill,Clarke Schmidt,0,5adc84ba-29ef-403c-8a3a-c6777653ec99,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.41,3.82,71.0,99.0,115.0,101.0,0.722,9.38,2.79,7.35,0.89,1.12,0.283,0.402,0.212,0.255,0.41,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,101.0,153.0,102.0,113.0,105.0,105.0,102.0,0.208,0.359,0.248,0.177,0.008,0.8,-0.91,1.58,0.74,-13.02,92.4,87.1,94.3,85.3,83.8,0.243,0.369,0.321,0.208,0.283,0.33,0.271,0.542,0.223,0.143,0.204,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-13,745696,Groundout,field_out,True,807799,657376,Masataka Yoshida,Clarke Schmidt,0,1d52c28a-a432-497d-9325-763811937729,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.41,3.82,71.0,99.0,115.0,101.0,0.722,9.38,2.79,7.35,0.89,1.12,0.283,0.402,0.212,0.255,0.41,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,101.0,153.0,102.0,113.0,105.0,105.0,102.0,0.208,0.359,0.248,0.177,0.008,0.8,-0.91,1.58,0.74,-13.02,92.4,87.1,94.3,85.3,83.8,0.243,0.369,0.321,0.208,0.283,0.33,0.271,0.542,0.223,0.143,0.204,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-13,745696,Flyout,field_out,True,650402,690916,Gleyber Torres,Richard Fitts,0,681635db-c767-46cb-a862-07eb448e4724,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,3.68,10.2,102.0,119.0,106.0,0.903,3.38,3.38,6.75,0.0,0.87,0.412,0.294,0.118,0.235,0.449,,,,,,,128.0,110.0,115.0,,,,,,,,,0.494,,,,,1.84,,,,,,84.8,,,,,0.4,0.4,0.182,,,,,,,,,,109.0,93.0,94.0,118.0,112.0,117.0,0.436,0.071,1.85,-1.46,95.0,88.8,0.125,0.188,0.135,0.214,0.214,0.048,0.333,0.333,0.25,,,,,,
5,2024-09-13,745696,Flyout,field_out,True,665742,690916,Juan Soto,Richard Fitts,0,15e3fcb4-079d-4654-84ff-0c6f363fbb13,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,3.68,10.2,102.0,119.0,106.0,0.903,3.38,3.38,6.75,0.0,0.87,0.412,0.294,0.118,0.235,0.449,,,,,,,128.0,110.0,115.0,,,,,,,,,0.494,,,,,1.84,,,,,,84.8,,,,,0.4,0.4,0.182,,,,,,,,,,109.0,93.0,94.0,118.0,112.0,117.0,0.436,0.071,1.85,-1.46,95.0,88.8,0.125,0.188,0.135,0.214,0.214,0.048,0.333,0.333,0.25,,,,,,
6,2024-09-13,745696,Walk,walk,False,592450,690916,Aaron Judge,Richard Fitts,0,1e8a013d-32e8-41af-8d74-ee2b04a2c6a4,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,3.68,10.2,102.0,119.0,106.0,0.903,3.38,3.38,6.75,0.0,0.87,0.412,0.294,0.118,0.235,0.449,,,,,,,128.0,110.0,115.0,,,,,,,,,0.494,,,,,1.84,,,,,,84.8,,,,,0.4,0.4,0.182,,,,,,,,,,109.0,93.0,94.0,118.0,112.0,117.0,0.436,0.071,1.85,-1.46,95.0,88.8,0.125,0.188,0.135,0.214,0.214,0.048,0.333,0.333,0.25,,,,,,
7,2024-09-13,745696,Walk,walk,False,669224,690916,Austin Wells,Richard Fitts,1,ee511e75-2698-4e18-b5cd-86fa2cfa4072,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,3.68,10.2,102.0,119.0,106.0,0.903,3.38,3.38,6.75,0.0,0.87,0.412,0.294,0.118,0.235,0.449,,,,,,,128.0,110.0,115.0,,,,,,,,,0.494,,,,,1.84,,,,,,84.8,,,,,0.4,0.4,0.182,,,,,,,,,,109.0,93.0,94.0,118.0,112.0,117.0,0.436,0.071,1.85,-1.46,95.0,88.8,0.125,0.188,0.135,0.214,0.214,0.048,0.333,0.333,0.25,,,,,,
8,2024-09-13,745696,Walk,walk,False,519317,690916,Giancarlo Stanton,Richard Fitts,1,7a0d9516-8b13-4b81-bbe6-f28a933dfead,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,3.68,10.2,102.0,119.0,106.0,0.903,3.38,3.38,6.75,0.0,0.87,0.412,0.294,0.118,0.235,0.449,,,,,,,128.0,110.0,115.0,,,,,,,,,0.494,,,,,1.84,,,,,,84.8,,,,,0.4,0.4,0.182,,,,,,,,,,109.0,93.0,94.0,118.0,112.0,117.0,0.436,0.071,1.85,-1.46,95.0,88.8,0.125,0.188,0.135,0.214,0.214,0.048,0.333,0.333,0.25,,,,,,
9,2024-09-13,745696,Flyout,field_out,True,665862,690916,Jazz Chisholm Jr.,Richard Fitts,0,ecedec99-b3c2-49af-b837-c76800816344,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,3.68,10.2,102.0,119.0,106.0,0.903,3.38,3.38,6.75,0.0,0.87,0.412,0.294,0.118,0.235,0.449,,,,,,,128.0,110.0,115.0,,,,,,,,,0.494,,,,,1.84,,,,,,84.8,,,,,0.4,0.4,0.182,,,,,,,,,,109.0,93.0,94.0,118.0,112.0,117.0,0.436,0.071,1.85,-1.46,95.0,88.8,0.125,0.188,0.135,0.214,0.214,0.048,0.333,0.333,0.25,,,,,,
