,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-28,747017,Lineout,field_out,True,608671,544150,Travis Jankowski,Albert Suárez,0,b88bb3a6-a79b-4509-9d51-476d4f772316,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-28,747017,Pop Out,field_out,True,681297,453286,Colton Cowser,Max Scherzer,0,66ea0b4a-777b-465d-bb88-cef1a5c35a40,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
12,2024-06-28,747017,Strikeout,strikeout,True,602104,453286,Ramón Urías,Max Scherzer,0,a2119242-15c8-4ca8-a14a-2ee2716cc545,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
13,2024-06-28,747017,Flyout,field_out,True,656775,453286,Cedric Mullins,Max Scherzer,0,e4b128ce-3c13-4ffe-a19a-73b291542c10,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
14,2024-06-28,747017,Flyout,field_out,True,668800,544150,Andrew Knizner,Albert Suárez,0,933381c1-0dc9-46c7-a644-626acbc64d53,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-28,747017,Single,single,False,665750,544150,Leody Taveras,Albert Suárez,0,b930b911-02ed-45fc-ada7-6ddec35eaf07,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-28,747017,Flyout,field_out,True,543760,544150,Marcus Semien,Albert Suárez,0,0bff8e4f-db14-48fc-ba59-a72a19e5800a,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-28,747017,Strikeout,strikeout,True,608369,544150,Corey Seager,Albert Suárez,1,eed64759-f02b-4eb5-97a4-c32779e445cb,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-28,747017,Strikeout,strikeout,True,622761,453286,Jorge Mateo,Max Scherzer,0,431da73c-9430-4d1a-80a4-cac752f596d4,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
19,2024-06-28,747017,Single,single,False,543510,453286,James McCann,Max Scherzer,0,cb7e956b-c2a2-46ff-860a-435b91970e66,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
20,2024-06-28,747017,Walk,walk,False,683002,453286,Gunnar Henderson,Max Scherzer,1,1b83a7e5-8fa8-4eac-af61-13a003014376,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
21,2024-06-28,747017,Strikeout,strikeout,True,623993,453286,Anthony Santander,Max Scherzer,0,24960ae8-7d2a-449a-b8bd-1fec4f8332fa,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
22,2024-06-28,747017,Flyout,field_out,True,656811,453286,Ryan O'Hearn,Max Scherzer,0,9a5f6096-930b-4a68-91ef-2a9e72bfa84c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
23,2024-06-28,747017,Flyout,field_out,True,669701,544150,Josh Smith,Albert Suárez,0,9eff5f38-b8ee-4385-8723-1fd9d83dcd38,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-28,747017,Strikeout,strikeout,True,666969,544150,Adolis García,Albert Suárez,0,93ca4d93-9d0e-4176-a144-06f65bbe1f94,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-28,747017,Single,single,False,694671,544150,Wyatt Langford,Albert Suárez,0,89fcd77d-546b-4aec-aea3-849443be98ce,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-28,747017,Flyout,field_out,True,663993,544150,Nathaniel Lowe,Albert Suárez,0,771f2e79-d9ba-447b-ab64-b63fca0e2bc6,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-28,747017,Lineout,field_out,True,663624,453286,Ryan Mountcastle,Max Scherzer,0,79d3bbee-efff-446e-a91b-c4cc3f642a4a,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
28,2024-06-28,747017,Home Run,home_run,False,681297,453286,Colton Cowser,Max Scherzer,0,83179f5e-6630-4f6d-b009-2a7f803f666a,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
29,2024-06-28,747017,Pop Out,field_out,True,602104,453286,Ramón Urías,Max Scherzer,0,ddd425bf-499f-4a72-a4c2-297e3643172f,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
30,2024-06-28,747017,Lineout,field_out,True,656775,453286,Cedric Mullins,Max Scherzer,0,f7618e02-5f62-4f06-8990-b573860c021a,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
31,2024-06-28,747017,Flyout,field_out,True,608671,544150,Travis Jankowski,Albert Suárez,0,adb5752e-6214-4ed9-a267-8d7f2c101001,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-28,747017,Groundout,field_out,True,668800,544150,Andrew Knizner,Albert Suárez,0,3db082d6-e785-4112-873b-76171433da92,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-28,747017,Lineout,field_out,True,665750,544150,Leody Taveras,Albert Suárez,0,b04c4204-cbcc-4ec2-be59-d874a7c389fc,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-28,747017,Single,single,False,622761,453286,Jorge Mateo,Max Scherzer,0,1faca059-40ed-48f6-98d2-45350f3ee0cc,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,116.0,120.0,103.0,0.451,0.082,0.144,0.11,1.51,2.74,-3.57,-1.54,92.7,86.7,83.1,74.9,0.194,0.389,0.161,0.167,0.5,0.227,0.267,0.333,0.16,0.333,0.75,0.318,108.0,108.0,106.0,0.213,0.43,85.2,0.222,0.37,0.447,,,,,,,,,,,,,,,
