,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-06-03,744854,Sac Fly,sac_fly,True,664056,669022,Harrison Bader,MacKenzie Gore,1,f3877c75-8d4b-4602-8400-985f4e050971,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-03,744854,Single,single,False,578428,669022,Jose Iglesias,MacKenzie Gore,1,fcc161c2-4f2d-41fa-8acd-2f5cd1dc2c67,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-03,744854,Strikeout,strikeout,True,620443,669022,Luis Torrens,MacKenzie Gore,0,9a0ff595-65f6-4e1e-82b2-d2ce4ec8b0bd,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-03,744854,Hit By Pitch,hit_by_pitch,False,596019,669022,Francisco Lindor,MacKenzie Gore,1,3a854d19-2b04-44c9-bc68-1a8daa507194,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-03,744854,Flyout,field_out,True,624413,669022,Pete Alonso,MacKenzie Gore,0,a75d5f1b-0b87-468b-a8b4-e4b44681f5b8,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-03,744854,Field Error,field_error,False,669222,656731,Nick Senzel,Tylor Megill,1,25291e9b-b47a-4a00-9e1f-7fd1b61ddd92,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
16,2024-06-03,744854,Single,single,False,608385,656731,Jesse Winker,Tylor Megill,1,b3498046-4c90-4d84-b1bc-e1696128699e,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
17,2024-06-03,744854,Lineout,field_out,True,545121,656731,Ildemaro Vargas,Tylor Megill,0,153e5925-737a-43b8-9bc4-a6d856d1508b,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
18,2024-06-03,744854,Strikeout,strikeout,True,608336,656731,Joey Gallo,Tylor Megill,0,19990624-d807-4d43-b2ad-6c9b31cdc3bf,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
19,2024-06-03,744854,Caught Stealing 2B,caught_stealing_2b,True,686452,656731,Drew Millas,Tylor Megill,0,8e0b598b-239a-4174-a320-b065f829e047,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
20,2024-06-03,744854,Double,double,False,607043,669022,Brandon Nimmo,MacKenzie Gore,0,658e0014-a000-4596-9784-8107e1941984,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-03,744854,Double Play,double_play,True,502110,669022,J.D. Martinez,MacKenzie Gore,1,67c0e5ec-5eb4-4cf7-afb9-a7ed6bbdbf1e,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-03,744854,Pop Out,field_out,True,516782,669022,Starling Marte,MacKenzie Gore,0,55ec7e99-0df8-410c-802f-60a0c817cd58,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-03,744854,Groundout,field_out,True,686452,656731,Drew Millas,Tylor Megill,0,35bd08bc-c345-40ec-903f-6fd2f61c9a8a,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
24,2024-06-03,744854,Single,single,False,657041,656731,Lane Thomas,Tylor Megill,0,1b0882fe-724c-44c6-9545-f88d0910dfc6,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
25,2024-06-03,744854,Walk,walk,False,592696,656731,Eddie Rosario,Tylor Megill,1,5273bf2b-aa1b-4545-998f-eb4bcf1a221c,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
26,2024-06-03,744854,Grounded Into DP,grounded_into_double_play,True,671277,656731,Luis García Jr.,Tylor Megill,1,b7fd43ec-5cf6-439d-9116-eb425fffa2de,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
27,2024-06-03,744854,Home Run,home_run,False,668901,669022,Mark Vientos,MacKenzie Gore,0,6ae0b91b-eb80-4f80-8786-588286562a2c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-03,744854,Flyout,field_out,True,664056,669022,Harrison Bader,MacKenzie Gore,0,ecfd85c0-7976-4c40-9472-7f46fdebf4c6,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-03,744854,Single,single,False,578428,669022,Jose Iglesias,MacKenzie Gore,0,9abfff4e-4776-4722-8689-5f2efd397878,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-03,744854,Strikeout,strikeout,True,620443,669022,Luis Torrens,MacKenzie Gore,1,9ff33a4e-29cd-4cc2-9a96-668467aef30b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-03,744854,Single,single,False,596019,669022,Francisco Lindor,MacKenzie Gore,1,b21d354c-fc35-4dff-a213-d61d451cc930,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-03,744854,Groundout,field_out,True,624413,669022,Pete Alonso,MacKenzie Gore,1,aa0340e5-3a51-4ff9-93a1-fffc15e883ec,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-03,744854,Strikeout,strikeout,True,660688,656731,Keibert Ruiz,Tylor Megill,0,f2b423f2-cf98-4b38-a989-0818627649ac,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,0.512,0.136,0.093,0.028,-1.06,-1.75,1.81,-4.37,95.6,87.2,85.1,77.0,0.262,0.446,0.226,0.091,0.182,0.414,0.25,1.0,0.143,0.5,0.5,0.111,98.0,94.0,92.0,92.0,89.0,98.0,0.151,0.079,1.03,2.75,90.4,84.3,0.3,0.433,0.238,0.059,0.059,0.5,,,,,,,,,
