,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vCH,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff
0,2024-08-13,746673,Pop Out,field_out,True,691026,668881,Masyn Winn,Hunter Greene,0,7e9acb54-40d5-471b-b3fc-0c722ce04e34,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-13,746673,Strikeout,strikeout,True,676475,668881,Alec Burleson,Hunter Greene,0,0785f1cd-e796-41e7-8273-536cd76a452a,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-13,746673,Double,double,False,575929,668881,Willson Contreras,Hunter Greene,0,d27ca671-4959-4e50-b0f2-efe212ba4817,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-13,746673,Groundout,field_out,True,571448,668881,Nolan Arenado,Hunter Greene,0,f00020c2-e83e-452b-8723-60185484102a,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-13,746673,Strikeout,strikeout,True,663697,607200,Jonathan India,Erick Fedde,0,d3729849-b9f9-4990-a9c2-50365f6624ec,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,,,,23.0,81.0,60.0,125.0,101.0,106.0,,,,0.002,,0.206,,-13.43,,1.64,,92.4,,83.5,,,,,,,,,,,,,,88.0,108.0,107.0,77.0,106.0,94.0,79.0,105.0,98.0,0.302,0.318,0.172,-0.06,0.68,-0.24,89.9,87.8,93.0,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153
5,2024-08-13,746673,Groundout,field_out,True,682829,607200,Elly De La Cruz,Erick Fedde,0,c46f9d79-7584-4ec2-8045-f36787951985,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,,,,23.0,81.0,60.0,125.0,101.0,106.0,,,,0.002,,0.206,,-13.43,,1.64,,92.4,,83.5,,,,,,,,,,,,,,88.0,108.0,107.0,77.0,106.0,94.0,79.0,105.0,98.0,0.302,0.318,0.172,-0.06,0.68,-0.24,89.9,87.8,93.0,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153
6,2024-08-13,746673,Single,single,False,663886,607200,Tyler Stephenson,Erick Fedde,0,e8e3593a-a4de-4660-9b16-548b7d2c1d39,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,,,,23.0,81.0,60.0,125.0,101.0,106.0,,,,0.002,,0.206,,-13.43,,1.64,,92.4,,83.5,,,,,,,,,,,,,,88.0,108.0,107.0,77.0,106.0,94.0,79.0,105.0,98.0,0.302,0.318,0.172,-0.06,0.68,-0.24,89.9,87.8,93.0,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153
7,2024-08-13,746673,Walk,walk,False,670770,607200,TJ Friedl,Erick Fedde,1,b87cfbb1-ddcd-49c7-9d7d-7c73ce32286a,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,,,,23.0,81.0,60.0,125.0,101.0,106.0,,,,0.002,,0.206,,-13.43,,1.64,,92.4,,83.5,,,,,,,,,,,,,,88.0,108.0,107.0,77.0,106.0,94.0,79.0,105.0,98.0,0.302,0.318,0.172,-0.06,0.68,-0.24,89.9,87.8,93.0,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153
8,2024-08-13,746673,Single,single,False,668715,607200,Spencer Steer,Erick Fedde,1,68db4d18-39d1-4122-badf-4f4bed9cad04,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,,,,23.0,81.0,60.0,125.0,101.0,106.0,,,,0.002,,0.206,,-13.43,,1.64,,92.4,,83.5,,,,,,,,,,,,,,88.0,108.0,107.0,77.0,106.0,94.0,79.0,105.0,98.0,0.302,0.318,0.172,-0.06,0.68,-0.24,89.9,87.8,93.0,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153
9,2024-08-13,746673,Flyout,field_out,True,600869,607200,Jeimer Candelario,Erick Fedde,0,6b604a1e-ca95-4670-9ec5-8d2d3211fa67,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,,,,23.0,81.0,60.0,125.0,101.0,106.0,,,,0.002,,0.206,,-13.43,,1.64,,92.4,,83.5,,,,,,,,,,,,,,88.0,108.0,107.0,77.0,106.0,94.0,79.0,105.0,98.0,0.302,0.318,0.172,-0.06,0.68,-0.24,89.9,87.8,93.0,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153
