,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-19,746219,Single,single,False,694192,542881,Jackson Chourio,Tyler Anderson,0,6eace9e0-d233-4bed-8527-1841fd9c2ebe,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-19,746219,Lineout,field_out,True,668930,542881,Brice Turang,Tyler Anderson,0,646205e7-422a-43b6-82db-33bed5041f42,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-19,746219,Caught Stealing 2B,caught_stealing_2b,True,687401,542881,Joey Ortiz,Tyler Anderson,0,732a7c78-db12-467b-95fd-50f312dd18c3,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-19,746219,Walk,walk,False,607680,642547,Kevin Pillar,Freddy Peralta,0,99bed6bf-0630-41d5-bfff-3f059a5439ec,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
14,2024-06-19,746219,Strikeout,strikeout,True,681351,642547,Logan O'Hoppe,Freddy Peralta,0,7ec23f7f-21ec-4f8c-bfc1-d25fd9b63813,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
15,2024-06-19,746219,Strikeout,strikeout,True,642136,642547,Matt Thaiss,Freddy Peralta,1,c5ee8e5c-5973-463c-b72a-04af7a5dc810,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
16,2024-06-19,746219,Strikeout,strikeout,True,687263,642547,Zach Neto,Freddy Peralta,0,db921ff4-eec1-4f37-9d23-09e760541fbf,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
17,2024-06-19,746219,Strikeout,strikeout,True,687401,542881,Joey Ortiz,Tyler Anderson,0,a6aef439-55c2-4401-afee-5fdbf4405283,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-19,746219,Pop Out,field_out,True,661388,542881,William Contreras,Tyler Anderson,0,d8369e6a-dfec-472a-9c46-8cb160530946,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-19,746219,Double,double,False,592885,542881,Christian Yelich,Tyler Anderson,0,e1b8d361-2051-489b-8e9e-6527e1b4ce18,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-19,746219,Walk,walk,False,642715,542881,Willy Adames,Tyler Anderson,0,0b19eb11-81fd-4565-91e1-6ab7be101959,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-19,746219,Strikeout,strikeout,True,656555,542881,Rhys Hoskins,Tyler Anderson,0,97c1c70d-5752-4668-8ecf-f76aa2acaeb5,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-19,746219,Flyout,field_out,True,666160,642547,Mickey Moniak,Freddy Peralta,0,c8126a3b-19c5-4d1c-9554-d4c0064eafd8,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
23,2024-06-19,746219,Single,single,False,641645,642547,Luis Guillorme,Freddy Peralta,0,5f9ce4bc-e067-44c7-989b-c13e1bcd20fb,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
24,2024-06-19,746219,Strikeout,strikeout,True,694384,642547,Nolan Schanuel,Freddy Peralta,0,21360a8d-e80a-4798-a9b4-1c2cb39e534f,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
25,2024-06-19,746219,Lineout,field_out,True,650859,642547,Luis Rengifo,Freddy Peralta,0,0e964e7b-9f6b-4354-8a5d-c8b1a3c0ed8b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
26,2024-06-19,746219,Groundout,field_out,True,686217,542881,Sal Frelick,Tyler Anderson,0,00c8814d-c543-4e60-a7d0-047827758622,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-19,746219,Flyout,field_out,True,596142,542881,Gary Sánchez,Tyler Anderson,0,23860738-5ec9-46a8-9bb9-9335a69f9ce8,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-19,746219,Strikeout,strikeout,True,694192,542881,Jackson Chourio,Tyler Anderson,0,7abe952d-6650-41c0-a1d8-74d8d53e238c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-19,746219,Single,single,False,621493,642547,Taylor Ward,Freddy Peralta,0,5010b90c-0546-4da5-9a12-d90fa793b568,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
30,2024-06-19,746219,Groundout,field_out,True,607680,642547,Kevin Pillar,Freddy Peralta,1,c2048992-ef42-4ec5-9ec5-06f2ca1c53a3,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
31,2024-06-19,746219,Strikeout,strikeout,True,681351,642547,Logan O'Hoppe,Freddy Peralta,0,39a242de-9683-4945-9c44-5ff78272e7fa,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
32,2024-06-19,746219,Strikeout,strikeout,True,642136,642547,Matt Thaiss,Freddy Peralta,0,48e6476d-8d7b-43cc-bddf-ac4339d24626,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.17,0.0,,,0.53,1.06,94.5,,88.0,,81.1,0.22,0.254,0.386,0.238,0.411,0.277,,,,,,,103.0,102.0,111.0,0.046,-1.65,77.3,0.194,0.337,0.393,0.308,0.538,0.233,,,,,,,,,,,,,,,
33,2024-06-19,746219,Flyout,field_out,True,668930,542881,Brice Turang,Tyler Anderson,0,ecf3dcf4-2c38-4401-a80a-5e932ca404e1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
