,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-11,746797,Strikeout,strikeout,True,657656,605182,Ramón Laureano,Mike Clevinger,0,27e3cc5c-f068-4cfc-bd40-0652ec25f810,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
11,2024-05-11,746797,Groundout,field_out,True,682868,663474,Bryan Ramos,Triston McKenzie,0,cb04f69e-dae6-43bd-90b8-815b71a1b063,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
12,2024-05-11,746797,Single,single,False,657557,663474,Paul DeJong,Triston McKenzie,0,2d3e34ba-c66f-4ab9-a5d3-008572d7cd9f,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
13,2024-05-11,746797,Double,double,False,670032,663474,Nicky Lopez,Triston McKenzie,1,18a7cfa8-d21b-47ca-92e1-8c5df568b010,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
14,2024-05-11,746797,Single,single,False,455117,663474,Martín Maldonado,Triston McKenzie,1,1939d1b4-5c41-4de3-8915-d508321d56bd,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
15,2024-05-11,746797,Pop Out,field_out,True,502054,663474,Tommy Pham,Triston McKenzie,0,402354a8-fa1e-49df-8136-8d12a5c0d3b2,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
16,2024-05-11,746797,Pop Out,field_out,True,657757,663474,Gavin Sheets,Triston McKenzie,0,1b5f125d-54aa-4427-97e9-01e5416541a5,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
17,2024-05-11,746797,Strikeout,strikeout,True,666310,605182,Bo Naylor,Mike Clevinger,0,a8247703-9734-4edd-945e-e2a8f454e15f,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
18,2024-05-11,746797,Double,double,False,700932,605182,Kyle Manzardo,Mike Clevinger,0,bcc10b72-6f03-412e-942d-f10f64143093,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
19,2024-05-11,746797,Strikeout,strikeout,True,672356,605182,Gabriel Arias,Mike Clevinger,1,04aedce6-88df-400d-b714-7c795c31bcd6,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
20,2024-05-11,746797,Strikeout,strikeout,True,664314,605182,Estevan Florial,Mike Clevinger,0,74b99959-6984-4934-a617-d84b9d999af6,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
21,2024-05-11,746797,Single,single,False,683734,663474,Andrew Vaughn,Triston McKenzie,0,99f61edd-b248-4480-9fbb-c6273a90e796,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
22,2024-05-11,746797,Walk,walk,False,650391,663474,Eloy Jiménez,Triston McKenzie,1,5a1834a7-61b4-4221-96d6-eb7e6eb9812c,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
23,2024-05-11,746797,Lineout,field_out,True,643217,663474,Andrew Benintendi,Triston McKenzie,0,0c63b1ef-e630-4fa3-aca9-47222c315e22,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
24,2024-05-11,746797,Flyout,field_out,True,682868,663474,Bryan Ramos,Triston McKenzie,0,8855743b-8d5b-4683-a4d9-9484d48a25d4,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
25,2024-05-11,746797,Strikeout,strikeout,True,657557,663474,Paul DeJong,Triston McKenzie,0,3f99cc98-2497-4204-b534-42c35fe2c9d9,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
26,2024-05-11,746797,Lineout,field_out,True,665926,605182,Andrés Giménez,Mike Clevinger,0,826d62b8-f4e4-4218-b578-24ccb6a9b751,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
27,2024-05-11,746797,Flyout,field_out,True,608070,605182,José Ramírez,Mike Clevinger,0,7aee94f5-12d2-438f-ab7b-771468592061,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
28,2024-05-11,746797,Home Run,home_run,False,647304,605182,Josh Naylor,Mike Clevinger,0,3b84bddb-642a-4b10-a4ea-f23bd4e04f00,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
29,2024-05-11,746797,Single,single,False,686823,605182,Will Brennan,Mike Clevinger,0,5f576b61-efc6-4d7b-a736-2c32af412bb5,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
30,2024-05-11,746797,Groundout,field_out,True,657656,605182,Ramón Laureano,Mike Clevinger,0,2bc9d954-3e8a-4802-9128-3aaa57c26a02,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
31,2024-05-11,746797,Groundout,field_out,True,670032,663474,Nicky Lopez,Triston McKenzie,0,fa4d0580-7053-4120-bb50-27852d303d3b,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
32,2024-05-11,746797,Groundout,field_out,True,455117,663474,Martín Maldonado,Triston McKenzie,0,be54d883-dfd0-4fc6-84a9-9e9043e553bb,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
33,2024-05-11,746797,Flyout,field_out,True,502054,663474,Tommy Pham,Triston McKenzie,0,b25ce14e-3bc0-45e1-94f5-f8296b59e875,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,
34,2024-05-11,746797,Flyout,field_out,True,666310,605182,Bo Naylor,Mike Clevinger,0,34f24f7b-d873-4d0d-8ac5-768362aaf567,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,6.75,7.37,16.0,99.0,87.0,100.0,0.754,8.44,5.06,12.38,2.25,0.72,0.204,0.519,0.111,0.444,0.432,75.0,99.0,98.0,69.0,98.0,88.0,91.0,101.0,100.0,102.0,120.0,120.0,111.0,87.0,99.0,49.0,101.0,95.0,0.056,0.399,0.116,0.191,0.026,0.211,1.8,-8.6,-8.71,-6.58,1.24,-0.01,93.3,84.0,86.0,93.3,78.6,76.2,0.238,0.381,0.25,0.2,0.35,0.271,0.333,0.75,0.4,0.636,0.818,0.227,0.5,2.0,0.1,,,,,,,,,,,,
