,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-03,745615,Flyout,field_out,True,664913,622491,Seth Brown,Luis Castillo,0,9fb88d75-e0d8-43aa-bfe5-557ea0d951c7,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
11,2024-09-03,745615,Groundout,field_out,True,645302,669372,Victor Robles,J.T. Ginn,0,2b83d0db-6568-4d1a-94af-492510197eaa,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
12,2024-09-03,745615,Walk,walk,False,641598,669372,Mitch Garver,J.T. Ginn,0,2e06c6b7-67d5-4e47-9d55-31829d9ff020,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
13,2024-09-03,745615,Grounded Into DP,grounded_into_double_play,True,668942,669372,Josh Rojas,J.T. Ginn,1,5b3db829-9e35-4ec7-818e-b4b8ebf324e6,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
14,2024-09-03,745615,Pop Out,field_out,True,680869,622491,Zack Gelof,Luis Castillo,0,a3226112-02b2-488a-8974-6fefdb670d28,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
15,2024-09-03,745615,Groundout,field_out,True,656484,622491,Tristan Gray,Luis Castillo,0,0cf23e63-f283-4d57-8b6e-121409149b13,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
16,2024-09-03,745615,Strikeout,strikeout,True,680474,622491,Max Schuemann,Luis Castillo,0,cd8765eb-bfb4-4e1b-93ec-1fbf5429345d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
17,2024-09-03,745615,Flyout,field_out,True,641487,669372,J.P. Crawford,J.T. Ginn,0,63c8ca2e-a68a-41ba-8ca1-8a4901274ad0,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
18,2024-09-03,745615,Flyout,field_out,True,677594,669372,Julio Rodríguez,J.T. Ginn,0,a803f9c6-2e1e-4750-ba7d-05c77828a52c,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
19,2024-09-03,745615,Single,single,False,663728,669372,Cal Raleigh,J.T. Ginn,0,3d6ed6e1-d3e6-45e0-b13a-2cbdc650afb1,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
20,2024-09-03,745615,Strikeout,strikeout,True,668227,669372,Randy Arozarena,J.T. Ginn,0,7839ff67-b664-4191-83fc-145cd43964f1,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
21,2024-09-03,745615,Flyout,field_out,True,805779,622491,Jacob Wilson,Luis Castillo,0,9a6b84d1-eb45-4981-b040-c6da92afbd14,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
22,2024-09-03,745615,Groundout,field_out,True,671732,622491,Lawrence Butler,Luis Castillo,0,fc1f5cb2-32bf-4536-9a13-0fe6f7d46e49,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
23,2024-09-03,745615,Flyout,field_out,True,667670,622491,Brent Rooker,Luis Castillo,0,5acfb30f-2598-4d7a-abd6-de9e4e0e6d7e,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
24,2024-09-03,745615,Groundout,field_out,True,670042,669372,Luke Raley,J.T. Ginn,0,4de0af2b-ba6a-4373-bc05-8f744b0da2be,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
25,2024-09-03,745615,Pop Out,field_out,True,593871,669372,Jorge Polanco,J.T. Ginn,0,2983231e-4b00-43d9-9e63-13a8f4af5abf,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
26,2024-09-03,745615,Strikeout,strikeout,True,645302,669372,Victor Robles,J.T. Ginn,0,c4d325a4-5fa0-4734-a05e-31687e3bb6bc,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
27,2024-09-03,745615,Pop Out,field_out,True,668709,622491,JJ Bleday,Luis Castillo,0,75e72b45-e35d-47a1-aa25-0e2f7902e1ba,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
28,2024-09-03,745615,Pop Out,field_out,True,669127,622491,Shea Langeliers,Luis Castillo,0,d81154f5-121d-4aca-9287-59995050bb1c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
29,2024-09-03,745615,Home Run,home_run,False,664913,622491,Seth Brown,Luis Castillo,0,6bee902a-e6af-410a-b6ac-9546642e54d6,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
30,2024-09-03,745615,Strikeout,strikeout,True,680869,622491,Zack Gelof,Luis Castillo,0,7c510204-1add-4074-a5ec-3cd175308adb,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
31,2024-09-03,745615,Strikeout,strikeout,True,641598,669372,Mitch Garver,J.T. Ginn,0,831a2c2e-e42c-4b51-9ae0-ec7912746f46,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
32,2024-09-03,745615,Single,single,False,668942,669372,Josh Rojas,J.T. Ginn,0,b5e10bf9-1c11-4b58-b06a-340cb6710808,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
33,2024-09-03,745615,Grounded Into DP,grounded_into_double_play,True,641487,669372,J.P. Crawford,J.T. Ginn,1,9c17d0b7-3584-4094-a46d-bda7a73dff8f,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
34,2024-09-03,745615,Walk,walk,False,656484,622491,Tristan Gray,Luis Castillo,0,7cd9e1b7-0b49-4d12-af48-0e5fbefba50f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
35,2024-09-03,745615,Double Play,double_play,True,680474,622491,Max Schuemann,Luis Castillo,1,6e0ca12a-bb8d-4d75-95d5-e94e2ce9e95c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
36,2024-09-03,745615,Groundout,field_out,True,805779,622491,Jacob Wilson,Luis Castillo,0,7d9a1acb-7801-433e-a497-ebeab57881fa,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
37,2024-09-03,745615,Flyout,field_out,True,677594,669372,Julio Rodríguez,J.T. Ginn,0,50160b49-d73b-4b66-8247-75922c1dbf7c,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
38,2024-09-03,745615,Groundout,field_out,True,663728,669372,Cal Raleigh,J.T. Ginn,0,07b187da-3cc6-4b14-b06f-8d527da0a08b,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
