,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-19,746854,Walk,walk,False,606466,657006,Ketel Marte,Justin Steele,0,1570999d-6ad5-4acc-885f-ba24ad8559fc,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.027,0.43,2.99,1.39,3.31,3.98,91.7,86.6,92.0,83.2,79.8,0.255,0.401,0.206,0.171,0.279,0.299,0.188,0.25,0.2,0.133,0.133,0.111,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-19,746854,Single,single,False,672515,657006,Gabriel Moreno,Justin Steele,1,d7824a84-6087-4256-9470-ad88a5d81b20,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.027,0.43,2.99,1.39,3.31,3.98,91.7,86.6,92.0,83.2,79.8,0.255,0.401,0.206,0.171,0.279,0.299,0.188,0.25,0.2,0.133,0.133,0.111,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-19,746854,Strikeout,strikeout,True,666971,657006,Lourdes Gurriel Jr.,Justin Steele,0,390fa959-f12f-4266-966b-9bfc942e89ca,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.027,0.43,2.99,1.39,3.31,3.98,91.7,86.6,92.0,83.2,79.8,0.255,0.401,0.206,0.171,0.279,0.299,0.188,0.25,0.2,0.133,0.133,0.111,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-19,746854,Grounded Into DP,grounded_into_double_play,True,572233,657006,Christian Walker,Justin Steele,1,15f417df-18a5-4e32-8154-0736f0ef8369,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.027,0.43,2.99,1.39,3.31,3.98,91.7,86.6,92.0,83.2,79.8,0.255,0.401,0.206,0.171,0.279,0.299,0.188,0.25,0.2,0.133,0.133,0.111,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-19,746854,Single,single,False,663538,669194,Nico Hoerner,Ryne Nelson,0,a6e23901-49eb-4b3c-b34c-d7f0ae062afc,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.064,0.094,0.45,,-1.78,2.02,-4.16,95.0,83.4,,84.5,77.5,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.368,0.737,0.208,0.16,0.24,0.116,76.0,103.0,92.0,0.203,-1.15,91.4,0.341,0.518,0.124,,,,,,,,,,,,,,,
5,2024-07-19,746854,Lineout,field_out,True,683737,669194,Michael Busch,Ryne Nelson,0,e6462bde-25f2-4138-a385-b937d2712672,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.064,0.094,0.45,,-1.78,2.02,-4.16,95.0,83.4,,84.5,77.5,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.368,0.737,0.208,0.16,0.24,0.116,76.0,103.0,92.0,0.203,-1.15,91.4,0.341,0.518,0.124,,,,,,,,,,,,,,,
6,2024-07-19,746854,Flyout,field_out,True,673548,669194,Seiya Suzuki,Ryne Nelson,0,734599b2-1957-45a9-8179-f648e163c1ea,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.064,0.094,0.45,,-1.78,2.02,-4.16,95.0,83.4,,84.5,77.5,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.368,0.737,0.208,0.16,0.24,0.116,76.0,103.0,92.0,0.203,-1.15,91.4,0.341,0.518,0.124,,,,,,,,,,,,,,,
7,2024-07-19,746854,Strikeout,strikeout,True,664023,669194,Ian Happ,Ryne Nelson,0,d5313a5a-12cf-4765-9e4c-f6376b34866f,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.064,0.094,0.45,,-1.78,2.02,-4.16,95.0,83.4,,84.5,77.5,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.368,0.737,0.208,0.16,0.24,0.116,76.0,103.0,92.0,0.203,-1.15,91.4,0.341,0.518,0.124,,,,,,,,,,,,,,,
8,2024-07-19,746854,Strikeout,strikeout,True,545341,657006,Randal Grichuk,Justin Steele,0,16397b90-4d1d-44a5-9353-c4ec2dd59aee,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.027,0.43,2.99,1.39,3.31,3.98,91.7,86.6,92.0,83.2,79.8,0.255,0.401,0.206,0.171,0.279,0.299,0.188,0.25,0.2,0.133,0.133,0.111,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-19,746854,Lineout,field_out,True,553993,657006,Eugenio Suárez,Justin Steele,0,af4b5bb2-fd68-470a-9480-3b15a21eb17d,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.027,0.43,2.99,1.39,3.31,3.98,91.7,86.6,92.0,83.2,79.8,0.255,0.401,0.206,0.171,0.279,0.299,0.188,0.25,0.2,0.133,0.133,0.111,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-07-19,746854,Strikeout,strikeout,True,682998,657006,Corbin Carroll,Justin Steele,0,0c631217-026c-4b5a-849b-f3b8b5f8895a,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.027,0.43,2.99,1.39,3.31,3.98,91.7,86.6,92.0,83.2,79.8,0.255,0.401,0.206,0.171,0.279,0.299,0.188,0.25,0.2,0.133,0.133,0.111,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-19,746854,Strikeout,strikeout,True,666624,669194,Christopher Morel,Ryne Nelson,0,a6f8c740-c468-446f-801d-d457522fd386,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.064,0.094,0.45,,-1.78,2.02,-4.16,95.0,83.4,,84.5,77.5,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.368,0.737,0.208,0.16,0.24,0.116,76.0,103.0,92.0,0.203,-1.15,91.4,0.341,0.518,0.124,,,,,,,,,,,,,,,
12,2024-07-19,746854,Strikeout,strikeout,True,621020,669194,Dansby Swanson,Ryne Nelson,0,ca92b253-3b8c-4d9b-96e7-fcfdf4b25005,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.064,0.094,0.45,,-1.78,2.02,-4.16,95.0,83.4,,84.5,77.5,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.368,0.737,0.208,0.16,0.24,0.116,76.0,103.0,92.0,0.203,-1.15,91.4,0.341,0.518,0.124,,,,,,,,,,,,,,,
