,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
10,2024-07-28,746364,Walk,walk,False,681546,681293,James Outman,Spencer Arrighetti,0,504a6898-3291-4e9e-9faa-bfa5f12ed85f,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-28,746364,Strikeout,strikeout,True,605131,681293,Austin Barnes,Spencer Arrighetti,0,57907abb-950b-4251-9977-97a1151266e9,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-28,746364,Strikeout,strikeout,True,665161,689981,Jeremy Peña,River Ryan,0,b4f640f4-3326-4321-b335-715b159744e6,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
13,2024-07-28,746364,Strikeout,strikeout,True,572138,689981,Jon Singleton,River Ryan,0,82a1a468-e1cc-4d5e-b227-293749a5e607,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
14,2024-07-28,746364,Groundout,field_out,True,676694,689981,Jake Meyers,River Ryan,0,6e208470-fc54-42be-a05c-97fd865b2144,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
15,2024-07-28,746364,Flyout,field_out,True,605113,681293,Nick Ahmed,Spencer Arrighetti,0,a433a970-19e3-42bb-ad32-009ded4bebce,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-28,746364,Strikeout,strikeout,True,660271,681293,Shohei Ohtani,Spencer Arrighetti,0,0be9b7fd-7f5a-4213-b9ba-45c7522127ca,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-28,746364,Strikeout,strikeout,True,606192,681293,Teoscar Hernández,Spencer Arrighetti,0,c6dcbafe-2cd7-4998-9beb-c9524018ed3b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-28,746364,Walk,walk,False,605170,689981,Victor Caratini,River Ryan,0,3f5cdade-f276-4cbe-8ffb-d704b44f333b,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
19,2024-07-28,746364,Strikeout,strikeout,True,694388,689981,Joey Loperfido,River Ryan,0,d9af2d6f-9929-4528-91f8-f8b97f6ae608,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
20,2024-07-28,746364,Flyout,field_out,True,514888,689981,Jose Altuve,River Ryan,0,27451e56-f1bd-4b3d-96df-e514758b64b6,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
21,2024-07-28,746364,Strikeout,strikeout,True,608324,689981,Alex Bregman,River Ryan,0,947bc6f8-acfa-4a6a-8f55-c4f75d901efd,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
22,2024-07-28,746364,Groundout,field_out,True,666158,681293,Gavin Lux,Spencer Arrighetti,0,41543729-078f-4722-97ec-6e9f2168939c,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-28,746364,Groundout,field_out,True,518792,681293,Jason Heyward,Spencer Arrighetti,0,be49d414-4882-4784-8d21-296b7a66c454,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-28,746364,Groundout,field_out,True,571771,681293,Enrique Hernández,Spencer Arrighetti,0,2e2b4772-4a52-46d5-a1d3-5577169f9f2b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-28,746364,Strikeout,strikeout,True,670541,689981,Yordan Alvarez,River Ryan,0,66a94089-07a6-42b2-afe7-048480b88a54,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
26,2024-07-28,746364,Pop Out,field_out,True,673237,689981,Yainer Diaz,River Ryan,0,b549e410-0527-4fd7-9bfd-26c04f20b4cc,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
27,2024-07-28,746364,Strikeout,strikeout,True,665161,689981,Jeremy Peña,River Ryan,0,18343ed6-26e8-4007-b0d8-974e7be98520,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,139.0,98.0,107.0,105.0,109.0,113.0,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,1.0,0.91,0.37,96.3,94.0,89.6,89.9,83.2,0.227,0.409,0.118,,,,0.25,0.25,0.375,,,,0.25,0.25,0.3,92.0,106.0,100.0,0.103,6.79,94.7,0.208,0.25,0.306,0.125,0.125,0.2,,,,,,,,,,,,
28,2024-07-28,746364,Strikeout,strikeout,True,624415,681293,Cavan Biggio,Spencer Arrighetti,0,0f1b496c-57dc-477c-832b-b49938a155bd,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-28,746364,Home Run,home_run,False,681546,681293,James Outman,Spencer Arrighetti,0,27766356-c698-457c-9565-a2d438af06a2,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-28,746364,Single,single,False,605131,681293,Austin Barnes,Spencer Arrighetti,0,b99a1a6c-1107-4b5b-a7e9-f6c8fb2c9f43,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-28,746364,Flyout,field_out,True,605113,681293,Nick Ahmed,Spencer Arrighetti,0,251520a5-f6a7-47cc-abce-f1567c4507e7,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,,,,,,,,,,,,,
