,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff
0,2024-06-09,745167,Lineout,field_out,True,453568,669467,Charlie Blackmon,Andre Pallante,0,7065e40b-f95e-4337-8ec3-185578c7e873,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-09,745167,Flyout,field_out,True,678662,669467,Ezequiel Tovar,Andre Pallante,0,23743037-5048-4b69-99af-608f15a72d85,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-09,745167,Groundout,field_out,True,641857,669467,Ryan McMahon,Andre Pallante,0,19306a9e-0e03-4bd0-b145-aecd4fc184bc,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-09,745167,Strikeout,strikeout,True,691026,621389,Masyn Winn,Ty Blach,0,cbd5f95b-aff7-49dd-8afd-934d6dcfa2a6,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,,,,77.0,106.0,90.0,,,,,,,0.51,,,,,-1.47,,,,89.1,,,,,,0.376,0.576,0.092,0.174,0.348,0.191,,,,70.0,98.0,89.0,37.0,94.0,92.0,79.0,107.0,89.0,0.121,0.122,0.247,0.63,-0.42,-2.76,83.2,80.0,79.2,0.367,0.517,0.217,0.211,0.5,0.203
4,2024-06-09,745167,Flyout,field_out,True,676475,621389,Alec Burleson,Ty Blach,0,1a168cc8-0848-4cbb-8919-be200eb530a3,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,,,,77.0,106.0,90.0,,,,,,,0.51,,,,,-1.47,,,,89.1,,,,,,0.376,0.576,0.092,0.174,0.348,0.191,,,,70.0,98.0,89.0,37.0,94.0,92.0,79.0,107.0,89.0,0.121,0.122,0.247,0.63,-0.42,-2.76,83.2,80.0,79.2,0.367,0.517,0.217,0.211,0.5,0.203
5,2024-06-09,745167,Single,single,False,502671,621389,Paul Goldschmidt,Ty Blach,0,5cd03520-d177-421d-bb0d-943f565050bb,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,,,,77.0,106.0,90.0,,,,,,,0.51,,,,,-1.47,,,,89.1,,,,,,0.376,0.576,0.092,0.174,0.348,0.191,,,,70.0,98.0,89.0,37.0,94.0,92.0,79.0,107.0,89.0,0.121,0.122,0.247,0.63,-0.42,-2.76,83.2,80.0,79.2,0.367,0.517,0.217,0.211,0.5,0.203
6,2024-06-09,745167,Single,single,False,571448,621389,Nolan Arenado,Ty Blach,1,488c7b4c-d4c5-4626-aedd-d0fd5dc67a76,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,,,,77.0,106.0,90.0,,,,,,,0.51,,,,,-1.47,,,,89.1,,,,,,0.376,0.576,0.092,0.174,0.348,0.191,,,,70.0,98.0,89.0,37.0,94.0,92.0,79.0,107.0,89.0,0.121,0.122,0.247,0.63,-0.42,-2.76,83.2,80.0,79.2,0.367,0.517,0.217,0.211,0.5,0.203
7,2024-06-09,745167,Flyout,field_out,True,669357,621389,Nolan Gorman,Ty Blach,0,97deefed-2ba9-47a8-87d5-8ea590a2dd75,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,,,,77.0,106.0,90.0,,,,,,,0.51,,,,,-1.47,,,,89.1,,,,,,0.376,0.576,0.092,0.174,0.348,0.191,,,,70.0,98.0,89.0,37.0,94.0,92.0,79.0,107.0,89.0,0.121,0.122,0.247,0.63,-0.42,-2.76,83.2,80.0,79.2,0.367,0.517,0.217,0.211,0.5,0.203
8,2024-06-09,745167,Single,single,False,553869,669467,Elias Díaz,Andre Pallante,0,e716a731-003f-4b41-990c-ae87ca0b79fc,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-09,745167,Single,single,False,686668,669467,Brenton Doyle,Andre Pallante,1,411a07c6-f9e5-4cbd-b12f-ea59b4029e9d,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,
