,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-03,744891,Home Run,home_run,False,656941,605135,Kyle Schwarber,Chris Bassitt,0,b199f57b-7f2e-4d5b-8b85-35fe0d8b9879,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.3,4.4,157.0,99.0,94.0,97.0,0.808,8.94,3.38,9.46,1.03,1.13,0.271,0.356,0.168,0.345,0.442,77.0,90.0,86.0,103.0,90.0,101.0,64.0,102.0,92.0,95.0,102.0,98.0,121.0,98.0,107.0,79.0,102.0,92.0,91.0,88.0,84.0,0.409,0.041,0.194,0.043,0.12,0.14,0.054,-2.43,0.74,-1.96,-0.06,-0.74,-0.02,-1.74,92.6,89.7,84.1,84.6,92.5,77.4,71.0,0.337,0.439,0.124,0.17,0.304,0.266,0.219,0.342,0.283,0.167,0.25,0.468,0.375,0.781,0.098,0.276,0.31,0.167,0.308,0.577,0.148,0.261,0.435,0.267,,,,,,
1,2024-09-03,744891,Double,double,False,607208,605135,Trea Turner,Chris Bassitt,0,fee94f79-9099-4112-a385-24bd08f2ca9a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.3,4.4,157.0,99.0,94.0,97.0,0.808,8.94,3.38,9.46,1.03,1.13,0.271,0.356,0.168,0.345,0.442,77.0,90.0,86.0,103.0,90.0,101.0,64.0,102.0,92.0,95.0,102.0,98.0,121.0,98.0,107.0,79.0,102.0,92.0,91.0,88.0,84.0,0.409,0.041,0.194,0.043,0.12,0.14,0.054,-2.43,0.74,-1.96,-0.06,-0.74,-0.02,-1.74,92.6,89.7,84.1,84.6,92.5,77.4,71.0,0.337,0.439,0.124,0.17,0.304,0.266,0.219,0.342,0.283,0.167,0.25,0.468,0.375,0.781,0.098,0.276,0.31,0.167,0.308,0.577,0.148,0.261,0.435,0.267,,,,,,
2,2024-09-03,744891,Strikeout,strikeout,True,547180,605135,Bryce Harper,Chris Bassitt,0,9444857b-9d63-4e3d-ae84-6c0af9260753,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.3,4.4,157.0,99.0,94.0,97.0,0.808,8.94,3.38,9.46,1.03,1.13,0.271,0.356,0.168,0.345,0.442,77.0,90.0,86.0,103.0,90.0,101.0,64.0,102.0,92.0,95.0,102.0,98.0,121.0,98.0,107.0,79.0,102.0,92.0,91.0,88.0,84.0,0.409,0.041,0.194,0.043,0.12,0.14,0.054,-2.43,0.74,-1.96,-0.06,-0.74,-0.02,-1.74,92.6,89.7,84.1,84.6,92.5,77.4,71.0,0.337,0.439,0.124,0.17,0.304,0.266,0.219,0.342,0.283,0.167,0.25,0.468,0.375,0.781,0.098,0.276,0.31,0.167,0.308,0.577,0.148,0.261,0.435,0.267,,,,,,
3,2024-09-03,744891,Strikeout,strikeout,True,592206,605135,Nick Castellanos,Chris Bassitt,1,50337daa-2b61-445a-9a06-d53d3595bdac,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.3,4.4,157.0,99.0,94.0,97.0,0.808,8.94,3.38,9.46,1.03,1.13,0.271,0.356,0.168,0.345,0.442,77.0,90.0,86.0,103.0,90.0,101.0,64.0,102.0,92.0,95.0,102.0,98.0,121.0,98.0,107.0,79.0,102.0,92.0,91.0,88.0,84.0,0.409,0.041,0.194,0.043,0.12,0.14,0.054,-2.43,0.74,-1.96,-0.06,-0.74,-0.02,-1.74,92.6,89.7,84.1,84.6,92.5,77.4,71.0,0.337,0.439,0.124,0.17,0.304,0.266,0.219,0.342,0.283,0.167,0.25,0.468,0.375,0.781,0.098,0.276,0.31,0.167,0.308,0.577,0.148,0.261,0.435,0.267,,,,,,
4,2024-09-03,744891,Strikeout,strikeout,True,681082,605135,Bryson Stott,Chris Bassitt,0,399efb6b-7b70-43e5-aa13-8129dc3a823a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.3,4.4,157.0,99.0,94.0,97.0,0.808,8.94,3.38,9.46,1.03,1.13,0.271,0.356,0.168,0.345,0.442,77.0,90.0,86.0,103.0,90.0,101.0,64.0,102.0,92.0,95.0,102.0,98.0,121.0,98.0,107.0,79.0,102.0,92.0,91.0,88.0,84.0,0.409,0.041,0.194,0.043,0.12,0.14,0.054,-2.43,0.74,-1.96,-0.06,-0.74,-0.02,-1.74,92.6,89.7,84.1,84.6,92.5,77.4,71.0,0.337,0.439,0.124,0.17,0.304,0.266,0.219,0.342,0.283,0.167,0.25,0.468,0.375,0.781,0.098,0.276,0.31,0.167,0.308,0.577,0.148,0.261,0.435,0.267,,,,,,
5,2024-09-03,744891,Single,single,False,543807,663969,George Springer,Tyler Phillips,0,d86c648a-1af0-496d-9c28-5df8634373ed,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.93,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,81.0,110.0,105.0,107.0,113.0,117.0,69.0,92.0,90.0,80.0,101.0,91.0,122.0,95.0,102.0,,,,,,,0.311,0.187,,,0.292,0.144,0.066,3.14,,,-1.15,-2.48,-0.34,-9.7,92.7,,,85.7,93.7,82.5,81.0,0.35,0.7,0.118,,,,0.174,0.304,0.222,0.311,0.511,0.329,,,,,,,0.6,1.1,0.182,0.219,0.313,0.214,,,,,,
6,2024-09-03,744891,Home Run,home_run,False,662139,663969,Daulton Varsho,Tyler Phillips,1,345fff70-3320-409e-a5cf-b8a782c529c0,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.93,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,81.0,110.0,105.0,107.0,113.0,117.0,69.0,92.0,90.0,80.0,101.0,91.0,122.0,95.0,102.0,,,,,,,0.311,0.187,,,0.292,0.144,0.066,3.14,,,-1.15,-2.48,-0.34,-9.7,92.7,,,85.7,93.7,82.5,81.0,0.35,0.7,0.118,,,,0.174,0.304,0.222,0.311,0.511,0.329,,,,,,,0.6,1.1,0.182,0.219,0.313,0.214,,,,,,
7,2024-09-03,744891,Single,single,False,665489,663969,Vladimir Guerrero Jr.,Tyler Phillips,0,68dd0bfc-7c37-45a1-b82a-ffd0cd742139,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.93,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,81.0,110.0,105.0,107.0,113.0,117.0,69.0,92.0,90.0,80.0,101.0,91.0,122.0,95.0,102.0,,,,,,,0.311,0.187,,,0.292,0.144,0.066,3.14,,,-1.15,-2.48,-0.34,-9.7,92.7,,,85.7,93.7,82.5,81.0,0.35,0.7,0.118,,,,0.174,0.304,0.222,0.311,0.511,0.329,,,,,,,0.6,1.1,0.182,0.219,0.313,0.214,,,,,,
8,2024-09-03,744891,Double,double,False,687462,663969,Spencer Horwitz,Tyler Phillips,1,615951c1-0392-4e0c-af78-4ed4fa9996a3,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.93,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,81.0,110.0,105.0,107.0,113.0,117.0,69.0,92.0,90.0,80.0,101.0,91.0,122.0,95.0,102.0,,,,,,,0.311,0.187,,,0.292,0.144,0.066,3.14,,,-1.15,-2.48,-0.34,-9.7,92.7,,,85.7,93.7,82.5,81.0,0.35,0.7,0.118,,,,0.174,0.304,0.222,0.311,0.511,0.329,,,,,,,0.6,1.1,0.182,0.219,0.313,0.214,,,,,,
9,2024-09-03,744891,Groundout,field_out,True,695238,663969,Will Wagner,Tyler Phillips,1,a61096e7-aff5-475e-9b6b-e42f7ac3ac4e,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.93,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,81.0,110.0,105.0,107.0,113.0,117.0,69.0,92.0,90.0,80.0,101.0,91.0,122.0,95.0,102.0,,,,,,,0.311,0.187,,,0.292,0.144,0.066,3.14,,,-1.15,-2.48,-0.34,-9.7,92.7,,,85.7,93.7,82.5,81.0,0.35,0.7,0.118,,,,0.174,0.304,0.222,0.311,0.511,0.329,,,,,,,0.6,1.1,0.182,0.219,0.313,0.214,,,,,,
