,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,FS%,wFS/C,vFS
11,2024-07-22,745635,Strikeout,strikeout,True,649557,663687,Aledmys Díaz,Hogan Harris,0,de7221c0-f0db-4ef1-ab5e-dcea9a2c83ff,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.98,5.56,54.1,97.0,85.0,94.0,0.813,6.96,4.14,8.78,0.99,0.91,0.238,0.402,0.116,0.372,0.46,116.0,95.0,100.0,58.0,99.0,103.0,83.0,96.0,89.0,88.0,100.0,102.0,0.573,0.115,0.147,0.166,-0.26,-3.33,0.26,0.76,93.0,80.9,79.1,72.6,0.288,0.468,0.161,0.29,0.581,0.222,0.219,0.25,0.358,0.167,0.2,0.262,,,,,,,,,,,,,,,,,,,,,
12,2024-07-22,745635,Strikeout,strikeout,True,676801,663687,Chas McCormick,Hogan Harris,0,3cda6274-e65d-44b0-876f-00a649f2effd,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.98,5.56,54.1,97.0,85.0,94.0,0.813,6.96,4.14,8.78,0.99,0.91,0.238,0.402,0.116,0.372,0.46,116.0,95.0,100.0,58.0,99.0,103.0,83.0,96.0,89.0,88.0,100.0,102.0,0.573,0.115,0.147,0.166,-0.26,-3.33,0.26,0.76,93.0,80.9,79.1,72.6,0.288,0.468,0.161,0.29,0.581,0.222,0.219,0.25,0.358,0.167,0.2,0.262,,,,,,,,,,,,,,,,,,,,,
13,2024-07-22,745635,Flyout,field_out,True,669127,681293,Shea Langeliers,Spencer Arrighetti,0,6cf798ce-1c85-4075-ac52-965cf21b4435,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
14,2024-07-22,745635,Strikeout,strikeout,True,664913,681293,Seth Brown,Spencer Arrighetti,0,4b5c26d4-d1ef-4fa2-bb2a-12704196b662,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
15,2024-07-22,745635,Lineout,field_out,True,680869,681293,Zack Gelof,Spencer Arrighetti,0,d1cca5e3-293f-4a80-8152-d0e2e9911ac6,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
16,2024-07-22,745635,Strikeout,strikeout,True,514888,663687,Jose Altuve,Hogan Harris,0,479b8aab-4fa8-44e0-a9cf-e6774b00fcd8,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.98,5.56,54.1,97.0,85.0,94.0,0.813,6.96,4.14,8.78,0.99,0.91,0.238,0.402,0.116,0.372,0.46,116.0,95.0,100.0,58.0,99.0,103.0,83.0,96.0,89.0,88.0,100.0,102.0,0.573,0.115,0.147,0.166,-0.26,-3.33,0.26,0.76,93.0,80.9,79.1,72.6,0.288,0.468,0.161,0.29,0.581,0.222,0.219,0.25,0.358,0.167,0.2,0.262,,,,,,,,,,,,,,,,,,,,,
17,2024-07-22,745635,Lineout,field_out,True,608324,663687,Alex Bregman,Hogan Harris,0,604cac5c-0557-432c-be02-c7984f5f118a,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.98,5.56,54.1,97.0,85.0,94.0,0.813,6.96,4.14,8.78,0.99,0.91,0.238,0.402,0.116,0.372,0.46,116.0,95.0,100.0,58.0,99.0,103.0,83.0,96.0,89.0,88.0,100.0,102.0,0.573,0.115,0.147,0.166,-0.26,-3.33,0.26,0.76,93.0,80.9,79.1,72.6,0.288,0.468,0.161,0.29,0.581,0.222,0.219,0.25,0.358,0.167,0.2,0.262,,,,,,,,,,,,,,,,,,,,,
18,2024-07-22,745635,Walk,walk,False,670541,663687,Yordan Alvarez,Hogan Harris,0,18c37cd0-e9cc-4017-8aa4-cee66211adc6,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.98,5.56,54.1,97.0,85.0,94.0,0.813,6.96,4.14,8.78,0.99,0.91,0.238,0.402,0.116,0.372,0.46,116.0,95.0,100.0,58.0,99.0,103.0,83.0,96.0,89.0,88.0,100.0,102.0,0.573,0.115,0.147,0.166,-0.26,-3.33,0.26,0.76,93.0,80.9,79.1,72.6,0.288,0.468,0.161,0.29,0.581,0.222,0.219,0.25,0.358,0.167,0.2,0.262,,,,,,,,,,,,,,,,,,,,,
19,2024-07-22,745635,Lineout,field_out,True,673237,663687,Yainer Diaz,Hogan Harris,0,986825eb-e001-4ea6-9f1f-e1099f3c6062,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.98,5.56,54.1,97.0,85.0,94.0,0.813,6.96,4.14,8.78,0.99,0.91,0.238,0.402,0.116,0.372,0.46,116.0,95.0,100.0,58.0,99.0,103.0,83.0,96.0,89.0,88.0,100.0,102.0,0.573,0.115,0.147,0.166,-0.26,-3.33,0.26,0.76,93.0,80.9,79.1,72.6,0.288,0.468,0.161,0.29,0.581,0.222,0.219,0.25,0.358,0.167,0.2,0.262,,,,,,,,,,,,,,,,,,,,,
20,2024-07-22,745635,Strikeout,strikeout,True,695391,681293,Brett Harris,Spencer Arrighetti,0,7be15358-a570-413b-9db5-8cef989db73e,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
21,2024-07-22,745635,Single,single,False,680474,681293,Max Schuemann,Spencer Arrighetti,0,56f51fb9-8dd9-49e4-8933-d7ae32ff0866,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
22,2024-07-22,745635,Single,single,False,671732,681293,Lawrence Butler,Spencer Arrighetti,1,728bd8da-c653-4f23-b3b6-d3fd0fa4085b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
23,2024-07-22,745635,Double,double,False,609280,681293,Miguel Andujar,Spencer Arrighetti,1,7ed1ca67-22fd-4598-b0d7-d1580baa8721,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
24,2024-07-22,745635,Double,double,False,668709,681293,JJ Bleday,Spencer Arrighetti,1,fa806f6d-573d-475d-ab91-0b6f118d8b11,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
25,2024-07-22,745635,Groundout,field_out,True,667670,681293,Brent Rooker,Spencer Arrighetti,1,11c4f624-14eb-4575-8890-f4c227a4806e,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
26,2024-07-22,745635,Flyout,field_out,True,669127,681293,Shea Langeliers,Spencer Arrighetti,0,16a89f26-37c5-40f0-85ee-ac5b6952fc44,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
27,2024-07-22,745635,Field Error,field_error,False,665161,663687,Jeremy Peña,Hogan Harris,0,0fed40a3-4e71-4133-8a14-c1884a7b3eb0,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.98,5.56,54.1,97.0,85.0,94.0,0.813,6.96,4.14,8.78,0.99,0.91,0.238,0.402,0.116,0.372,0.46,116.0,95.0,100.0,58.0,99.0,103.0,83.0,96.0,89.0,88.0,100.0,102.0,0.573,0.115,0.147,0.166,-0.26,-3.33,0.26,0.76,93.0,80.9,79.1,72.6,0.288,0.468,0.161,0.29,0.581,0.222,0.219,0.25,0.358,0.167,0.2,0.262,,,,,,,,,,,,,,,,,,,,,
28,2024-07-22,745635,Grounded Into DP,grounded_into_double_play,True,676694,663687,Jake Meyers,Hogan Harris,1,fc17a697-6a6f-4e81-814b-03bb0934181f,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.98,5.56,54.1,97.0,85.0,94.0,0.813,6.96,4.14,8.78,0.99,0.91,0.238,0.402,0.116,0.372,0.46,116.0,95.0,100.0,58.0,99.0,103.0,83.0,96.0,89.0,88.0,100.0,102.0,0.573,0.115,0.147,0.166,-0.26,-3.33,0.26,0.76,93.0,80.9,79.1,72.6,0.288,0.468,0.161,0.29,0.581,0.222,0.219,0.25,0.358,0.167,0.2,0.262,,,,,,,,,,,,,,,,,,,,,
29,2024-07-22,745635,Flyout,field_out,True,643289,663687,Mauricio Dubón,Hogan Harris,0,4d512f35-1bef-4dc8-891b-2486f284a4b7,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.98,5.56,54.1,97.0,85.0,94.0,0.813,6.96,4.14,8.78,0.99,0.91,0.238,0.402,0.116,0.372,0.46,116.0,95.0,100.0,58.0,99.0,103.0,83.0,96.0,89.0,88.0,100.0,102.0,0.573,0.115,0.147,0.166,-0.26,-3.33,0.26,0.76,93.0,80.9,79.1,72.6,0.288,0.468,0.161,0.29,0.581,0.222,0.219,0.25,0.358,0.167,0.2,0.262,,,,,,,,,,,,,,,,,,,,,
30,2024-07-22,745635,Groundout,field_out,True,664913,681293,Seth Brown,Spencer Arrighetti,0,db2ef341-a430-4b88-8ed0-11d12364c0bf,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
31,2024-07-22,745635,Walk,walk,False,680869,681293,Zack Gelof,Spencer Arrighetti,0,12bc49a4-2657-428f-8d3d-67a8e6420abb,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
32,2024-07-22,745635,Groundout,field_out,True,695391,681293,Brett Harris,Spencer Arrighetti,1,d96633b3-14ad-4dd4-9902-0826917ecd85,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
33,2024-07-22,745635,Single,single,False,680474,681293,Max Schuemann,Spencer Arrighetti,1,97bcd736-7ce1-415b-851f-95c05b0a1717,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
34,2024-07-22,745635,Single,single,False,671732,681293,Lawrence Butler,Spencer Arrighetti,1,5347d256-06b6-41b2-af12-8f2ef21ad5d8,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.65,4.32,86.0,99.0,92.0,98.0,0.754,10.05,4.71,9.52,1.15,0.88,0.261,0.4,0.151,0.298,0.45,97.0,97.0,89.0,115.0,97.0,103.0,85.0,100.0,97.0,112.0,92.0,99.0,0.416,0.116,0.196,0.078,-1.68,0.59,0.21,-5.7,94.0,85.1,81.2,78.4,0.323,0.534,0.181,0.135,0.216,0.38,0.167,0.306,0.4,0.583,0.792,0.306,61.0,100.0,100.0,0.194,1.65,87.9,0.233,0.356,0.227,,,,,,,,,,,,
