,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-05-22,746304,Pop Out,field_out,True,628451,666142,Andy Ibáñez,Cole Ragans,0,c4cc01bc-838c-4f89-b4a9-97ff08b72124,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
1,2024-05-22,746304,Strikeout,strikeout,True,663837,666142,Matt Vierling,Cole Ragans,0,e192631a-7998-4076-a82b-54d44540862c,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
2,2024-05-22,746304,Strikeout,strikeout,True,592192,666142,Mark Canha,Cole Ragans,0,4631d8c9-339e-4d16-9f8b-e47d7dbaefb1,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
3,2024-05-22,746304,Strikeout,strikeout,True,672580,669373,Maikel Garcia,Tarik Skubal,0,a5aebdd6-7821-44d4-a5ff-297386835afe,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,110.0,102.0,105.0,99.0,90.0,100.0,,,,0.317,,0.154,0.047,0.272,1.19,,1.72,2.55,0.42,96.8,,86.0,88.7,78.6,0.195,0.333,0.264,0.217,0.37,0.468,0.16,0.26,0.386,,,,0.143,0.143,0.214,97.0,107.0,106.0,0.21,1.96,96.7,0.17,0.27,0.171,,,,,,
4,2024-05-22,746304,Lineout,field_out,True,677951,669373,Bobby Witt Jr.,Tarik Skubal,0,637dbd9b-9228-45ee-bd8a-3f61e728c72b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,110.0,102.0,105.0,99.0,90.0,100.0,,,,0.317,,0.154,0.047,0.272,1.19,,1.72,2.55,0.42,96.8,,86.0,88.7,78.6,0.195,0.333,0.264,0.217,0.37,0.468,0.16,0.26,0.386,,,,0.143,0.143,0.214,97.0,107.0,106.0,0.21,1.96,96.7,0.17,0.27,0.171,,,,,,
5,2024-05-22,746304,Flyout,field_out,True,686469,669373,Vinnie Pasquantino,Tarik Skubal,0,d3236975-1450-4c06-bdad-45a073743dee,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,110.0,102.0,105.0,99.0,90.0,100.0,,,,0.317,,0.154,0.047,0.272,1.19,,1.72,2.55,0.42,96.8,,86.0,88.7,78.6,0.195,0.333,0.264,0.217,0.37,0.468,0.16,0.26,0.386,,,,0.143,0.143,0.214,97.0,107.0,106.0,0.21,1.96,96.7,0.17,0.27,0.171,,,,,,
6,2024-05-22,746304,Flyout,field_out,True,682985,666142,Riley Greene,Cole Ragans,0,67d4480b-6481-4a46-bc5c-9e1c102bc007,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
7,2024-05-22,746304,Strikeout,strikeout,True,570482,666142,Gio Urshela,Cole Ragans,0,fbcacb12-3ab9-4581-bf72-3692886112ff,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
8,2024-05-22,746304,Strikeout,strikeout,True,679529,666142,Spencer Torkelson,Cole Ragans,0,6e4269c9-aadd-4234-aee2-cbf92f362154,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,
9,2024-05-22,746304,Strikeout,strikeout,True,521692,669373,Salvador Perez,Tarik Skubal,0,8a8eaeec-1c01-4069-b23f-f5ed55cb508f,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,110.0,102.0,105.0,99.0,90.0,100.0,,,,0.317,,0.154,0.047,0.272,1.19,,1.72,2.55,0.42,96.8,,86.0,88.7,78.6,0.195,0.333,0.264,0.217,0.37,0.468,0.16,0.26,0.386,,,,0.143,0.143,0.214,97.0,107.0,106.0,0.21,1.96,96.7,0.17,0.27,0.171,,,,,,
