,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-07-11,747178,Groundout,field_out,True,672284,694297,Jarred Kelenic,Brandon Pfaadt,0,11193e61-3b6b-4a84-afb0-58c5e8f3003d,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,
1,2024-07-11,747178,Pop Out,field_out,True,645277,694297,Ozzie Albies,Brandon Pfaadt,0,df0d86b5-1f54-48fa-aed7-3adc7b9b36e2,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,
2,2024-07-11,747178,Strikeout,strikeout,True,663586,694297,Austin Riley,Brandon Pfaadt,0,18eb0eac-8937-4305-a706-2dca1d5864e0,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,
3,2024-07-11,747178,Single,single,False,606466,608331,Ketel Marte,Max Fried,0,bf020157-394e-43bc-af88-3aa2d133d5d3,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,,0.119,0.208,0.145,0.76,,1.8,0.7,0.93,1.72,93.8,,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.25,0.25,0.296,0.231,0.256,0.165,0.186,0.271,0.24,0.158,0.329,0.313,,,,88.0,93.0,92.0,0.055,-0.23,89.3,0.308,0.308,0.313
4,2024-07-11,747178,Lineout,field_out,True,672515,608331,Gabriel Moreno,Max Fried,0,f7a1bf2b-2c3d-4f06-89c5-e7f55f133651,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,,0.119,0.208,0.145,0.76,,1.8,0.7,0.93,1.72,93.8,,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.25,0.25,0.296,0.231,0.256,0.165,0.186,0.271,0.24,0.158,0.329,0.313,,,,88.0,93.0,92.0,0.055,-0.23,89.3,0.308,0.308,0.313
5,2024-07-11,747178,Single,single,False,545341,608331,Randal Grichuk,Max Fried,1,21206b24-5dc9-4197-b4bc-211fd8980df9,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,,0.119,0.208,0.145,0.76,,1.8,0.7,0.93,1.72,93.8,,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.25,0.25,0.296,0.231,0.256,0.165,0.186,0.271,0.24,0.158,0.329,0.313,,,,88.0,93.0,92.0,0.055,-0.23,89.3,0.308,0.308,0.313
6,2024-07-11,747178,Grounded Into DP,grounded_into_double_play,True,572233,608331,Christian Walker,Max Fried,1,a13a0a12-82b4-46cf-ba19-0f3349f047b3,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,,0.119,0.208,0.145,0.76,,1.8,0.7,0.93,1.72,93.8,,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.25,0.25,0.296,0.231,0.256,0.165,0.186,0.271,0.24,0.158,0.329,0.313,,,,88.0,93.0,92.0,0.055,-0.23,89.3,0.308,0.308,0.313
7,2024-07-11,747178,Groundout,field_out,True,621566,694297,Matt Olson,Brandon Pfaadt,0,faea840c-7eaf-4653-a7e0-a36e2a22d58c,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,
8,2024-07-11,747178,Flyout,field_out,True,542303,694297,Marcell Ozuna,Brandon Pfaadt,0,228fdd2e-26cb-4b73-a53c-84556d0a721d,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,
9,2024-07-11,747178,Flyout,field_out,True,594807,694297,Adam Duvall,Brandon Pfaadt,0,a956f2ab-27ae-419e-ba33-d61b14bfa041,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,
10,2024-07-11,747178,Single,single,False,664983,608331,Jake McCarthy,Max Fried,0,98438111-0c7f-48e3-ad18-d62d78186da3,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,,0.119,0.208,0.145,0.76,,1.8,0.7,0.93,1.72,93.8,,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.25,0.25,0.296,0.231,0.256,0.165,0.186,0.271,0.24,0.158,0.329,0.313,,,,88.0,93.0,92.0,0.055,-0.23,89.3,0.308,0.308,0.313
