,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,CU%,wFS/C,wSL/C,wCU/C,vFS,vSL,vCU,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-01,745536,Flyout,field_out,True,672284,605400,Jarred Kelenic,Aaron Nola,0,dd65411d-84b0-4c7b-b14d-afae38bc7e07,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-01,745536,Walk,walk,False,681082,680885,Bryson Stott,Spencer Schwellenbach,0,93c2b613-ddf1-490f-9799-4d513e8a84c9,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
12,2024-09-01,745536,Flyout,field_out,True,592663,680885,J.T. Realmuto,Spencer Schwellenbach,0,1b805748-bbba-41ba-bf64-feabf69055ad,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
13,2024-09-01,745536,Forceout,force_out,True,669016,680885,Brandon Marsh,Spencer Schwellenbach,1,415f3572-9b6d-4f3f-aef0-038e69808555,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
14,2024-09-01,745536,Flyout,field_out,True,669720,680885,Austin Hays,Spencer Schwellenbach,0,f7527c2b-2217-465a-87b9-53de78d60599,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
15,2024-09-01,745536,Strikeout,strikeout,True,606115,605400,Orlando Arcia,Aaron Nola,0,80b75eae-5b72-4428-a856-2c122013f485,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-01,745536,Strikeout,strikeout,True,570482,605400,Gio Urshela,Aaron Nola,0,85f32b6d-5440-487d-af48-88926f54ff99,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-01,745536,Home Run,home_run,False,671739,605400,Michael Harris II,Aaron Nola,0,16d85c92-c940-478a-88eb-d528485ff5fc,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-01,745536,Groundout,field_out,True,624585,605400,Jorge Soler,Aaron Nola,0,1fa995e3-194c-441b-9506-27929dc455c5,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-01,745536,Strikeout,strikeout,True,624641,680885,Edmundo Sosa,Spencer Schwellenbach,0,eb43d0f9-48be-4781-8eab-835f81784161,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
20,2024-09-01,745536,Pop Out,field_out,True,656941,680885,Kyle Schwarber,Spencer Schwellenbach,0,4fce5f66-b58d-4fb7-83b9-77e7f8c35181,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
21,2024-09-01,745536,Strikeout,strikeout,True,607208,680885,Trea Turner,Spencer Schwellenbach,0,e8f087eb-b9b5-4e45-9d80-bae0c5e8750b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
22,2024-09-01,745536,Strikeout,strikeout,True,542303,605400,Marcell Ozuna,Aaron Nola,0,1fd416fc-3182-4272-82ac-fd07af6df86c,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-01,745536,Walk,walk,False,621566,605400,Matt Olson,Aaron Nola,0,5382627f-cc16-4cd1-81de-8879b2fcf8a6,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-01,745536,Single,single,False,518595,605400,Travis d'Arnaud,Aaron Nola,1,8cac9871-3948-4b0c-8867-81604069885d,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-01,745536,Forceout,force_out,True,593160,605400,Whit Merrifield,Aaron Nola,1,607ce931-eafd-4cbf-918d-6f678b7df0a8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-01,745536,Single,single,False,672284,605400,Jarred Kelenic,Aaron Nola,1,c4612b92-64f1-4fcc-8acb-06bf9abce780,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-01,745536,Strikeout,strikeout,True,606115,605400,Orlando Arcia,Aaron Nola,0,1e834f4e-3fe8-44d6-afdf-ec4f1d89db51,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,135.0,107.0,114.0,69.0,98.0,92.0,0.204,0.276,0.093,0.33,0.098,0.89,-2.61,-0.56,1.26,-1.82,92.5,87.5,85.6,91.5,79.1,0.215,0.348,0.354,0.156,0.312,0.224,0.312,0.494,0.136,0.3,0.45,0.139,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-01,745536,Single,single,False,547180,680885,Bryce Harper,Spencer Schwellenbach,0,fb2bccc3-ff89-49d9-a6db-962eb0b9c4b3,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
29,2024-09-01,745536,Grounded Into DP,grounded_into_double_play,True,592206,680885,Nick Castellanos,Spencer Schwellenbach,1,67683911-51d7-463f-afa5-c86c549e66e8,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
30,2024-09-01,745536,Groundout,field_out,True,681082,680885,Bryson Stott,Spencer Schwellenbach,0,c5066821-4653-4167-835c-dd93f7114cb6,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,,,,109.0,109.0,108.0,93.0,106.0,105.0,,,,94.0,102.0,99.0,0.076,0.272,0.171,,,-0.44,0.42,1.09,,,96.1,92.8,,95.0,,0.255,0.471,0.418,0.278,0.5,0.221,0.217,0.304,0.087,,,,0.302,0.524,0.213,100.0,104.0,109.0,112.0,113.0,118.0,81.0,104.0,107.0,0.138,0.195,0.149,1.41,0.44,0.03,84.4,87.0,80.4,0.211,0.344,0.293,0.155,0.259,0.441,,,
