,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-28,746913,Groundout,field_out,True,687462,678394,Spencer Horwitz,Brayan Bello,0,03a83fbd-d767-4f81-8bd5-3cbb8a44f1c6,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-28,746913,Double,double,False,680718,678394,Addison Barger,Brayan Bello,0,ffa758ef-76d7-4cfb-adf4-52d27afa4862,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-28,746913,Pop Out,field_out,True,672386,678394,Alejandro Kirk,Brayan Bello,0,6b70bb5c-9c38-43da-8b8d-7da465d0a16b,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-28,746913,Flyout,field_out,True,694388,678394,Joey Loperfido,Brayan Bello,0,d3630800-6ac7-406c-9123-c6c9f86b93d7,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-28,746913,Strikeout,strikeout,True,663853,605135,Romy Gonzalez,Chris Bassitt,0,90739bde-a858-4a6c-b87e-73007bebdf9e,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
15,2024-08-28,746913,Strikeout,strikeout,True,678882,605135,Ceddanne Rafaela,Chris Bassitt,0,f9ea8e4b-d82a-4877-afc7-bfd23ad307f8,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
16,2024-08-28,746913,Walk,walk,False,680776,605135,Jarren Duran,Chris Bassitt,0,e72d6c71-f667-4dd6-95b9-b805909c26f8,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
17,2024-08-28,746913,Lineout,field_out,True,666152,605135,David Hamilton,Chris Bassitt,0,6a82d405-f361-4b6f-95cf-883e79afd796,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
18,2024-08-28,746913,Groundout,field_out,True,676391,678394,Ernie Clement,Brayan Bello,0,7b69e183-1e22-42da-a1d9-70a0029920c1,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-28,746913,Strikeout,strikeout,True,695238,678394,Will Wagner,Brayan Bello,0,bb3d659b-832e-40e3-b01b-8491f350466a,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-28,746913,Groundout,field_out,True,543807,678394,George Springer,Brayan Bello,0,ad2d818d-e05a-4007-9fe3-31ad2cc7b5a2,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-28,746913,Lineout,field_out,True,641933,605135,Tyler O'Neill,Chris Bassitt,0,0ac5e8c9-3614-4f5f-9d4b-865114b186ae,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
22,2024-08-28,746913,Strikeout,strikeout,True,671213,605135,Triston Casas,Chris Bassitt,0,812682b9-3d6e-4770-bb63-7eb1d9600ffb,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
23,2024-08-28,746913,Strikeout,strikeout,True,677800,605135,Wilyer Abreu,Chris Bassitt,0,9f4f6ce1-2f2d-4dbc-94ec-9f7cddd3687f,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
24,2024-08-28,746913,Strikeout,strikeout,True,662139,678394,Daulton Varsho,Brayan Bello,0,0559d84e-4f46-4ec5-b7c1-c24d42b623f0,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-28,746913,Groundout,field_out,True,665489,678394,Vladimir Guerrero Jr.,Brayan Bello,0,3163d1f9-6cb1-4a0c-bf35-f472c8a62466,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-28,746913,Strikeout,strikeout,True,687462,678394,Spencer Horwitz,Brayan Bello,0,f304177f-20fe-44c1-8843-8fb098a28158,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-28,746913,Groundout,field_out,True,807799,605135,Masataka Yoshida,Chris Bassitt,0,29aac196-19bd-44e1-a1d6-034de7d3fe8e,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
28,2024-08-28,746913,Strikeout,strikeout,True,657136,605135,Connor Wong,Chris Bassitt,0,bcc97279-a2dc-40e0-9ab7-deb37a547628,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
29,2024-08-28,746913,Strikeout,strikeout,True,663853,605135,Romy Gonzalez,Chris Bassitt,0,bbea9297-cb5f-40cc-9a7b-b06ad208eb9d,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.054,-2.74,0.09,-0.18,-2.04,92.6,84.6,92.5,77.5,0.332,0.429,0.123,0.292,0.583,0.154,0.333,0.633,0.102,0.286,0.476,0.256,105.0,90.0,101.0,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.142,0.76,-1.95,0.3,89.7,84.1,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
30,2024-08-28,746913,Walk,walk,False,680718,678394,Addison Barger,Brayan Bello,0,fc780407-1e39-4686-b50c-7d1601c74adc,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
