,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-10,746428,Lineout,field_out,True,453568,672456,Charlie Blackmon,Keider Montero,0,ad9c47d8-6550-40cb-b926-18ce18f5c3ae,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.6,4.79,88.0,100.0,95.0,100.0,0.813,6.75,2.76,8.69,1.43,1.17,0.234,0.453,0.125,0.351,0.471,83.0,93.0,92.0,91.0,101.0,96.0,86.0,104.0,100.0,110.0,99.0,104.0,92.0,101.0,110.0,0.07,0.426,0.291,0.11,0.103,0.38,3.11,1.07,-2.81,-3.67,94.7,85.8,94.2,83.5,78.7,0.267,0.459,0.177,0.208,0.327,0.272,0.289,0.622,0.207,0.355,0.581,0.266,0.211,0.211,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-10,746428,Strikeout,strikeout,True,678662,672456,Ezequiel Tovar,Keider Montero,0,8a867e4f-0185-458b-a48a-4c1d76a53643,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.6,4.79,88.0,100.0,95.0,100.0,0.813,6.75,2.76,8.69,1.43,1.17,0.234,0.453,0.125,0.351,0.471,83.0,93.0,92.0,91.0,101.0,96.0,86.0,104.0,100.0,110.0,99.0,104.0,92.0,101.0,110.0,0.07,0.426,0.291,0.11,0.103,0.38,3.11,1.07,-2.81,-3.67,94.7,85.8,94.2,83.5,78.7,0.267,0.459,0.177,0.208,0.327,0.272,0.289,0.622,0.207,0.355,0.581,0.266,0.211,0.211,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-10,746428,Flyout,field_out,True,686668,672456,Brenton Doyle,Keider Montero,0,1e471c05-52ae-4fa0-af63-b82de22d462a,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.6,4.79,88.0,100.0,95.0,100.0,0.813,6.75,2.76,8.69,1.43,1.17,0.234,0.453,0.125,0.351,0.471,83.0,93.0,92.0,91.0,101.0,96.0,86.0,104.0,100.0,110.0,99.0,104.0,92.0,101.0,110.0,0.07,0.426,0.291,0.11,0.103,0.38,3.11,1.07,-2.81,-3.67,94.7,85.8,94.2,83.5,78.7,0.267,0.459,0.177,0.208,0.327,0.272,0.289,0.622,0.207,0.355,0.581,0.266,0.211,0.211,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-10,746428,Home Run,home_run,False,678009,687134,Parker Meadows,Bradley Blalock,0,8c7f681e-09f0-4bd0-b93d-a47f0d54481e,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.67,30.2,95.0,89.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,118.0,100.0,102.0,,,,,0.475,0.221,,,-1.99,,2.96,,,93.5,,,85.2,,0.321,0.5,0.153,0.156,0.219,0.283,0.188,0.5,0.167,,,,,,,101.0,114.0,112.0,84.0,96.0,97.0,74.0,85.0,87.0,0.04,0.159,0.105,-2.79,-4.5,-0.97,88.7,85.3,79.5,0.4,0.7,0.314,,,
4,2024-09-10,746428,Single,single,False,682985,687134,Riley Greene,Bradley Blalock,0,288cc612-17a2-4df9-be25-227025f75073,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.67,30.2,95.0,89.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,118.0,100.0,102.0,,,,,0.475,0.221,,,-1.99,,2.96,,,93.5,,,85.2,,0.321,0.5,0.153,0.156,0.219,0.283,0.188,0.5,0.167,,,,,,,101.0,114.0,112.0,84.0,96.0,97.0,74.0,85.0,87.0,0.04,0.159,0.105,-2.79,-4.5,-0.97,88.7,85.3,79.5,0.4,0.7,0.314,,,
5,2024-09-10,746428,Strikeout,strikeout,True,663837,687134,Matt Vierling,Bradley Blalock,0,fa8670f9-3bf7-4ffa-ab63-f59d89dd28ef,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.67,30.2,95.0,89.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,118.0,100.0,102.0,,,,,0.475,0.221,,,-1.99,,2.96,,,93.5,,,85.2,,0.321,0.5,0.153,0.156,0.219,0.283,0.188,0.5,0.167,,,,,,,101.0,114.0,112.0,84.0,96.0,97.0,74.0,85.0,87.0,0.04,0.159,0.105,-2.79,-4.5,-0.97,88.7,85.3,79.5,0.4,0.7,0.314,,,
6,2024-09-10,746428,Walk,walk,False,681481,687134,Kerry Carpenter,Bradley Blalock,1,6a724fd9-baa9-433f-8470-cd46ba1c38b8,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.67,30.2,95.0,89.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,118.0,100.0,102.0,,,,,0.475,0.221,,,-1.99,,2.96,,,93.5,,,85.2,,0.321,0.5,0.153,0.156,0.219,0.283,0.188,0.5,0.167,,,,,,,101.0,114.0,112.0,84.0,96.0,97.0,74.0,85.0,87.0,0.04,0.159,0.105,-2.79,-4.5,-0.97,88.7,85.3,79.5,0.4,0.7,0.314,,,
7,2024-09-10,746428,Groundout,field_out,True,690993,687134,Colt Keith,Bradley Blalock,1,af36924b-335f-4c0b-bfa1-a1b109e0f2f8,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.67,30.2,95.0,89.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,118.0,100.0,102.0,,,,,0.475,0.221,,,-1.99,,2.96,,,93.5,,,85.2,,0.321,0.5,0.153,0.156,0.219,0.283,0.188,0.5,0.167,,,,,,,101.0,114.0,112.0,84.0,96.0,97.0,74.0,85.0,87.0,0.04,0.159,0.105,-2.79,-4.5,-0.97,88.7,85.3,79.5,0.4,0.7,0.314,,,
8,2024-09-10,746428,Strikeout,strikeout,True,628451,687134,Andy Ibáñez,Bradley Blalock,0,f4104f4c-5b4c-4e62-a5f4-840265338876,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.67,30.2,95.0,89.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,118.0,100.0,102.0,,,,,0.475,0.221,,,-1.99,,2.96,,,93.5,,,85.2,,0.321,0.5,0.153,0.156,0.219,0.283,0.188,0.5,0.167,,,,,,,101.0,114.0,112.0,84.0,96.0,97.0,74.0,85.0,87.0,0.04,0.159,0.105,-2.79,-4.5,-0.97,88.7,85.3,79.5,0.4,0.7,0.314,,,
9,2024-09-10,746428,Single,single,False,641857,672456,Ryan McMahon,Keider Montero,0,897cd65a-7ec2-470d-bc90-66897dd8d2a9,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.6,4.79,88.0,100.0,95.0,100.0,0.813,6.75,2.76,8.69,1.43,1.17,0.234,0.453,0.125,0.351,0.471,83.0,93.0,92.0,91.0,101.0,96.0,86.0,104.0,100.0,110.0,99.0,104.0,92.0,101.0,110.0,0.07,0.426,0.291,0.11,0.103,0.38,3.11,1.07,-2.81,-3.67,94.7,85.8,94.2,83.5,78.7,0.267,0.459,0.177,0.208,0.327,0.272,0.289,0.622,0.207,0.355,0.581,0.266,0.211,0.211,0.0,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-09-10,746428,Strikeout,strikeout,True,669911,672456,Michael Toglia,Keider Montero,0,76ac757c-d31b-4a38-a8da-b47d2ba50350,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.6,4.79,88.0,100.0,95.0,100.0,0.813,6.75,2.76,8.69,1.43,1.17,0.234,0.453,0.125,0.351,0.471,83.0,93.0,92.0,91.0,101.0,96.0,86.0,104.0,100.0,110.0,99.0,104.0,92.0,101.0,110.0,0.07,0.426,0.291,0.11,0.103,0.38,3.11,1.07,-2.81,-3.67,94.7,85.8,94.2,83.5,78.7,0.267,0.459,0.177,0.208,0.327,0.272,0.289,0.622,0.207,0.355,0.581,0.266,0.211,0.211,0.0,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-10,746428,Grounded Into DP,grounded_into_double_play,True,663898,672456,Brendan Rodgers,Keider Montero,1,1882731c-03a7-4b93-a995-34d4a1165d08,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.6,4.79,88.0,100.0,95.0,100.0,0.813,6.75,2.76,8.69,1.43,1.17,0.234,0.453,0.125,0.351,0.471,83.0,93.0,92.0,91.0,101.0,96.0,86.0,104.0,100.0,110.0,99.0,104.0,92.0,101.0,110.0,0.07,0.426,0.291,0.11,0.103,0.38,3.11,1.07,-2.81,-3.67,94.7,85.8,94.2,83.5,78.7,0.267,0.459,0.177,0.208,0.327,0.272,0.289,0.622,0.207,0.355,0.581,0.266,0.211,0.211,0.0,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-10,746428,Walk,walk,False,690291,687134,Jace Jung,Bradley Blalock,0,9ea9bec7-6802-4b9e-89c5-0d0c0626acc1,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.67,30.2,95.0,89.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,118.0,100.0,102.0,,,,,0.475,0.221,,,-1.99,,2.96,,,93.5,,,85.2,,0.321,0.5,0.153,0.156,0.219,0.283,0.188,0.5,0.167,,,,,,,101.0,114.0,112.0,84.0,96.0,97.0,74.0,85.0,87.0,0.04,0.159,0.105,-2.79,-4.5,-0.97,88.7,85.3,79.5,0.4,0.7,0.314,,,
