,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-05,746276,Double,double,False,666152,663903,David Hamilton,Brady Singer,1,3ac81c55-23d3-49e2-aff5-016dfe114d2c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-05,746276,Pop Out,field_out,True,678882,663903,Ceddanne Rafaela,Brady Singer,0,7df9c2a9-ccee-4379-bc3f-b549f2f45585,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-05,746276,Groundout,field_out,True,680776,663903,Jarren Duran,Brady Singer,1,28826ba2-e4dd-4297-a3e6-fa76c8bb841f,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-05,746276,Flyout,field_out,True,677800,663903,Wilyer Abreu,Brady Singer,0,5b5b1178-2200-48c9-889c-61b3d23ef4f1,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-05,746276,Single,single,False,521692,572020,Salvador Perez,James Paxton,0,b9d789c2-c983-423b-b401-1da0afc6474a,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
15,2024-08-05,746276,Flyout,field_out,True,592669,572020,Hunter Renfroe,James Paxton,0,6a3a0284-d0b3-4360-8633-df2b3e945965,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
16,2024-08-05,746276,Strikeout,strikeout,True,686681,572020,Michael Massey,James Paxton,0,de530704-721d-4f7b-9a9c-253f04dabf89,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
17,2024-08-05,746276,Pop Out,field_out,True,666023,572020,Freddy Fermin,James Paxton,0,72cd4bec-601a-4a91-8213-6d6d12150357,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
18,2024-08-05,746276,Single,single,False,807799,663903,Masataka Yoshida,Brady Singer,0,e219481f-92da-44d2-95cd-ff391f833269,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-05,746276,Pop Out,field_out,True,646240,663903,Rafael Devers,Brady Singer,0,f1e0e4e2-c440-401d-b941-584964e19634,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-05,746276,Strikeout,strikeout,True,657136,663903,Connor Wong,Brady Singer,0,63aa444d-3f9b-471c-8e1d-3157a2815838,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-05,746276,Strikeout,strikeout,True,642086,663903,Dominic Smith,Brady Singer,0,ab016f83-1c81-40f4-83bc-f6a0dade7661,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-05,746276,Strikeout,strikeout,True,641658,572020,Garrett Hampson,James Paxton,0,b5146690-137d-47c3-9d6a-4c217ac5a460,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
23,2024-08-05,746276,Walk,walk,False,664728,572020,Kyle Isbel,James Paxton,0,8a4d02de-bc4b-4f1e-a651-3b617085ca33,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
24,2024-08-05,746276,Groundout,field_out,True,672580,572020,Maikel Garcia,James Paxton,1,8496940e-5ca2-4d46-8a00-81df37366c7f,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
25,2024-08-05,746276,Single,single,False,677951,572020,Bobby Witt Jr.,James Paxton,1,f9d0f0ae-0ffb-46df-952e-5fd5a1a3f853,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
26,2024-08-05,746276,Groundout,field_out,True,686469,572020,Vinnie Pasquantino,James Paxton,0,e38eeffc-e483-4243-a963-ef2eeb3eac5e,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
27,2024-08-05,746276,Groundout,field_out,True,686765,663903,Nick Sogard,Brady Singer,0,da6988a1-653e-42ad-8a11-f338c4c8f3b0,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-05,746276,Single,single,False,666152,663903,David Hamilton,Brady Singer,0,3509641c-6123-4da7-abe9-f8b05e688653,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-05,746276,Lineout,field_out,True,678882,663903,Ceddanne Rafaela,Brady Singer,0,174cf629-2997-4c69-a6bb-6cdf4ec38c00,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-05,746276,Lineout,field_out,True,680776,663903,Jarren Duran,Brady Singer,0,6e816fc0-8910-488a-9a28-1640baa9c3af,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-05,746276,Pop Out,field_out,True,521692,572020,Salvador Perez,James Paxton,0,e7ce590c-8877-4b88-9eb7-b35d3350b0d7,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
32,2024-08-05,746276,Groundout,field_out,True,592669,572020,Hunter Renfroe,James Paxton,0,bee14cbf-628b-46b7-b0a4-b621e500892c,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
33,2024-08-05,746276,Triple,triple,False,686681,572020,Michael Massey,James Paxton,0,9429436c-694e-45bb-95b3-d2c0b8fff7e9,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.18,-0.97,,-2.1,93.2,82.6,92.8,,,,,0.308,0.423,0.091,0.264,0.431,0.144,,,,0.25,0.375,0.326,83.0,98.0,97.0,82.0,95.0,83.0,0.031,0.303,-3.33,0.59,84.0,80.8,0.2,0.3,0.357,0.308,0.769,0.13,,,,,,,,,,,,,,,
