,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,vKC,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C
10,2024-09-18,745121,Strikeout,strikeout,True,669707,543243,Jared Triolo,Sonny Gray,1,ba1ca333-dd06-40d5-ab0b-d7bf3a82950c,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.7,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,118.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.239,0.178,0.201,0.139,0.0,0.064,-0.05,0.2,1.64,0.95,0.7,-2.38,-2.24,92.4,87.7,88.3,92.7,84.8,80.0,75.4,0.142,0.205,0.444,0.2,0.385,0.208,0.333,0.567,0.178,0.287,0.494,0.299,0.21,0.452,0.331,0.357,0.714,0.328,,,,,,,,,,,,,,,
11,2024-09-18,745121,Single,single,False,571448,663765,Nolan Arenado,Jake Woodford,0,9e861291-0a4a-4a03-ad8f-ec841340bb7a,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
12,2024-09-18,745121,Home Run,home_run,False,680977,663765,Brendan Donovan,Jake Woodford,1,67b18fef-e8ee-4076-88d4-1b1a16994c59,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
13,2024-09-18,745121,Strikeout,strikeout,True,671056,663765,Iván Herrera,Jake Woodford,0,5d06689c-82d6-4301-af82-5c815d4200c6,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
14,2024-09-18,745121,Groundout,field_out,True,663457,663765,Lars Nootbaar,Jake Woodford,0,ca73f310-43e6-4c0f-9ba8-59c284083dfd,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
15,2024-09-18,745121,Groundout,field_out,True,691023,663765,Jordan Walker,Jake Woodford,0,f23bee6a-7b20-487b-8a7c-3c3b34dcc456,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
16,2024-09-18,745121,Strikeout,strikeout,True,695257,543243,Billy Cook,Sonny Gray,0,be719625-3879-43ed-b471-06047fada317,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.7,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,118.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.239,0.178,0.201,0.139,0.0,0.064,-0.05,0.2,1.64,0.95,0.7,-2.38,-2.24,92.4,87.7,88.3,92.7,84.8,80.0,75.4,0.142,0.205,0.444,0.2,0.385,0.208,0.333,0.567,0.178,0.287,0.494,0.299,0.21,0.452,0.331,0.357,0.714,0.328,,,,,,,,,,,,,,,
17,2024-09-18,745121,Double,double,False,643396,543243,Isiah Kiner-Falefa,Sonny Gray,0,d52c1645-c7ef-41c1-9f49-2094071ee059,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.7,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,118.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.239,0.178,0.201,0.139,0.0,0.064,-0.05,0.2,1.64,0.95,0.7,-2.38,-2.24,92.4,87.7,88.3,92.7,84.8,80.0,75.4,0.142,0.205,0.444,0.2,0.385,0.208,0.333,0.567,0.178,0.287,0.494,0.299,0.21,0.452,0.331,0.357,0.714,0.328,,,,,,,,,,,,,,,
18,2024-09-18,745121,Hit By Pitch,hit_by_pitch,False,668804,543243,Bryan Reynolds,Sonny Gray,0,77496d87-e9c2-40fd-9719-6d7f89cadba8,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.7,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,118.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.239,0.178,0.201,0.139,0.0,0.064,-0.05,0.2,1.64,0.95,0.7,-2.38,-2.24,92.4,87.7,88.3,92.7,84.8,80.0,75.4,0.142,0.205,0.444,0.2,0.385,0.208,0.333,0.567,0.178,0.287,0.494,0.299,0.21,0.452,0.331,0.357,0.714,0.328,,,,,,,,,,,,,,,
19,2024-09-18,745121,Grounded Into DP,grounded_into_double_play,True,663698,543243,Joey Bart,Sonny Gray,1,ffc42cf8-3fab-443b-8f5f-0fe98697d0b4,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.7,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,118.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.239,0.178,0.201,0.139,0.0,0.064,-0.05,0.2,1.64,0.95,0.7,-2.38,-2.24,92.4,87.7,88.3,92.7,84.8,80.0,75.4,0.142,0.205,0.444,0.2,0.385,0.208,0.333,0.567,0.178,0.287,0.494,0.299,0.21,0.452,0.331,0.357,0.714,0.328,,,,,,,,,,,,,,,
20,2024-09-18,745121,Strikeout,strikeout,True,672279,663765,Michael Siani,Jake Woodford,0,ebe7ff07-6793-4375-89ff-9d3282048c58,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
21,2024-09-18,745121,Flyout,field_out,True,691026,663765,Masyn Winn,Jake Woodford,0,db394774-36b8-4a43-a972-2bf5f62d2cd1,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
22,2024-09-18,745121,Single,single,False,676475,663765,Alec Burleson,Jake Woodford,0,15fc168e-39f0-4a86-8141-24c13cf54fa9,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
23,2024-09-18,745121,Triple,triple,False,502671,663765,Paul Goldschmidt,Jake Woodford,1,2a4ee995-3fc5-4579-a0f5-6d795afcd2ef,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
24,2024-09-18,745121,Single,single,False,571448,663765,Nolan Arenado,Jake Woodford,1,10c31161-efd6-4049-b2aa-fe7311069d8c,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
25,2024-09-18,745121,Single,single,False,680977,663765,Brendan Donovan,Jake Woodford,1,0de6568b-07ee-4782-9ada-d83cd9a4c06d,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
26,2024-09-18,745121,Flyout,field_out,True,671056,663765,Iván Herrera,Jake Woodford,0,2bacc717-2913-4946-9074-007ed5f94733,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.71,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,86.0,92.0,88.0,0.448,0.029,0.191,0.282,,,0.05,-0.63,-0.82,-2.25,-2.08,,,-0.64,91.3,88.6,85.6,91.5,80.7,,,0.26,0.5,0.261,0.366,0.592,0.046,,,,0.308,0.5,0.13,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,
27,2024-09-18,745121,Double,double,False,457705,543243,Andrew McCutchen,Sonny Gray,0,046f9cdd-2b90-4b32-843f-bfebdeb6ff0f,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.7,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,118.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.239,0.178,0.201,0.139,0.0,0.064,-0.05,0.2,1.64,0.95,0.7,-2.38,-2.24,92.4,87.7,88.3,92.7,84.8,80.0,75.4,0.142,0.205,0.444,0.2,0.385,0.208,0.333,0.567,0.178,0.287,0.494,0.299,0.21,0.452,0.331,0.357,0.714,0.328,,,,,,,,,,,,,,,
28,2024-09-18,745121,Double,double,False,693304,543243,Nick Gonzales,Sonny Gray,1,e69764f0-dd99-431c-89c5-7cb3f2883e55,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.7,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,118.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.239,0.178,0.201,0.139,0.0,0.064,-0.05,0.2,1.64,0.95,0.7,-2.38,-2.24,92.4,87.7,88.3,92.7,84.8,80.0,75.4,0.142,0.205,0.444,0.2,0.385,0.208,0.333,0.567,0.178,0.287,0.494,0.299,0.21,0.452,0.331,0.357,0.714,0.328,,,,,,,,,,,,,,,
29,2024-09-18,745121,Sac Fly,sac_fly,True,650559,543243,Bryan De La Cruz,Sonny Gray,1,c6ecbfb5-bf9c-4556-92ce-70e019387b13,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.7,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,118.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.239,0.178,0.201,0.139,0.0,0.064,-0.05,0.2,1.64,0.95,0.7,-2.38,-2.24,92.4,87.7,88.3,92.7,84.8,80.0,75.4,0.142,0.205,0.444,0.2,0.385,0.208,0.333,0.567,0.178,0.287,0.494,0.299,0.21,0.452,0.331,0.357,0.714,0.328,,,,,,,,,,,,,,,
30,2024-09-18,745121,Single,single,False,694377,543243,Nick Yorke,Sonny Gray,1,69d66187-5d97-4894-8497-44f5821749da,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.7,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,118.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.239,0.178,0.201,0.139,0.0,0.064,-0.05,0.2,1.64,0.95,0.7,-2.38,-2.24,92.4,87.7,88.3,92.7,84.8,80.0,75.4,0.142,0.205,0.444,0.2,0.385,0.208,0.333,0.567,0.178,0.287,0.494,0.299,0.21,0.452,0.331,0.357,0.714,0.328,,,,,,,,,,,,,,,
