,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff
0,2024-04-07,745362,Flyout,field_out,True,593428,657277,Xander Bogaerts,Logan Webb,0,e90c28c0-d383-44ed-87b4-7c37b645fd8b,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-07,745362,Single,single,False,665487,657277,Fernando Tatis Jr.,Logan Webb,0,b0bad275-f214-4d32-bb69-1e1d5f154f14,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-07,745362,Double,double,False,630105,657277,Jake Cronenworth,Logan Webb,1,6742bb75-f0ec-464e-87e2-130b999d3c78,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-07,745362,Groundout,field_out,True,592518,657277,Manny Machado,Logan Webb,1,d5944531-7d5c-4e6f-959a-9327423e54e3,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-07,745362,Flyout,field_out,True,673490,657277,Ha-Seong Kim,Logan Webb,0,3224082d-39d3-408b-9a10-9efd6ece2069,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-07,745362,Single,single,False,808982,663362,Jung Hoo Lee,Matt Waldron,0,ab8cb7d5-268b-4335-bbc3-36f123db4790,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.288,0.411,0.067,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-04-07,745362,Strikeout,strikeout,True,664774,663362,LaMonte Wade Jr.,Matt Waldron,0,75748335-9af5-45f8-87e4-0bb84bc550a1,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.288,0.411,0.067,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-04-07,745362,Double,double,False,624585,663362,Jorge Soler,Matt Waldron,1,d935c3d0-0107-4a5a-8f91-5fac9deee7d8,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.288,0.411,0.067,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-04-07,745362,Pop Out,field_out,True,624424,663362,Michael Conforto,Matt Waldron,0,d1660533-2acd-4243-898b-a3e5abce0ac1,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.288,0.411,0.067,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-04-07,745362,Flyout,field_out,True,656305,663362,Matt Chapman,Matt Waldron,0,078385c6-24b3-4fc4-868a-3bda2c43cff7,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.288,0.411,0.067,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,
