,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-09-17,745935,Walk,walk,False,624641,593423,Edmundo Sosa,Frankie Montas,1,ee00a086-8bac-4a3a-989d-367af2f8a1b0,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
11,2024-09-17,745935,Strikeout,strikeout,True,670276,593423,Cal Stevenson,Frankie Montas,0,4956414f-336e-4868-b853-aa6131f3def7,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
12,2024-09-17,745935,Single,single,False,669003,554430,Garrett Mitchell,Zack Wheeler,0,bb53aeea-c742-4e27-98da-ce2a23e89474,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
13,2024-09-17,745935,Strikeout,strikeout,True,642715,554430,Willy Adames,Zack Wheeler,0,86937d91-d542-4589-ab8f-8a5525f98fba,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
14,2024-09-17,745935,Flyout,field_out,True,641343,554430,Jake Bauers,Zack Wheeler,1,8645424d-a2de-4842-8cff-c2d50f6918bf,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
15,2024-09-17,745935,Strikeout,strikeout,True,656555,554430,Rhys Hoskins,Zack Wheeler,0,51c28ff5-28a1-4051-a2df-05f0a0d61cc0,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
16,2024-09-17,745935,Strikeout,strikeout,True,656941,593423,Kyle Schwarber,Frankie Montas,0,7c607fe6-5eff-49a8-bd1b-0e053431beb7,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
17,2024-09-17,745935,Single,single,False,607208,593423,Trea Turner,Frankie Montas,0,a6e92e22-4291-45e9-a6e3-2dcceed6c532,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
18,2024-09-17,745935,Strikeout,strikeout,True,547180,593423,Bryce Harper,Frankie Montas,0,ce009813-9c36-4a76-94d2-5f3fb83753b5,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
19,2024-09-17,745935,Caught Stealing 2B,caught_stealing_2b,True,592206,593423,Nick Castellanos,Frankie Montas,0,3f96d03c-4bbf-448d-b5ed-4458c905b299,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
20,2024-09-17,745935,Strikeout,strikeout,True,686217,554430,Sal Frelick,Zack Wheeler,0,08577351-a6be-4024-8d69-55ff6200eafa,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
21,2024-09-17,745935,Groundout,field_out,True,687401,554430,Joey Ortiz,Zack Wheeler,0,127af739-9919-497e-8540-83ea580d48b4,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
22,2024-09-17,745935,Flyout,field_out,True,668930,554430,Brice Turang,Zack Wheeler,0,02f5f09e-7b8c-4c5b-b634-8f914ae249cc,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
23,2024-09-17,745935,Groundout,field_out,True,592206,593423,Nick Castellanos,Frankie Montas,0,e19e84db-74f4-4696-a0f8-61379f8d541b,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
24,2024-09-17,745935,Groundout,field_out,True,681082,593423,Bryson Stott,Frankie Montas,0,0a31485e-3c3e-46dc-ab69-3113a31d18d3,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
25,2024-09-17,745935,Strikeout,strikeout,True,592663,593423,J.T. Realmuto,Frankie Montas,0,b8d151a5-a7a3-4207-b80c-17f4b0b289a7,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
26,2024-09-17,745935,Strikeout,strikeout,True,694192,554430,Jackson Chourio,Zack Wheeler,0,f1e8c3c6-942d-411f-bed2-561faca3b778,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
27,2024-09-17,745935,Single,single,False,661388,554430,William Contreras,Zack Wheeler,0,66347014-210a-41dd-88b6-e2e93db994a9,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
28,2024-09-17,745935,Triple,triple,False,669003,554430,Garrett Mitchell,Zack Wheeler,1,cc5e46fb-dcdd-48a7-a729-56b8197a2dac,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
29,2024-09-17,745935,Strikeout,strikeout,True,642715,554430,Willy Adames,Zack Wheeler,0,39e61c7d-fc83-4d18-990c-f1ed1c3d8607,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
30,2024-09-17,745935,Lineout,field_out,True,641343,554430,Jake Bauers,Zack Wheeler,0,aa3fc019-bc63-4961-b359-203de4792c0a,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.83,0.16,0.97,3.14,0.93,95.3,91.1,86.1,94.6,84.9,0.215,0.409,0.294,0.179,0.234,0.14,0.149,0.213,0.423,0.238,0.381,0.18,,,,111.0,102.0,108.0,0.101,-0.86,81.8,0.149,0.277,0.328,0.211,0.408,0.377,,,,,,,,,
31,2024-09-17,745935,Lineout,field_out,True,669016,593423,Brandon Marsh,Frankie Montas,0,d7a01cb5-2ee0-4c59-8a66-9c7582302e1a,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,
