,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU
10,2024-10-09,775320,Single,single,False,571771,656302,Enrique Hernández,Dylan Cease,1,13fc9d50-577e-4fd8-8448-603b0be0fc7f,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,112.0,100.0,105.0,105.0,95.0,102.0,113.0,89.0,90.0,0.435,0.006,0.471,0.079,0.009,0.22,-5.11,1.98,-0.95,-4.13,96.9,91.8,69.7,87.2,82.3,0.159,0.257,0.447,0.235,0.39,0.203,0.28,0.44,0.286,0.2,0.267,0.385,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-10-09,775320,Strikeout,strikeout,True,621035,656302,Chris Taylor,Dylan Cease,0,e2e1dbe8-511f-4b3f-be78-ddbd93d9b312,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,112.0,100.0,105.0,105.0,95.0,102.0,113.0,89.0,90.0,0.435,0.006,0.471,0.079,0.009,0.22,-5.11,1.98,-0.95,-4.13,96.9,91.8,69.7,87.2,82.3,0.159,0.257,0.447,0.235,0.39,0.203,0.28,0.44,0.286,0.2,0.267,0.385,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-10-09,775320,Single,single,False,660271,656302,Shohei Ohtani,Dylan Cease,1,2028a7de-eccf-4598-bec5-bbd017150389,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,112.0,100.0,105.0,105.0,95.0,102.0,113.0,89.0,90.0,0.435,0.006,0.471,0.079,0.009,0.22,-5.11,1.98,-0.95,-4.13,96.9,91.8,69.7,87.2,82.3,0.159,0.257,0.447,0.235,0.39,0.203,0.28,0.44,0.286,0.2,0.267,0.385,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-10-09,775320,Single,single,False,605141,663773,Mookie Betts,Bryan Hoeing,1,f7f562e3-6bba-432f-9f49-c6671c911b34,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.18,5.07,53.2,102.0,107.0,100.0,0.794,7.21,2.35,7.21,0.67,1.78,0.222,0.444,0.137,0.32,0.445,,,,69.0,105.0,90.0,112.0,100.0,101.0,,,,,,,0.06,,0.229,,,-0.35,,0.09,,,94.3,,,83.0,,0.258,0.323,0.333,0.2,0.4,0.2,,,,,,,,,,,,,100.0,103.0,101.0,0.505,1.05,93.9,0.27,0.38,0.103,130.0,103.0,103.0,0.206,3.43,86.8,0.1,0.16,0.385,,,,,,
14,2024-10-09,775320,Groundout,field_out,True,606192,663773,Teoscar Hernández,Bryan Hoeing,0,5eef616d-47a8-4493-aa30-0db75dd73e28,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.18,5.07,53.2,102.0,107.0,100.0,0.794,7.21,2.35,7.21,0.67,1.78,0.222,0.444,0.137,0.32,0.445,,,,69.0,105.0,90.0,112.0,100.0,101.0,,,,,,,0.06,,0.229,,,-0.35,,0.09,,,94.3,,,83.0,,0.258,0.323,0.333,0.2,0.4,0.2,,,,,,,,,,,,,100.0,103.0,101.0,0.505,1.05,93.9,0.27,0.38,0.103,130.0,103.0,103.0,0.206,3.43,86.8,0.1,0.16,0.385,,,,,,
15,2024-10-09,775320,Groundout,field_out,True,592518,518489,Manny Machado,Ryan Brasier,0,2779703b-49fa-4a6e-a37d-993a7afc0a40,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.54,3.46,28.0,107.0,95.0,106.0,0.806,8.04,1.61,7.07,0.96,1.06,0.225,0.45,0.125,0.35,0.468,,,,93.0,111.0,107.0,102.0,110.0,111.0,,,,78.0,103.0,104.0,0.294,0.12,0.422,,,4.25,4.05,-2.39,,,94.5,90.4,,85.3,,0.28,0.58,0.253,0.115,0.115,0.265,,,,,,,0.182,0.273,0.037,,,,96.0,95.0,90.0,0.163,1.24,94.5,0.214,0.214,0.2,,,,,,,,,,,,,,,
16,2024-10-09,775320,Strikeout,strikeout,True,701538,607455,Jackson Merrill,Anthony Banda,0,021e24e2-2793-4331-a9d1-bf9cf927bb87,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.08,3.26,49.2,101.0,94.0,100.0,0.716,9.06,3.26,7.97,0.91,1.2,0.281,0.367,0.187,0.331,0.435,71.0,104.0,102.0,91.0,101.0,97.0,109.0,98.0,102.0,,,,57.0,104.0,92.0,0.349,0.001,0.281,,0.123,0.24,-2.1,1.51,,-1.58,96.1,83.2,90.0,85.7,,0.154,0.25,0.513,0.231,0.415,0.212,,,,,,,,,,0.364,0.5,0.392,89.0,102.0,100.0,0.24,1.52,96.0,0.283,0.304,0.124,,,,,,,,,,0.006,1.46,82.2,,,
17,2024-10-09,775320,Walk,walk,False,593428,607455,Xander Bogaerts,Anthony Banda,0,3cb0bc5c-1dc9-4448-9166-131ceebcbdf1,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.08,3.26,49.2,101.0,94.0,100.0,0.716,9.06,3.26,7.97,0.91,1.2,0.281,0.367,0.187,0.331,0.435,71.0,104.0,102.0,91.0,101.0,97.0,109.0,98.0,102.0,,,,57.0,104.0,92.0,0.349,0.001,0.281,,0.123,0.24,-2.1,1.51,,-1.58,96.1,83.2,90.0,85.7,,0.154,0.25,0.513,0.231,0.415,0.212,,,,,,,,,,0.364,0.5,0.392,89.0,102.0,100.0,0.24,1.52,96.0,0.283,0.304,0.124,,,,,,,,,,0.006,1.46,82.2,,,
18,2024-10-09,775320,Single,single,False,444482,607455,David Peralta,Anthony Banda,1,b5bc3d8b-136c-4a19-8602-6865e77d62e3,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.08,3.26,49.2,101.0,94.0,100.0,0.716,9.06,3.26,7.97,0.91,1.2,0.281,0.367,0.187,0.331,0.435,71.0,104.0,102.0,91.0,101.0,97.0,109.0,98.0,102.0,,,,57.0,104.0,92.0,0.349,0.001,0.281,,0.123,0.24,-2.1,1.51,,-1.58,96.1,83.2,90.0,85.7,,0.154,0.25,0.513,0.231,0.415,0.212,,,,,,,,,,0.364,0.5,0.392,89.0,102.0,100.0,0.24,1.52,96.0,0.283,0.304,0.124,,,,,,,,,,0.006,1.46,82.2,,,
19,2024-10-09,775320,Pop Out,field_out,True,630105,607455,Jake Cronenworth,Anthony Banda,0,f1007bbe-33a8-4d78-9d70-078df75afeec,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.08,3.26,49.2,101.0,94.0,100.0,0.716,9.06,3.26,7.97,0.91,1.2,0.281,0.367,0.187,0.331,0.435,71.0,104.0,102.0,91.0,101.0,97.0,109.0,98.0,102.0,,,,57.0,104.0,92.0,0.349,0.001,0.281,,0.123,0.24,-2.1,1.51,,-1.58,96.1,83.2,90.0,85.7,,0.154,0.25,0.513,0.231,0.415,0.212,,,,,,,,,,0.364,0.5,0.392,89.0,102.0,100.0,0.24,1.52,96.0,0.283,0.304,0.124,,,,,,,,,,0.006,1.46,82.2,,,
20,2024-10-09,775320,Double,double,False,571970,663773,Max Muncy,Bryan Hoeing,0,cf413091-c2f8-4cc0-916c-e527dbfc9ad7,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.18,5.07,53.2,102.0,107.0,100.0,0.794,7.21,2.35,7.21,0.67,1.78,0.222,0.444,0.137,0.32,0.445,,,,69.0,105.0,90.0,112.0,100.0,101.0,,,,,,,0.06,,0.229,,,-0.35,,0.09,,,94.3,,,83.0,,0.258,0.323,0.333,0.2,0.4,0.2,,,,,,,,,,,,,100.0,103.0,101.0,0.505,1.05,93.9,0.27,0.38,0.103,130.0,103.0,103.0,0.206,3.43,86.8,0.1,0.16,0.385,,,,,,
21,2024-10-09,775320,Home Run,home_run,False,669257,663773,Will Smith,Bryan Hoeing,1,61ebc378-eb3f-4945-9abc-58d56fd93a9d,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.18,5.07,53.2,102.0,107.0,100.0,0.794,7.21,2.35,7.21,0.67,1.78,0.222,0.444,0.137,0.32,0.445,,,,69.0,105.0,90.0,112.0,100.0,101.0,,,,,,,0.06,,0.229,,,-0.35,,0.09,,,94.3,,,83.0,,0.258,0.323,0.333,0.2,0.4,0.2,,,,,,,,,,,,,100.0,103.0,101.0,0.505,1.05,93.9,0.27,0.38,0.103,130.0,103.0,103.0,0.206,3.43,86.8,0.1,0.16,0.385,,,,,,
22,2024-10-09,775320,Strikeout,strikeout,True,669242,663773,Tommy Edman,Bryan Hoeing,0,3d374685-4bfe-4858-8be3-01e2e4279747,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.18,5.07,53.2,102.0,107.0,100.0,0.794,7.21,2.35,7.21,0.67,1.78,0.222,0.444,0.137,0.32,0.445,,,,69.0,105.0,90.0,112.0,100.0,101.0,,,,,,,0.06,,0.229,,,-0.35,,0.09,,,94.3,,,83.0,,0.258,0.323,0.333,0.2,0.4,0.2,,,,,,,,,,,,,100.0,103.0,101.0,0.505,1.05,93.9,0.27,0.38,0.103,130.0,103.0,103.0,0.206,3.43,86.8,0.1,0.16,0.385,,,,,,
23,2024-10-09,775320,Groundout,field_out,True,666158,670970,Gavin Lux,Adrian Morejon,0,255a22bd-7c96-4b18-a7ac-31a9b9622a46,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.83,3.34,63.2,105.0,120.0,110.0,0.745,10.04,2.97,8.91,0.57,1.6,0.302,0.374,0.218,0.313,0.47,,,,123.0,103.0,108.0,120.0,109.0,115.0,,,,,,,0.234,,0.33,,,-1.69,,0.38,,,96.9,,,85.7,,0.169,0.299,0.399,0.333,0.537,0.257,,,,0.286,0.571,0.1,,,,,,,125.0,103.0,109.0,0.36,0.55,97.4,0.315,0.427,0.15,85.0,93.0,97.0,0.076,1.99,86.2,0.105,0.105,0.529,,,,,,
24,2024-10-09,775320,Lineout,field_out,True,571771,670970,Enrique Hernández,Adrian Morejon,0,69d0aa15-ab78-477d-b654-3ba7339ece6f,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.83,3.34,63.2,105.0,120.0,110.0,0.745,10.04,2.97,8.91,0.57,1.6,0.302,0.374,0.218,0.313,0.47,,,,123.0,103.0,108.0,120.0,109.0,115.0,,,,,,,0.234,,0.33,,,-1.69,,0.38,,,96.9,,,85.7,,0.169,0.299,0.399,0.333,0.537,0.257,,,,0.286,0.571,0.1,,,,,,,125.0,103.0,109.0,0.36,0.55,97.4,0.315,0.427,0.15,85.0,93.0,97.0,0.076,1.99,86.2,0.105,0.105,0.529,,,,,,
25,2024-10-09,775320,Strikeout,strikeout,True,543309,656629,Kyle Higashioka,Michael Kopech,0,e0b4dafa-7098-4457-8d55-38ed5409fa82,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,,,,151.0,98.0,109.0,124.0,93.0,104.0,,,,97.0,107.0,101.0,0.786,0.105,0.109,,,1.04,1.27,-2.21,,,98.6,91.2,,87.1,,0.222,0.389,0.231,0.183,0.326,0.34,,,,,,,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-10-09,775320,Flyout,field_out,True,650333,656629,Luis Arraez,Michael Kopech,0,c5f5da92-328c-45e8-959b-c95c5f526124,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,,,,151.0,98.0,109.0,124.0,93.0,104.0,,,,97.0,107.0,101.0,0.786,0.105,0.109,,,1.04,1.27,-2.21,,,98.6,91.2,,87.1,,0.222,0.389,0.231,0.183,0.326,0.34,,,,,,,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-10-09,775320,Double,double,False,665487,656629,Fernando Tatis Jr.,Michael Kopech,0,c9280673-71b6-4cc6-9a3f-6b63b94ac847,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,,,,151.0,98.0,109.0,124.0,93.0,104.0,,,,97.0,107.0,101.0,0.786,0.105,0.109,,,1.04,1.27,-2.21,,,98.6,91.2,,87.1,,0.222,0.389,0.231,0.183,0.326,0.34,,,,,,,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-10-09,775320,Flyout,field_out,True,595777,656629,Jurickson Profar,Michael Kopech,0,2dbec9ed-eb59-4ee5-a601-57fb46853878,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,,,,151.0,98.0,109.0,124.0,93.0,104.0,,,,97.0,107.0,101.0,0.786,0.105,0.109,,,1.04,1.27,-2.21,,,98.6,91.2,,87.1,,0.222,0.389,0.231,0.183,0.326,0.34,,,,,,,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-10-09,775320,Strikeout,strikeout,True,621035,670970,Chris Taylor,Adrian Morejon,0,bbdb2777-dc4e-4603-af5a-e01228be6b8d,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.83,3.34,63.2,105.0,120.0,110.0,0.745,10.04,2.97,8.91,0.57,1.6,0.302,0.374,0.218,0.313,0.47,,,,123.0,103.0,108.0,120.0,109.0,115.0,,,,,,,0.234,,0.33,,,-1.69,,0.38,,,96.9,,,85.7,,0.169,0.299,0.399,0.333,0.537,0.257,,,,0.286,0.571,0.1,,,,,,,125.0,103.0,109.0,0.36,0.55,97.4,0.315,0.427,0.15,85.0,93.0,97.0,0.076,1.99,86.2,0.105,0.105,0.529,,,,,,
30,2024-10-09,775320,Walk,walk,False,660271,670970,Shohei Ohtani,Adrian Morejon,0,a2d5acad-c50a-4594-879e-df00062aacbf,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.83,3.34,63.2,105.0,120.0,110.0,0.745,10.04,2.97,8.91,0.57,1.6,0.302,0.374,0.218,0.313,0.47,,,,123.0,103.0,108.0,120.0,109.0,115.0,,,,,,,0.234,,0.33,,,-1.69,,0.38,,,96.9,,,85.7,,0.169,0.299,0.399,0.333,0.537,0.257,,,,0.286,0.571,0.1,,,,,,,125.0,103.0,109.0,0.36,0.55,97.4,0.315,0.427,0.15,85.0,93.0,97.0,0.076,1.99,86.2,0.105,0.105,0.529,,,,,,
31,2024-10-09,775320,Flyout,field_out,True,605141,670970,Mookie Betts,Adrian Morejon,1,4e2e0e02-6f49-4ee0-a7af-fa0e819966ba,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.83,3.34,63.2,105.0,120.0,110.0,0.745,10.04,2.97,8.91,0.57,1.6,0.302,0.374,0.218,0.313,0.47,,,,123.0,103.0,108.0,120.0,109.0,115.0,,,,,,,0.234,,0.33,,,-1.69,,0.38,,,96.9,,,85.7,,0.169,0.299,0.399,0.333,0.537,0.257,,,,0.286,0.571,0.1,,,,,,,125.0,103.0,109.0,0.36,0.55,97.4,0.315,0.427,0.15,85.0,93.0,97.0,0.076,1.99,86.2,0.105,0.105,0.529,,,,,,
32,2024-10-09,775320,Single,single,True,606192,670970,Teoscar Hernández,Adrian Morejon,1,99435873-20e9-45f4-9877-d63d261e4df2,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.83,3.34,63.2,105.0,120.0,110.0,0.745,10.04,2.97,8.91,0.57,1.6,0.302,0.374,0.218,0.313,0.47,,,,123.0,103.0,108.0,120.0,109.0,115.0,,,,,,,0.234,,0.33,,,-1.69,,0.38,,,96.9,,,85.7,,0.169,0.299,0.399,0.333,0.537,0.257,,,,0.286,0.571,0.1,,,,,,,125.0,103.0,109.0,0.36,0.55,97.4,0.315,0.427,0.15,85.0,93.0,97.0,0.076,1.99,86.2,0.105,0.105,0.529,,,,,,
33,2024-10-09,775320,Strikeout,strikeout,True,592518,681911,Manny Machado,Alex Vesia,0,e6d1ff7e-a3a8-430f-a07a-79953ddc6ed0,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.76,2.78,66.1,100.0,121.0,104.0,0.726,11.8,4.48,4.48,0.95,0.34,0.3,0.329,0.221,0.236,0.409,74.0,101.0,92.0,130.0,98.0,104.0,112.0,104.0,107.0,,,,,,,0.633,,0.316,,0.051,1.2,,1.94,,-2.0,93.4,,85.5,85.0,,0.106,0.136,0.397,0.149,0.355,0.283,,,,,,,,,,0.313,0.375,0.292,,,,,,,,,,,,,,,,,,,,,,,,
