,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC%,CU%,wFC/C,wCU/C,vFC,vCU,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-27,746429,Double,double,False,621493,676428,Taylor Ward,Brant Hurter,0,8fd98fda-1cd9-44b7-817a-60ed1709cbd8,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.229,0.375,0.082,0.167,0.458,0.351,0.25,0.5,0.211,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-27,746429,Flyout,field_out,True,687263,676428,Zach Neto,Brant Hurter,1,e8775bd4-2f74-44a1-9407-fd7829d78ca2,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.229,0.375,0.082,0.167,0.458,0.351,0.25,0.5,0.211,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-27,746429,Single,single,False,694384,676428,Nolan Schanuel,Brant Hurter,1,a838cd9e-3ac0-44f9-8527-01fb02c0f231,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.229,0.375,0.082,0.167,0.458,0.351,0.25,0.5,0.211,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-27,746429,Walk,walk,False,607680,676428,Kevin Pillar,Brant Hurter,1,7856bbd6-ea52-4642-bb4d-672786d34e52,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.229,0.375,0.082,0.167,0.458,0.351,0.25,0.5,0.211,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-27,746429,Lineout,field_out,True,681351,676428,Logan O'Hoppe,Brant Hurter,0,74e2d563-a274-474c-b6dd-818d2c080b1e,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.229,0.375,0.082,0.167,0.458,0.351,0.25,0.5,0.211,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-27,746429,Strikeout,strikeout,True,543685,676428,Anthony Rendon,Brant Hurter,1,ec1f676f-bac6-46c1-818a-be2d8fb13071,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.229,0.375,0.082,0.167,0.458,0.351,0.25,0.5,0.211,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-27,746429,Groundout,field_out,True,678009,456501,Parker Meadows,Johnny Cueto,0,468d4788-ef71-40d1-853c-d03c0ddfcf09,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,LAA,7.15,11.41,11.1,99.0,82.0,95.0,0.859,4.76,2.38,11.12,3.18,0.94,0.171,0.317,0.122,0.39,0.419,84.0,92.0,94.0,60.0,96.0,99.0,89.0,102.0,96.0,78.0,101.0,94.0,0.359,0.09,0.204,0.287,-5.61,-0.91,-2.88,-3.62,91.0,81.2,91.1,85.6,0.273,0.455,0.071,,,,0.308,0.846,0.259,0.333,1.333,0.25,0.054,0.006,0.4,-3.49,87.2,78.4,0.333,0.833,0.0,0.333,0.667,0.0,,,,,,,,,,,,
7,2024-08-27,746429,Flyout,field_out,True,682985,456501,Riley Greene,Johnny Cueto,0,a30fe0f0-8d56-4cdd-bb13-cafc0d61e5a3,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,LAA,7.15,11.41,11.1,99.0,82.0,95.0,0.859,4.76,2.38,11.12,3.18,0.94,0.171,0.317,0.122,0.39,0.419,84.0,92.0,94.0,60.0,96.0,99.0,89.0,102.0,96.0,78.0,101.0,94.0,0.359,0.09,0.204,0.287,-5.61,-0.91,-2.88,-3.62,91.0,81.2,91.1,85.6,0.273,0.455,0.071,,,,0.308,0.846,0.259,0.333,1.333,0.25,0.054,0.006,0.4,-3.49,87.2,78.4,0.333,0.833,0.0,0.333,0.667,0.0,,,,,,,,,,,,
8,2024-08-27,746429,Flyout,field_out,True,663837,456501,Matt Vierling,Johnny Cueto,0,2c6c8eeb-49dd-45f4-be1b-8429a8b52319,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,LAA,7.15,11.41,11.1,99.0,82.0,95.0,0.859,4.76,2.38,11.12,3.18,0.94,0.171,0.317,0.122,0.39,0.419,84.0,92.0,94.0,60.0,96.0,99.0,89.0,102.0,96.0,78.0,101.0,94.0,0.359,0.09,0.204,0.287,-5.61,-0.91,-2.88,-3.62,91.0,81.2,91.1,85.6,0.273,0.455,0.071,,,,0.308,0.846,0.259,0.333,1.333,0.25,0.054,0.006,0.4,-3.49,87.2,78.4,0.333,0.833,0.0,0.333,0.667,0.0,,,,,,,,,,,,
9,2024-08-27,746429,Flyout,field_out,True,592273,676428,Brandon Drury,Brant Hurter,0,983c1cd4-6696-4e79-943f-9b4a0daf7882,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.229,0.375,0.082,0.167,0.458,0.351,0.25,0.5,0.211,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
