,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-06-28,744922,Strikeout,strikeout,True,683011,579328,Anthony Volpe,Yusei Kikuchi,0,875cde2b-ee68-4f0d-8fa7-25600db42795,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-28,744922,Groundout,field_out,True,665742,579328,Juan Soto,Yusei Kikuchi,0,aa7c30b6-99e3-425a-9dcd-59110a86fe6f,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-28,744922,Strikeout,strikeout,True,592450,579328,Aaron Judge,Yusei Kikuchi,0,ebdb4131-accd-4d04-915c-16c5fadb7b06,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-28,744922,Walk,walk,False,666182,573186,Bo Bichette,Marcus Stroman,0,7f009a7a-1858-4005-a521-e7e5fe1a5314,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,91.0,100.0,99.0,0.034,0.177,0.128,,-4.6,-0.84,-0.91,,89.9,,85.5,81.8,0.5,0.7,0.333,0.0,0.0,0.429,0.204,0.296,0.292,,,,94.0,92.0,88.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.192,0.105,0.65,1.17,-0.02,88.0,83.1,89.9,0.285,0.469,0.14,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
4,2024-06-28,744922,Flyout,field_out,True,687462,573186,Spencer Horwitz,Marcus Stroman,0,fde1b521-2649-48bf-8956-5880fa4c290c,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,91.0,100.0,99.0,0.034,0.177,0.128,,-4.6,-0.84,-0.91,,89.9,,85.5,81.8,0.5,0.7,0.333,0.0,0.0,0.429,0.204,0.296,0.292,,,,94.0,92.0,88.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.192,0.105,0.65,1.17,-0.02,88.0,83.1,89.9,0.285,0.469,0.14,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
5,2024-06-28,744922,Pop Out,field_out,True,665489,573186,Vladimir Guerrero Jr.,Marcus Stroman,0,707bf302-8cde-43c2-b9f3-3bebc2491b08,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,91.0,100.0,99.0,0.034,0.177,0.128,,-4.6,-0.84,-0.91,,89.9,,85.5,81.8,0.5,0.7,0.333,0.0,0.0,0.429,0.204,0.296,0.292,,,,94.0,92.0,88.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.192,0.105,0.65,1.17,-0.02,88.0,83.1,89.9,0.285,0.469,0.14,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
6,2024-06-28,744922,Single,single,False,457759,573186,Justin Turner,Marcus Stroman,1,10d6903b-f537-4096-b595-13acd6a9ebcf,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,91.0,100.0,99.0,0.034,0.177,0.128,,-4.6,-0.84,-0.91,,89.9,,85.5,81.8,0.5,0.7,0.333,0.0,0.0,0.429,0.204,0.296,0.292,,,,94.0,92.0,88.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.192,0.105,0.65,1.17,-0.02,88.0,83.1,89.9,0.285,0.469,0.14,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
7,2024-06-28,744922,Single,single,False,543807,573186,George Springer,Marcus Stroman,1,52bb5625-6106-46d3-a1f3-0d2b4d28d445,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,91.0,100.0,99.0,0.034,0.177,0.128,,-4.6,-0.84,-0.91,,89.9,,85.5,81.8,0.5,0.7,0.333,0.0,0.0,0.429,0.204,0.296,0.292,,,,94.0,92.0,88.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.192,0.105,0.65,1.17,-0.02,88.0,83.1,89.9,0.285,0.469,0.14,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
8,2024-06-28,744922,Strikeout,strikeout,True,662139,573186,Daulton Varsho,Marcus Stroman,0,c92fe505-eb73-41bb-828b-a76f1b71ac2b,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,91.0,100.0,99.0,0.034,0.177,0.128,,-4.6,-0.84,-0.91,,89.9,,85.5,81.8,0.5,0.7,0.333,0.0,0.0,0.429,0.204,0.296,0.292,,,,94.0,92.0,88.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.192,0.105,0.65,1.17,-0.02,88.0,83.1,89.9,0.285,0.469,0.14,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
9,2024-06-28,744922,Strikeout,strikeout,True,605204,579328,J.D. Davis,Yusei Kikuchi,0,bd24c12a-a4f4-4850-8f06-fcac928b3e0e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
