,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-08-09,744818,Lineout,field_out,True,621493,680730,Taylor Ward,Mitchell Parker,0,4e5ea1fe-22e4-444d-a4e7-3856bb42d854,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-09,744818,Pop Out,field_out,True,543685,680730,Anthony Rendon,Mitchell Parker,1,0a25ecfb-7f76-4910-b53e-aa37dbaa3cc5,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-09,744818,Home Run,home_run,False,666176,680730,Jo Adell,Mitchell Parker,1,9ec89f6e-8601-4fff-aee5-9bbf7f6f77f1,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-09,744818,Flyout,field_out,True,592273,680730,Brandon Drury,Mitchell Parker,0,6aa042ab-1e53-4808-90c4-0be2719704a7,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-09,744818,Groundout,field_out,True,545121,667755,Ildemaro Vargas,José Soriano,0,3d63c70b-27af-468f-b641-8deada34c6af,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
15,2024-08-09,744818,Groundout,field_out,True,696285,667755,Jacob Young,José Soriano,0,0fd69077-ed66-4873-bec3-387aa46fa4e2,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
16,2024-08-09,744818,Strikeout,strikeout,True,683083,667755,Nasim Nuñez,José Soriano,0,589720b2-b570-4e3f-87be-b9f62bd6eef6,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
17,2024-08-09,744818,Single,single,False,683021,680730,Michael Stefanic,Mitchell Parker,0,5510b9d5-0faa-47e4-a954-88778629d48a,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-09,744818,Strikeout,strikeout,True,694384,680730,Nolan Schanuel,Mitchell Parker,0,771a3217-1218-4d56-b16a-9a9505dca685,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-09,744818,Flyout,field_out,True,687263,680730,Zach Neto,Mitchell Parker,0,f92b9251-5fff-4a63-b432-73ef7f2024a3,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-09,744818,Strikeout,strikeout,True,681351,680730,Logan O'Hoppe,Mitchell Parker,0,df5efcfb-bdf0-4704-8ed5-61d5706da76f,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-09,744818,Groundout,field_out,True,669743,667755,Alex Call,José Soriano,0,6e0b1b7f-6774-4a2b-a076-074fdfc09b5b,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
22,2024-08-09,744818,Single,single,False,671277,667755,Luis García Jr.,José Soriano,1,729a7ace-3b3c-416f-a099-0616998967ba,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
23,2024-08-09,744818,Groundout,field_out,True,660766,667755,Juan Yepez,José Soriano,0,09e06fc9-29f6-4e61-9060-cc501e412b37,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
24,2024-08-09,744818,Groundout,field_out,True,660688,667755,Keibert Ruiz,José Soriano,0,63d9476e-0c8a-4f0d-9201-50d1dddef94f,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
25,2024-08-09,744818,Field Error,field_error,False,607680,680730,Kevin Pillar,Mitchell Parker,0,69b1e790-e158-4108-8d87-c33b9bf5b0a6,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-09,744818,Flyout,field_out,True,621493,680730,Taylor Ward,Mitchell Parker,0,9378722c-dbd9-4db3-8caa-910c7b423759,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-09,744818,Single,single,False,543685,680730,Anthony Rendon,Mitchell Parker,1,4245075c-7e11-49eb-9375-fbc60976f225,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-09,744818,Flyout,field_out,True,666176,680730,Jo Adell,Mitchell Parker,0,c899ab50-60b2-41dd-964a-95fb8a779c50,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-09,744818,Groundout,field_out,True,592273,680730,Brandon Drury,Mitchell Parker,0,59521470-0f64-422a-92f2-a9a27bad9f42,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-09,744818,Single,single,False,695578,667755,James Wood,José Soriano,0,ab953179-b814-4f49-ac59-f011cfa45a4f,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
31,2024-08-09,744818,Forceout,force_out,True,623912,667755,Harold Ramírez,José Soriano,1,9cf5bf89-1af9-4936-b1aa-b56a36fff237,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
32,2024-08-09,744818,Strikeout,strikeout,True,545121,667755,Ildemaro Vargas,José Soriano,0,ea7fa418-f271-4045-8a8d-3de9c4ab110f,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
33,2024-08-09,744818,Strikeout,strikeout,True,696285,667755,Jacob Young,José Soriano,1,0e1bc900-7006-408b-8826-52ff8ff007a7,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,118.0,92.0,99.0,121.0,100.0,112.0,0.146,0.081,0.055,,-2.02,0.82,0.03,,98.8,92.7,91.5,,0.356,0.622,0.103,0.226,0.376,0.396,0.15,0.3,0.329,0.143,0.214,0.463,95.0,95.0,96.0,98.0,96.0,108.0,0.464,0.254,2.27,-0.41,97.7,86.4,0.214,0.26,0.164,,,,,,,,,,,,,,,,,,
34,2024-08-09,744818,Flyout,field_out,True,683021,680730,Michael Stefanic,Mitchell Parker,0,79d2c7a7-8e02-462d-a1f7-3cffe7a399f2,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,99.0,97.0,97.0,79.0,103.0,98.0,106.0,106.0,108.0,88.0,96.0,96.0,0.492,0.182,0.103,0.223,0.19,-0.23,-0.44,0.39,92.5,85.7,84.3,80.4,0.276,0.445,0.115,0.271,0.396,0.258,0.2,0.367,0.376,0.218,0.4,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
