,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-09,746802,Groundout,field_out,True,677587,607200,Brayan Rocchio,Erick Fedde,0,a7147c3e-37e8-4392-b430-f08c59a1180c,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
1,2024-05-09,746802,Pop Out,field_out,True,665926,607200,Andrés Giménez,Erick Fedde,0,3604289e-b1f2-480d-88ae-100c928c5836,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
2,2024-05-09,746802,Flyout,field_out,True,608070,607200,José Ramírez,Erick Fedde,0,0e244124-e1fb-47cd-aee7-f356f28caf01,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
3,2024-05-09,746802,Double,double,False,502054,594902,Tommy Pham,Ben Lively,0,4a2ea9ad-4110-4705-b7b3-14488d4f526d,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.075,-0.32,,0.18,0.57,0.48,89.9,,83.5,90.4,79.2,0.25,0.45,0.152,,,,0.207,0.345,0.196,0.167,0.5,0.371,52.0,102.0,94.0,0.072,-0.49,76.6,0.268,0.507,0.175,0.222,0.37,0.188,,,,,,,,,
4,2024-05-09,746802,Flyout,field_out,True,657757,594902,Gavin Sheets,Ben Lively,0,495160c6-802c-47d6-a0ac-697f24b91376,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.075,-0.32,,0.18,0.57,0.48,89.9,,83.5,90.4,79.2,0.25,0.45,0.152,,,,0.207,0.345,0.196,0.167,0.5,0.371,52.0,102.0,94.0,0.072,-0.49,76.6,0.268,0.507,0.175,0.222,0.37,0.188,,,,,,,,,
5,2024-05-09,746802,Double,double,False,683734,594902,Andrew Vaughn,Ben Lively,1,81e64098-1036-4f71-9442-89615fb12496,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.075,-0.32,,0.18,0.57,0.48,89.9,,83.5,90.4,79.2,0.25,0.45,0.152,,,,0.207,0.345,0.196,0.167,0.5,0.371,52.0,102.0,94.0,0.072,-0.49,76.6,0.268,0.507,0.175,0.222,0.37,0.188,,,,,,,,,
6,2024-05-09,746802,Pop Out,field_out,True,650391,594902,Eloy Jiménez,Ben Lively,0,a4f435dd-c0d0-4f5b-b2d9-3fe413a516aa,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.075,-0.32,,0.18,0.57,0.48,89.9,,83.5,90.4,79.2,0.25,0.45,0.152,,,,0.207,0.345,0.196,0.167,0.5,0.371,52.0,102.0,94.0,0.072,-0.49,76.6,0.268,0.507,0.175,0.222,0.37,0.188,,,,,,,,,
7,2024-05-09,746802,Groundout,field_out,True,643217,594902,Andrew Benintendi,Ben Lively,0,3147504b-1d54-4c71-a2bb-8e11cb1ba70e,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.075,-0.32,,0.18,0.57,0.48,89.9,,83.5,90.4,79.2,0.25,0.45,0.152,,,,0.207,0.345,0.196,0.167,0.5,0.371,52.0,102.0,94.0,0.072,-0.49,76.6,0.268,0.507,0.175,0.222,0.37,0.188,,,,,,,,,
8,2024-05-09,746802,Lineout,field_out,True,647304,607200,Josh Naylor,Erick Fedde,0,c6e8a847-15a9-4cd2-808c-797effa129bf,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
9,2024-05-09,746802,Strikeout,strikeout,True,681807,607200,David Fry,Erick Fedde,0,e2ba1ecf-53db-4470-a232-5e1c2c918db5,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
