,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-10-09,775328,Flyout,field_out,True,665926,676428,Andrés Giménez,Brant Hurter,0,c9e91e57-bce3-4a14-9763-5ae2c12847ae,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
11,2024-10-09,775328,Flyout,field_out,True,678877,676428,Jhonkensy Noel,Brant Hurter,1,7b867f21-8043-4b2b-b953-c7c9cdceae5c,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
12,2024-10-09,775328,Flyout,field_out,True,666310,676428,Bo Naylor,Brant Hurter,0,c6a3b857-66ad-4183-8686-e4e6256bef5d,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
13,2024-10-09,775328,Flyout,field_out,True,690993,502171,Colt Keith,Alex Cobb,0,b3d18a61-b607-4f1b-9069-6ccc86f5fe81,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,2.76,5.01,16.1,105.0,107.0,107.0,0.867,5.51,1.65,7.71,0.55,2.31,0.163,0.449,0.122,0.367,0.401,,,,,,,83.0,105.0,104.0,,,,130.0,89.0,97.0,0.43,,,0.132,,,0.29,,-1.41,,,,93.8,,83.2,,,,,,,0.5,0.5,0.364,,,,0.25,0.417,0.059,123.0,111.0,114.0,0.438,2.81,89.2,0.2,0.267,0.2,,,,,,,,,,,,,,,,,,
14,2024-10-09,775328,Strikeout,strikeout,True,679529,502171,Spencer Torkelson,Alex Cobb,0,6db88dc4-d4dc-41bd-a9e6-2401fa46082c,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,2.76,5.01,16.1,105.0,107.0,107.0,0.867,5.51,1.65,7.71,0.55,2.31,0.163,0.449,0.122,0.367,0.401,,,,,,,83.0,105.0,104.0,,,,130.0,89.0,97.0,0.43,,,0.132,,,0.29,,-1.41,,,,93.8,,83.2,,,,,,,0.5,0.5,0.364,,,,0.25,0.417,0.059,123.0,111.0,114.0,0.438,2.81,89.2,0.2,0.267,0.2,,,,,,,,,,,,,,,,,,
15,2024-10-09,775328,Strikeout,strikeout,True,700242,502171,Trey Sweeney,Alex Cobb,0,69a23e0a-98e5-4649-9de7-f208f9aa1bb6,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,2.76,5.01,16.1,105.0,107.0,107.0,0.867,5.51,1.65,7.71,0.55,2.31,0.163,0.449,0.122,0.367,0.401,,,,,,,83.0,105.0,104.0,,,,130.0,89.0,97.0,0.43,,,0.132,,,0.29,,-1.41,,,,93.8,,83.2,,,,,,,0.5,0.5,0.364,,,,0.25,0.417,0.059,123.0,111.0,114.0,0.438,2.81,89.2,0.2,0.267,0.2,,,,,,,,,,,,,,,,,,
16,2024-10-09,775328,Flyout,field_out,True,677587,676428,Brayan Rocchio,Brant Hurter,0,0d645578-38f8-4aab-93c1-d36e013b1c33,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
17,2024-10-09,775328,Single,single,False,680757,676428,Steven Kwan,Brant Hurter,1,0f351607-4ce9-4581-8ba0-1cf94262a59f,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
18,2024-10-09,775328,Strikeout,strikeout,True,681807,676428,David Fry,Brant Hurter,0,5de98464-bada-47f2-a160-6d140fb17dcb,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
19,2024-10-09,775328,Intent Walk,intent_walk,False,608070,676428,José Ramírez,Brant Hurter,0,07753286-0206-1033-000c-f08cd117d70a,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
20,2024-10-09,775328,Groundout,field_out,True,647304,676428,Josh Naylor,Brant Hurter,0,7a26021b-52cc-4033-8a7e-b69ef4316108,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
21,2024-10-09,775328,Double,double,False,668670,502171,Jake Rogers,Alex Cobb,0,7029dc29-6ecf-42d3-bb81-74e2bc7304ce,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,2.76,5.01,16.1,105.0,107.0,107.0,0.867,5.51,1.65,7.71,0.55,2.31,0.163,0.449,0.122,0.367,0.401,,,,,,,83.0,105.0,104.0,,,,130.0,89.0,97.0,0.43,,,0.132,,,0.29,,-1.41,,,,93.8,,83.2,,,,,,,0.5,0.5,0.364,,,,0.25,0.417,0.059,123.0,111.0,114.0,0.438,2.81,89.2,0.2,0.267,0.2,,,,,,,,,,,,,,,,,,
22,2024-10-09,775328,Groundout,field_out,True,678009,502171,Parker Meadows,Alex Cobb,1,515300c7-a667-4973-85a7-c7773a769910,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,2.76,5.01,16.1,105.0,107.0,107.0,0.867,5.51,1.65,7.71,0.55,2.31,0.163,0.449,0.122,0.367,0.401,,,,,,,83.0,105.0,104.0,,,,130.0,89.0,97.0,0.43,,,0.132,,,0.29,,-1.41,,,,93.8,,83.2,,,,,,,0.5,0.5,0.364,,,,0.25,0.417,0.059,123.0,111.0,114.0,0.438,2.81,89.2,0.2,0.267,0.2,,,,,,,,,,,,,,,,,,
23,2024-10-09,775328,Intent Walk,intent_walk,False,681481,502171,Kerry Carpenter,Alex Cobb,0,07753286-0246-1033-000c-f08cd117d70a,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,2.76,5.01,16.1,105.0,107.0,107.0,0.867,5.51,1.65,7.71,0.55,2.31,0.163,0.449,0.122,0.367,0.401,,,,,,,83.0,105.0,104.0,,,,130.0,89.0,97.0,0.43,,,0.132,,,0.29,,-1.41,,,,93.8,,83.2,,,,,,,0.5,0.5,0.364,,,,0.25,0.417,0.059,123.0,111.0,114.0,0.438,2.81,89.2,0.2,0.267,0.2,,,,,,,,,,,,,,,,,,
24,2024-10-09,775328,Sac Fly,sac_fly,True,663837,502171,Matt Vierling,Alex Cobb,1,8530f054-609b-41b0-a346-1879affe1820,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,2.76,5.01,16.1,105.0,107.0,107.0,0.867,5.51,1.65,7.71,0.55,2.31,0.163,0.449,0.122,0.367,0.401,,,,,,,83.0,105.0,104.0,,,,130.0,89.0,97.0,0.43,,,0.132,,,0.29,,-1.41,,,,93.8,,83.2,,,,,,,0.5,0.5,0.364,,,,0.25,0.417,0.059,123.0,111.0,114.0,0.438,2.81,89.2,0.2,0.267,0.2,,,,,,,,,,,,,,,,,,
25,2024-10-09,775328,Lineout,field_out,True,682985,502171,Riley Greene,Alex Cobb,0,d167b235-961b-427f-a797-b3d97e946e63,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,2.76,5.01,16.1,105.0,107.0,107.0,0.867,5.51,1.65,7.71,0.55,2.31,0.163,0.449,0.122,0.367,0.401,,,,,,,83.0,105.0,104.0,,,,130.0,89.0,97.0,0.43,,,0.132,,,0.29,,-1.41,,,,93.8,,83.2,,,,,,,0.5,0.5,0.364,,,,0.25,0.417,0.059,123.0,111.0,114.0,0.438,2.81,89.2,0.2,0.267,0.2,,,,,,,,,,,,,,,,,,
26,2024-10-09,775328,Groundout,field_out,True,657041,676428,Lane Thomas,Brant Hurter,0,c4727a07-45cf-4fea-879d-f5e09a251244,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
27,2024-10-09,775328,Pop Out,field_out,True,665926,676428,Andrés Giménez,Brant Hurter,0,3164724d-a700-4205-8c28-0c64361c4a12,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
28,2024-10-09,775328,Lineout,field_out,True,678877,676428,Jhonkensy Noel,Brant Hurter,0,c32a871a-fbb3-4f5c-93fd-3e2ccb2a5615,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
29,2024-10-09,775328,Field Error,field_error,False,672761,681870,Wenceel Pérez,Erik Sabrowski,1,6e173815-b818-4117-b3a0-07add82d69c2,681870.0,eriksabrowski,Sabrowski,Left,Erik Sabrowski,CLE,0.0,1.61,12.2,101.0,109.0,107.0,0.74,13.5,2.84,4.26,0.0,0.38,0.292,0.333,0.125,0.125,0.49,,,,126.0,102.0,109.0,,,,80.0,84.0,95.0,,,,,0.576,0.167,,,2.4,,2.97,,,92.6,,,87.0,,0.143,0.143,0.339,0.2,0.3,0.158,0.083,0.083,0.28,,,,,,,,,,,,,,,,,,,92.0,112.0,112.0,0.258,4.2,78.8,,,,,,,,,
30,2024-10-09,775328,Strikeout,strikeout,True,690993,681870,Colt Keith,Erik Sabrowski,0,d88b3831-c3a7-43a3-93e3-164a43ee6c72,681870.0,eriksabrowski,Sabrowski,Left,Erik Sabrowski,CLE,0.0,1.61,12.2,101.0,109.0,107.0,0.74,13.5,2.84,4.26,0.0,0.38,0.292,0.333,0.125,0.125,0.49,,,,126.0,102.0,109.0,,,,80.0,84.0,95.0,,,,,0.576,0.167,,,2.4,,2.97,,,92.6,,,87.0,,0.143,0.143,0.339,0.2,0.3,0.158,0.083,0.083,0.28,,,,,,,,,,,,,,,,,,,92.0,112.0,112.0,0.258,4.2,78.8,,,,,,,,,
31,2024-10-09,775328,Strikeout,strikeout,True,679529,681870,Spencer Torkelson,Erik Sabrowski,0,e8155a0f-f7cc-4fcb-858e-f574e45978dc,681870.0,eriksabrowski,Sabrowski,Left,Erik Sabrowski,CLE,0.0,1.61,12.2,101.0,109.0,107.0,0.74,13.5,2.84,4.26,0.0,0.38,0.292,0.333,0.125,0.125,0.49,,,,126.0,102.0,109.0,,,,80.0,84.0,95.0,,,,,0.576,0.167,,,2.4,,2.97,,,92.6,,,87.0,,0.143,0.143,0.339,0.2,0.3,0.158,0.083,0.083,0.28,,,,,,,,,,,,,,,,,,,92.0,112.0,112.0,0.258,4.2,78.8,,,,,,,,,
32,2024-10-09,775328,Flyout,field_out,True,700242,681870,Trey Sweeney,Erik Sabrowski,0,33f2d596-ab05-4044-a29d-a9bb54be3da9,681870.0,eriksabrowski,Sabrowski,Left,Erik Sabrowski,CLE,0.0,1.61,12.2,101.0,109.0,107.0,0.74,13.5,2.84,4.26,0.0,0.38,0.292,0.333,0.125,0.125,0.49,,,,126.0,102.0,109.0,,,,80.0,84.0,95.0,,,,,0.576,0.167,,,2.4,,2.97,,,92.6,,,87.0,,0.143,0.143,0.339,0.2,0.3,0.158,0.083,0.083,0.28,,,,,,,,,,,,,,,,,,,92.0,112.0,112.0,0.258,4.2,78.8,,,,,,,,,
33,2024-10-09,775328,Pop Out,field_out,True,666310,676428,Bo Naylor,Brant Hurter,0,750d5e8a-b5e6-4503-b0f7-f89e19e5d33f,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
34,2024-10-09,775328,Single,single,False,677587,676428,Brayan Rocchio,Brant Hurter,0,30acc036-5d26-46b7-8b85-1d937020e6df,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
35,2024-10-09,775328,Single,single,False,680757,676428,Steven Kwan,Brant Hurter,1,55e4b3d3-9b05-478b-839f-32a88b272914,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,0.504,0.071,0.307,,0.118,2.29,2.47,0.03,,0.55,92.1,85.6,92.4,83.1,,0.0,0.0,0.348,,,,,,,0.188,0.313,0.212,0.234,0.319,0.098,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,,,,,,,
36,2024-10-09,775328,Strikeout,strikeout,True,681807,689225,David Fry,Beau Brieske,0,5f0cb137-e264-4da2-b73c-c34ee9bc5a2b,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,3.59,3.31,67.2,101.0,110.0,102.0,0.778,9.18,3.99,7.32,0.67,0.87,0.21,0.348,0.177,0.298,0.406,103.0,108.0,110.0,120.0,99.0,101.0,84.0,106.0,97.0,122.0,93.0,100.0,,,,0.159,0.404,0.173,,0.265,0.99,2.22,-1.62,,0.26,95.9,88.4,95.5,86.1,,0.222,0.272,0.212,0.241,0.552,0.271,,,,0.212,0.4,0.319,0.235,0.294,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,
