,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-08-29,746914,Groundout,field_out,True,677870,676710,Leo Jiménez,Kutter Crawford,0,772ef73a-1b86-422a-8e48-24d92890b985,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-29,746914,Strikeout,strikeout,True,671213,670102,Triston Casas,Bowden Francis,0,2d36a389-7655-4930-8353-621799facf6e,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,95.0,105.0,106.0,96.0,95.0,93.0,,,,,,,106.0,105.0,110.0,0.523,,0.184,0.083,,2.2,,2.01,-3.78,,93.3,,83.9,82.5,,0.175,0.362,0.184,,,,,,,0.156,0.156,0.222,0.318,0.614,0.221,102.0,93.0,100.0,90.0,117.0,109.0,0.015,0.195,6.38,-2.19,91.7,73.6,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,
12,2024-08-29,746914,Flyout,field_out,True,677800,670102,Wilyer Abreu,Bowden Francis,0,d16a51a0-343f-46fc-a555-15125752c3b0,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,95.0,105.0,106.0,96.0,95.0,93.0,,,,,,,106.0,105.0,110.0,0.523,,0.184,0.083,,2.2,,2.01,-3.78,,93.3,,83.9,82.5,,0.175,0.362,0.184,,,,,,,0.156,0.156,0.222,0.318,0.614,0.221,102.0,93.0,100.0,90.0,117.0,109.0,0.015,0.195,6.38,-2.19,91.7,73.6,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,
13,2024-08-29,746914,Lineout,field_out,True,807799,670102,Masataka Yoshida,Bowden Francis,0,91c0618f-e802-4adb-8cd2-e5134bc8d4e1,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,95.0,105.0,106.0,96.0,95.0,93.0,,,,,,,106.0,105.0,110.0,0.523,,0.184,0.083,,2.2,,2.01,-3.78,,93.3,,83.9,82.5,,0.175,0.362,0.184,,,,,,,0.156,0.156,0.222,0.318,0.614,0.221,102.0,93.0,100.0,90.0,117.0,109.0,0.015,0.195,6.38,-2.19,91.7,73.6,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,
14,2024-08-29,746914,Double,double,False,661531,676710,Brian Serven,Kutter Crawford,0,94d55dc4-36f8-4ee6-a062-db64c4fe5ecd,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-29,746914,Groundout,field_out,True,543807,676710,George Springer,Kutter Crawford,0,1a591ca9-30e8-496e-ac7f-c6717b7a7b4e,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-29,746914,Groundout,field_out,True,662139,676710,Daulton Varsho,Kutter Crawford,1,660be2a1-610c-4a66-aa81-ed6c991b78af,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-29,746914,Double,double,False,665489,676710,Vladimir Guerrero Jr.,Kutter Crawford,1,22f8bd3f-6690-4bb1-aa08-1c480ea3bd71,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-29,746914,Groundout,field_out,True,687462,676710,Spencer Horwitz,Kutter Crawford,0,4181ae8d-8805-4411-8405-f3d9ba72288a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-29,746914,Flyout,field_out,True,643376,670102,Danny Jansen,Bowden Francis,0,94f8db24-66e3-4ab1-b8e7-4f71f5789365,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,95.0,105.0,106.0,96.0,95.0,93.0,,,,,,,106.0,105.0,110.0,0.523,,0.184,0.083,,2.2,,2.01,-3.78,,93.3,,83.9,82.5,,0.175,0.362,0.184,,,,,,,0.156,0.156,0.222,0.318,0.614,0.221,102.0,93.0,100.0,90.0,117.0,109.0,0.015,0.195,6.38,-2.19,91.7,73.6,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,
20,2024-08-29,746914,Groundout,field_out,True,686765,670102,Nick Sogard,Bowden Francis,0,6919663a-629f-4d16-a6ba-bc662b19a99c,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,95.0,105.0,106.0,96.0,95.0,93.0,,,,,,,106.0,105.0,110.0,0.523,,0.184,0.083,,2.2,,2.01,-3.78,,93.3,,83.9,82.5,,0.175,0.362,0.184,,,,,,,0.156,0.156,0.222,0.318,0.614,0.221,102.0,93.0,100.0,90.0,117.0,109.0,0.015,0.195,6.38,-2.19,91.7,73.6,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,
21,2024-08-29,746914,Flyout,field_out,True,678882,670102,Ceddanne Rafaela,Bowden Francis,0,cd537474-a693-4a9f-86c1-4ce26c15ab6b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,95.0,105.0,106.0,96.0,95.0,93.0,,,,,,,106.0,105.0,110.0,0.523,,0.184,0.083,,2.2,,2.01,-3.78,,93.3,,83.9,82.5,,0.175,0.362,0.184,,,,,,,0.156,0.156,0.222,0.318,0.614,0.221,102.0,93.0,100.0,90.0,117.0,109.0,0.015,0.195,6.38,-2.19,91.7,73.6,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,
22,2024-08-29,746914,Pop Out,field_out,True,680718,676710,Addison Barger,Kutter Crawford,0,e6c79290-c618-4ad9-9cc2-7e81f3779ab4,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-29,746914,Groundout,field_out,True,676391,676710,Ernie Clement,Kutter Crawford,0,e89b7ae4-02c8-4703-a08d-d30ba59e9d8a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-29,746914,Pop Out,field_out,True,694388,676710,Joey Loperfido,Kutter Crawford,0,4101e78a-98f5-431c-b002-100a89447001,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-29,746914,Field Error,field_error,False,680776,670102,Jarren Duran,Bowden Francis,0,cc9adadc-a462-4572-a12b-f423e92b8c82,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,95.0,105.0,106.0,96.0,95.0,93.0,,,,,,,106.0,105.0,110.0,0.523,,0.184,0.083,,2.2,,2.01,-3.78,,93.3,,83.9,82.5,,0.175,0.362,0.184,,,,,,,0.156,0.156,0.222,0.318,0.614,0.221,102.0,93.0,100.0,90.0,117.0,109.0,0.015,0.195,6.38,-2.19,91.7,73.6,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,
26,2024-08-29,746914,Flyout,field_out,True,681508,670102,Mickey Gasper,Bowden Francis,1,0f801b43-66ae-4d01-aa21-f9dc3ac6061b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,95.0,105.0,106.0,96.0,95.0,93.0,,,,,,,106.0,105.0,110.0,0.523,,0.184,0.083,,2.2,,2.01,-3.78,,93.3,,83.9,82.5,,0.175,0.362,0.184,,,,,,,0.156,0.156,0.222,0.318,0.614,0.221,102.0,93.0,100.0,90.0,117.0,109.0,0.015,0.195,6.38,-2.19,91.7,73.6,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,
27,2024-08-29,746914,Strikeout,strikeout,True,641933,670102,Tyler O'Neill,Bowden Francis,0,f6918e06-f41a-451c-a961-366a61019be9,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,95.0,105.0,106.0,96.0,95.0,93.0,,,,,,,106.0,105.0,110.0,0.523,,0.184,0.083,,2.2,,2.01,-3.78,,93.3,,83.9,82.5,,0.175,0.362,0.184,,,,,,,0.156,0.156,0.222,0.318,0.614,0.221,102.0,93.0,100.0,90.0,117.0,109.0,0.015,0.195,6.38,-2.19,91.7,73.6,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,
28,2024-08-29,746914,Pop Out,field_out,True,677870,676710,Leo Jiménez,Kutter Crawford,0,8717ceeb-0867-46dd-84a1-534008396930,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-29,746914,Double,double,False,661531,676710,Brian Serven,Kutter Crawford,0,a56253ba-941b-43ba-8ca0-c51bbe50a0c9,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-29,746914,Flyout,field_out,True,543807,676710,George Springer,Kutter Crawford,0,fe7f8009-5491-4fcb-8a49-0d37d4b24088,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-29,746914,Lineout,field_out,True,662139,676710,Daulton Varsho,Kutter Crawford,0,b20b0b29-f43d-49a2-9e0e-82f70bcbae99,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
