,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-10-19,775309,Strikeout,strikeout,True,669224,676440,Austin Wells,Tanner Bibee,0,935e2dfb-9b9e-4922-acac-b8e4b11fedbf,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-10-19,775309,Flyout,field_out,True,657077,676440,Alex Verdugo,Tanner Bibee,0,dcf0ab08-d61c-4f87-9aa9-182b6439851e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-10-19,775309,Strikeout,strikeout,True,657041,607074,Lane Thomas,Carlos Rodón,0,d12c7b9f-5d9c-4162-b609-8758c7d714ed,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
13,2024-10-19,775309,Single,single,False,647304,607074,Josh Naylor,Carlos Rodón,0,12815d6c-a18d-4d79-9c68-232a009fd3c7,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
14,2024-10-19,775309,Strikeout,strikeout,True,678877,607074,Jhonkensy Noel,Carlos Rodón,0,cc5df8e4-02c8-440a-bd3e-b08b2e38fdea,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
15,2024-10-19,775309,Double,double,False,666310,607074,Bo Naylor,Carlos Rodón,1,9fe40406-0066-4154-ab02-d692127e2a67,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
16,2024-10-19,775309,Lineout,field_out,True,665926,607074,Andrés Giménez,Carlos Rodón,0,7673df83-6308-492e-a03a-e34da773e14b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
17,2024-10-19,775309,Pop Out,field_out,True,650402,676440,Gleyber Torres,Tanner Bibee,0,a9d92f65-a437-4e3e-b9ba-fa2152a9e7fb,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-10-19,775309,Groundout,field_out,True,665742,676440,Juan Soto,Tanner Bibee,0,e6a1ffcc-9e15-497c-af0b-f41cf1df5d8e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-10-19,775309,Strikeout,strikeout,True,592450,676440,Aaron Judge,Tanner Bibee,0,92abef27-f01d-4b0d-ad5e-756ae8232331,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-10-19,775309,Walk,walk,False,677587,607074,Brayan Rocchio,Carlos Rodón,0,a4363860-26a8-4319-b22b-122462403274,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
21,2024-10-19,775309,Flyout,field_out,True,680757,607074,Steven Kwan,Carlos Rodón,0,bf02339a-4e97-474b-a5f3-48b56d995d20,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
22,2024-10-19,775309,Strikeout,strikeout,True,681807,607074,David Fry,Carlos Rodón,0,58937ddf-9d9b-40ce-b375-3cae8181a220,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
23,2024-10-19,775309,Groundout,field_out,True,608070,607074,José Ramírez,Carlos Rodón,0,6b870a14-fb7c-413a-85be-f2dce54e7a20,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
24,2024-10-19,775309,Strikeout,strikeout,True,519317,676440,Giancarlo Stanton,Tanner Bibee,0,afe9bba5-13e8-46c0-af2f-144fcb39bfb9,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-10-19,775309,Groundout,field_out,True,665862,676440,Jazz Chisholm Jr.,Tanner Bibee,0,32778bfc-52c4-4cce-859c-b16bb7644d1e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-10-19,775309,Flyout,field_out,True,519203,676440,Anthony Rizzo,Tanner Bibee,0,b05556a7-c1e9-424d-99aa-ac84281155e0,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-10-19,775309,Lineout,field_out,True,657041,607074,Lane Thomas,Carlos Rodón,0,c543169c-9527-46a5-8b7a-618c9f5eefa0,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
28,2024-10-19,775309,Flyout,field_out,True,647304,607074,Josh Naylor,Carlos Rodón,0,6008288e-10c2-48e0-a8db-d072752d7566,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
29,2024-10-19,775309,Pop Out,field_out,True,678877,607074,Jhonkensy Noel,Carlos Rodón,0,1f55b799-ae7a-4e56-a4b3-8f0ac83ffa79,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.188,0.247,0.495,0.199,0.361,0.393,0.281,0.531,0.276,100.0,83.0,82.0,0.035,-3.11,91.8,,,,,,,,,,,,,,,,,,,,,
30,2024-10-19,775309,Single,single,False,683011,676440,Anthony Volpe,Tanner Bibee,0,b479f8c1-f649-4a87-847b-67526d8dc102,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-10-19,775309,Grounded Into DP,grounded_into_double_play,True,669224,676440,Austin Wells,Tanner Bibee,1,4843edbe-384a-42b8-bb9e-34f92332b0f4,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.238,0.431,0.291,0.196,0.411,0.299,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
